scenario,planner,trial,seed,status,completed,timed_out,robot_count,planner_calls,failed_plans,failed_robots,planning_time_ms_total,planning_time_ms_mean,simulated_duration_ms,wall_time_ms,realtime_factor,ticks,robot_collision_episodes,obstacle_collision_episodes,collision_episodes,planned_path_length_mm,travelled_distance_mm,mean_final_error_mm,max_final_error_mm,minimum_clearance_mm,dt_ms,backend,physics_validation_passed,missed_frames,max_frame_gap_ms,max_final_speed_mmps,evidence_directory,error,scenario_set,replan_policy,replan_count,replan_failures,planning_time_ms_initial,planning_time_ms_max_call,time_to_goal_ms
22.11.24.08.2026~p003,prm,1,0,completed,True,False,3,366,0,,69.32318999520248,0.1894076229377117,2466.666666666663,80.49554299986994,30.643518569352945,148,0,0,0,10979.667256740335,8106.4036345913455,59.32177153128898,59.762473653049,36.302434781908545,20.0,kinematic,False,0,0.0,,,,22.11.24.08.2026~perturbed,event,7,14,18.590320999692267,6.300932999920406,2466.666666666663
22.11.24.08.2026~p003,visibility,1,0,completed,True,False,3,3,0,,30.074265999928684,10.024755333309562,3440.0000000000027,33.11791100009032,103.871285842595,172,1,1,2,7043.896417270071,6823.166976894574,59.34065077029563,59.938684305747316,-125.59739392052435,20.0,kinematic,False,0,0.0,,,,22.11.24.08.2026~perturbed,once,0,0,30.074265999928684,10.186749000013151,3440.0000000000027
22.11.24.08.2026~p003,visibility,1,0,completed,True,False,3,506,0,,1652.693147999571,3.2661919920940137,3783.333333333325,1671.4760029999525,2.2634685311323803,227,1,1,2,7043.896417270071,6941.523329101027,59.55119959825786,59.6681747327772,-148.39891627797832,20.0,kinematic,False,0,0.0,,,,22.11.24.08.2026~perturbed,cycle,166,129,29.07831500010616,11.201443999880212,3783.333333333325
22.11.24.08.2026~p003,visibility,1,0,completed,True,False,3,506,0,,476.11748699978307,0.9409436501971997,3783.333333333325,503.02636700007497,7.521143187575217,227,1,1,2,7043.896417270071,6941.404120523024,59.5880871889238,59.69550280804108,-148.2439688814818,20.0,kinematic,False,0,0.0,,,,22.11.24.08.2026~perturbed,event,40,129,29.490570000461958,20.719804999998814,3783.333333333325
22.11.24.08.2026~p004,voronoi,1,0,completed,True,False,3,3,0,,23.900641999944128,7.966880666648042,5199.999999999977,37.606602999858296,138.27358988046782,260,1,0,1,10700.755611335724,9874.269347636066,58.59328280324875,58.9439668870625,-114.27962275191547,20.0,kinematic,False,0,0.0,,,,22.11.24.08.2026~perturbed,once,0,0,23.900641999944128,9.364731000005122,5199.999999999977
22.11.24.08.2026~p004,voronoi,1,0,completed,True,False,3,461,0,,841.1399120032002,1.8245985075991327,2899.9999999999945,858.0579580000176,3.3797250791303015,174,0,0,0,10700.755611335724,8093.641871103979,58.657814705538335,58.927129959835135,35.09278699589794,20.0,kinematic,False,0,0.0,,,,22.11.24.08.2026~perturbed,cycle,150,20,38.42406100011431,19.188709999980347,2899.9999999999945
22.11.24.08.2026~p004,voronoi,1,0,completed,True,False,3,503,0,,30.06070900164559,0.05976284095754591,3499.9999999999923,45.83363200003987,76.36313875358924,210,0,0,0,10700.755611335724,8118.463463822234,58.66940467776545,59.01734345486408,34.36176297338582,20.0,kinematic,False,0,0.0,,,,22.11.24.08.2026~perturbed,event,0,0,13.80269999981465,4.684353999891755,3499.9999999999923
22.11.24.08.2026~p004,prm,1,0,completed,True,False,3,3,0,,20.32446000021082,6.774820000070274,5139.999999999978,24.84331999994538,206.89666276533407,257,0,2,2,14277.123327316021,13318.48001302698,58.881711058166,59.71770422525777,-23.088671793509377,20.0,kinematic,False,0,0.0,,,,22.11.24.08.2026~perturbed,once,0,0,20.32446000021082,6.946774999960326,5139.999999999978
22.11.24.08.2026~p004,prm,1,0,completed,True,False,3,466,0,,1321.196440999529,2.835185495707144,3499.9999999999923,1342.8488489998927,2.6063990765652227,210,0,0,0,14277.123327316021,10465.516175677782,59.42922316112401,59.91487811744497,32.271622026692825,20.0,kinematic,False,0,0.0,,,,22.11.24.08.2026~perturbed,cycle,162,14,19.92284700008895,24.200493999842365,3499.9999999999923
22.11.24.08.2026~p004,prm,1,0,completed,True,False,3,457,0,,67.14691900060643,0.1469298008766005,3299.999999999993,81.49806699998408,40.491757921088336,198,0,1,1,14277.123327316021,10227.244177246917,59.41627142491245,59.84026993913591,-16.14851184427414,20.0,kinematic,False,0,0.0,,,,22.11.24.08.2026~perturbed,event,6,6,19.505501999901753,6.760286000144333,3299.999999999993
