scenario,planner,trial,seed,status,completed,timed_out,robot_count,planner_calls,failed_plans,failed_robots,planning_time_ms_total,planning_time_ms_mean,simulated_duration_ms,wall_time_ms,realtime_factor,ticks,robot_collision_episodes,obstacle_collision_episodes,collision_episodes,planned_path_length_mm,travelled_distance_mm,mean_final_error_mm,max_final_error_mm,minimum_clearance_mm,dt_ms,backend,physics_validation_passed,missed_frames,max_frame_gap_ms,max_final_speed_mmps,evidence_directory,error,scenario_set,replan_policy,replan_count,replan_failures,planning_time_ms_initial,planning_time_ms_max_call,time_to_goal_ms,prediction_horizon_ms,planning_clearance_mm,planning_time_ms_p95_call,straight_line_mm,replan_period_ms,rebuild_calls,check_calls,planning_time_ms_rebuild,planning_time_ms_check,replans_active_blocked,replans_route_finished,replans_route_blocked,replans_scheduled,replans_other,direct_path_switches,path_shift_mm_mean,path_shift_mm_max,heading_change_rad_per_m,sharp_turns,minimum_robot_clearance_mm,minimum_obstacle_clearance_mm,contact_time_ms,obstacle_episodes_obstacle_initiated,obstacle_episodes_robot_initiated
random-s0-0000,prm,1,0,completed,True,False,6,662,0,,820.631700073136,1.2396249245817765,2880.0000000000023,911.8082000059076,3.158559003945504,144,0,0,0,24813.34037345258,24574.13270647637,58.50953259801158,59.092410330420996,59.269366660572274,20.0,kinematic,False,0,0.0,,,,random,cycle,68,41,8.893299993360415,19.38380001229234,2880.0000000000023,50.0,0.0,8.182199992006645,24532.51069962512,20.0,74,588,681.7234000191092,138.90830005402677,0,0,0,68,0,6,25.94426197830473,345.62965050365074,0.20189684767554705,0,372.53286729024717,59.269366660572274,0.0,0,0
random-s0-0000,prm,1,0,completed,True,False,6,139,0,,126.11160008236766,0.9072776984342997,2860.0000000000014,159.71369997714646,17.907042416581927,143,0,0,0,24813.34037345258,24868.330760135075,58.87206664326933,59.77009289037799,176.58311079507132,20.0,kinematic,False,0,0.0,,,,random,cycle,10,7,9.015199961140752,18.099599983543158,2860.0000000000014,50.0,0.0,7.746500021312386,24532.51069962512,100.0,16,123,101.35699997772463,24.754600104643032,0,0,0,10,0,4,258.49780203903424,750.0,0.32817312578505875,1,380.28028209734236,176.58311079507132,0.0,0,0
random-s0-0000,prm,1,0,completed,True,False,6,689,0,,455.2946007170249,0.6608049357286283,2880.0000000000023,535.7998000108637,5.375141983893253,144,0,0,0,24813.34037345258,25646.574926809604,58.66444807052944,59.48939366067461,155.11236734956083,20.0,kinematic,False,0,0.0,,,,random,cycle,37,142,7.2886000270955265,21.43010002328083,2880.0000000000023,150.0,0.0,6.176499999128282,24532.51069962512,20.0,43,646,338.4891000459902,116.80550067103468,0,0,0,37,0,4,125.68386615602307,750.0000000000001,0.48082968026052497,3,540.1227402250136,155.11236734956083,0.0,0,0
random-s0-0000,prm,1,0,completed,True,False,6,142,0,,142.56700017722324,1.0039929589945298,2900.0000000000014,174.07619999721646,16.659371011352345,145,0,0,0,24813.34037345258,25859.320763172458,58.72954305012777,59.87367720802764,190.60890064701306,20.0,kinematic,False,0,0.0,,,,random,cycle,8,21,8.543899981305003,40.66430000239052,2900.0000000000014,150.0,0.0,6.7479999852366745,24532.51069962512,100.0,14,128,122.01630001072772,20.550700166495517,0,0,0,8,0,4,593.4920689088444,733.7537678686563,0.541439463535088,2,658.0934532424193,190.60890064701306,0.0,0,0
random-s0-0000,prm,1,0,completed,True,False,6,667,0,,42.50869955285452,0.06373118373741307,2740.000000000002,123.1905999884475,22.241956774761647,137,0,0,0,24813.34037345258,24367.617204821494,58.637281252016436,59.334044137784645,110.77916443909396,20.0,kinematic,False,0,0.0,,,,random,event,3,23,7.3791999311652035,7.300500001292676,2740.000000000002,0.0,0.0,0.036299985367804766,24532.51069962512,20.0,9,658,28.190799959702417,14.317899593152106,3,0,0,0,0,4,341.3017596011215,407.5411257752987,0.15778838037783208,0,547.7889403458196,110.77916443909396,0.0,0,0
random-s0-0000,prm,1,0,completed,True,False,6,136,0,,33.35809975396842,0.24528014524976777,2740.000000000001,76.59839998814277,35.77098216704455,137,0,0,0,24813.34037345258,24309.012501835947,58.673871239832074,59.43759059421139,137.77480367313092,20.0,kinematic,False,0,0.0,,,,random,event,2,5,8.192500012228265,11.671300017042086,2740.000000000001,0.0,0.0,0.1272000081371516,24532.51069962512,100.0,8,128,29.614000028232113,3.744099725736305,2,0,0,0,0,3,342.8090672506085,355.83409714000527,0.133687638593651,0,549.9300832801114,137.77480367313092,0.0,0,0
random-s0-0000,prm,1,0,completed,True,False,6,675,0,,139.74029998644255,0.20702266664658156,2880.0000000000023,225.61230001156218,12.765261467802988,144,0,0,0,24813.34037345258,24850.8147240496,58.196707694319194,59.156847459566755,49.94840659903517,20.0,kinematic,False,0,0.0,,,,random,event,7,30,19.926699984353036,19.785599986789748,2880.0000000000023,50.0,0.0,0.07110001752153039,24532.51069962512,20.0,13,662,123.06349995196797,16.67680003447458,7,0,0,0,0,8,337.2477672320337,634.3162084988661,0.369791151959389,0,291.13361087938597,49.94840659903517,0.0,0,0
random-s0-0000,prm,1,0,completed,True,False,6,139,0,,94.98219983652234,0.6833251786800169,2860.0000000000014,135.73429998359643,21.07057685747548,143,0,0,0,24813.34037345258,24657.56291367153,58.901926413576895,59.949251512223455,176.58311079507132,20.0,kinematic,False,0,0.0,,,,random,event,4,8,17.59420000598766,18.81480001611635,2860.0000000000014,50.0,0.0,0.20750000840052962,24532.51069962512,100.0,10,129,90.92350001446903,4.058699822053313,4,0,0,0,0,4,420.0947821268063,750.0,0.23970648974562456,1,380.28028209734236,176.58311079507132,0.0,0,0
random-s0-0000,prm,1,0,completed,True,False,6,773,0,,184.5230997132603,0.23871034891754245,3020.0000000000023,257.3223999934271,11.73624993423481,151,0,0,0,24813.34037345258,28569.321439141793,58.97426351343929,59.947041710862976,120.35664659555516,20.0,kinematic,False,0,0.0,,,,random,event,6,69,7.740400033071637,59.908099996391684,3020.0000000000023,150.0,0.0,0.06559997564181685,24532.51069962512,20.0,12,761,56.16590005229227,128.35719966096804,5,0,1,0,0,4,460.78846322440336,688.6878125020997,0.42812942244381663,3,622.5821441194147,120.35664659555516,0.0,0,0
random-s0-0000,prm,1,0,completed,True,False,6,151,0,,76.66840011370368,0.5077377490973753,3080.0000000000014,111.32160000852309,27.66758652197047,154,0,0,0,24813.34037345258,27080.810827408983,58.038212616617194,58.81059003403391,109.6219851885682,20.0,kinematic,False,0,0.0,,,,random,event,4,15,16.418700019130483,17.405599995981902,3080.0000000000014,150.0,0.0,0.17410001601092517,24532.51069962512,100.0,10,141,72.6110000105109,4.057400103192776,4,0,0,0,0,4,595.199387165045,676.3696961195567,0.44079043545171465,2,658.0934532424193,109.6219851885682,0.0,0,0
