scenario,planner,replan_policy,prediction_horizon_ms,replan_period_ms,planning_clearance_mm,trial,seed,replan_count,replan_failures,replan_attempts,blocked_ms,blocked_time_pct,any_replan_failure,rebuild_calls,check_calls,planner_calls,planning_time_ms_total,planning_time_ms_initial,planning_time_ms_max_call,planning_time_ms_p95_call,planning_time_ms_rebuild,planning_time_ms_check,replans_active_blocked,replans_route_blocked,replans_route_finished,replans_scheduled,replans_other,direct_path_switches,path_shift_mm_mean,path_shift_mm_max,heading_change_rad_per_m,sharp_turns
random-s0-0001,visibility,cycle,150.0,100.0,30.0,1,0,30,15,45,1500.0,49.342105263157876,True,36,123,159,658.0399000959005,52.38870000175666,74.79769999918062,18.53709999704733,642.7504000166664,15.28950007923413,0,0,0,30,0,5,142.8120958575119,745.150581773731,0.379790900401138,2
random-s0-0001,visibility,event,0.0,20.0,30.0,1,0,25,0,25,0.0,0.0,False,31,781,812,537.0070999924792,34.19480002776254,33.446599991293624,0.101899990113452,510.4317000514129,26.57539994106628,25,0,0,0,0,6,58.70438855064721,291.41444690344264,0.1059502575325587,0
random-s0-0001,visibility,event,0.0,100.0,30.0,1,0,10,0,10,0.0,0.0,False,16,149,165,229.2098000179976,37.15460000967141,19.77409998653457,18.28390000446234,224.3214000191074,4.888399998890236,10,0,0,0,0,5,84.21043264328407,286.56126949700536,0.0783171561113288,0
random-s0-0001,visibility,event,50.0,20.0,30.0,1,0,14,11,25,220.0,5.945945945945942,True,20,812,832,406.0216000507353,58.79540000751149,34.15369999129325,0.1042999938363209,369.316499971319,36.7051000794163,14,0,0,0,0,7,146.11881616004533,577.1686428825517,0.1786678909197561,0
random-s0-0001,visibility,event,50.0,100.0,30.0,1,0,6,2,8,200.0,5.405405405405403,True,12,156,168,181.49939984141383,58.302599980379455,20.6190000026254,17.98419999249745,175.70789996534586,5.791499876067974,6,0,0,0,0,4,185.400130350773,429.8004156219344,0.0994086529373501,0
random-s0-0001,visibility,event,150.0,20.0,30.0,1,0,14,62,76,1240.0,33.513513513513495,True,20,844,864,373.47249990853015,61.88059999840334,31.42410000145901,0.1582999975653365,328.3091000048444,45.163399903685786,13,1,0,0,0,5,204.65354950783163,572.162708608317,0.2232997434927416,0
random-s0-0001,visibility,event,150.0,100.0,30.0,1,0,7,16,23,1600.0,43.24324324324322,True,13,164,177,357.3331999068614,121.24900000344496,43.2446000049822,18.6591999954544,344.87079999235,12.46239991451148,7,0,0,0,0,6,379.19817678297255,694.3207261530795,0.2948052851708131,2
random-s0-0002,voronoi,once,0.0,20.0,30.0,1,0,0,0,0,0.0,0.0,False,5,1,6,41.49629999301396,41.49629999301396,14.576300003682263,14.576300003682263,41.42029999638908,0.0759999966248869,0,0,0,0,0,0,0.0,0.0,0.2532469538018672,1
random-s0-0002,voronoi,cycle,0.0,20.0,30.0,1,0,75,200,275,4000.0,98.52216748768468,True,80,573,653,525.1938999281265,29.00279998721089,12.198299998999572,6.336099992040545,493.1490000599297,32.04489986819681,0,0,0,75,0,4,58.31796072643947,642.21783084485,0.9391887333824964,3
random-s0-0002,voronoi,cycle,0.0,100.0,30.0,1,0,7,41,48,4100.0,100.98522167487683,True,12,117,129,66.26619999588002,18.35639998898841,6.899400003021583,5.816299992147833,59.52520000573713,6.740999990142882,0,0,0,7,0,3,251.2070380282323,686.8048457504857,0.4644995995757179,0
random-s0-0002,voronoi,cycle,50.0,20.0,30.0,1,0,47,197,244,3940.0,97.04433497536941,True,52,575,627,348.31079993455205,17.877700011013076,8.821800001896918,6.028500007232651,315.73539999953937,32.57539993501268,0,0,0,47,0,3,28.0202905699032,259.0128136521373,0.2748148945127099,0
random-s0-0002,voronoi,cycle,50.0,100.0,30.0,1,0,24,43,67,4300.0,105.91133004926105,True,29,118,147,151.32320002885535,19.480499991914257,7.342700002482161,6.445799997891299,144.1672000073595,7.156000021495856,0,0,0,24,0,4,176.47775838564266,733.8972507088331,1.091548976045386,5
random-s0-0002,voronoi,cycle,150.0,20.0,30.0,1,0,156,201,357,4020.0,99.0147783251231,True,161,571,732,550.0726000609575,19.516900007147346,8.294599989312701,6.011300007230602,515.7170999154914,34.35550014546607,0,0,0,156,0,7,140.62985289404511,750.0000000000001,3.80617758491651,20
random-s0-0002,voronoi,cycle,150.0,100.0,30.0,1,0,34,44,78,4400.0,96.49122807017565,True,39,114,153,157.62710002309177,17.583300024853088,7.323700003325939,6.060300001990981,150.18200004124083,7.445099981850944,0,0,0,34,0,8,241.73274146374396,750.0000000000001,1.5143614322892165,8
random-s0-0002,voronoi,event,0.0,20.0,30.0,1,0,1,76,77,1520.0,37.43842364532018,True,6,642,648,60.600999975577,18.88870001130272,7.657900001504458,0.0795000087236985,26.47270000306889,34.1282999725081,1,0,0,0,0,3,607.221704970899,607.221704970899,0.3176026022706393,1
random-s0-0002,voronoi,event,0.0,100.0,30.0,1,0,9,13,22,1300.0,29.95391705069128,True,14,146,160,56.16709985770285,17.56670001486782,6.543199997395277,5.324500001734123,47.69680001481902,8.470299842883833,9,0,0,0,0,5,268.93796306582533,710.7340377068917,1.4481995624669517,9
random-s0-0002,voronoi,event,50.0,20.0,30.0,1,0,2,75,77,1500.0,36.94581280788176,True,7,642,649,57.67459973867517,18.11100001214072,6.350400013616309,0.0794000079622492,23.66510000138078,34.00949973729439,2,0,0,0,0,4,205.4985513392007,265.73409985581384,0.3950298887573644,1
random-s0-0002,voronoi,event,50.0,100.0,30.0,1,0,12,20,32,2000.0,49.261083743842356,True,17,124,141,39.34149992710445,17.956900017452426,7.929699990199879,0.1137999934144318,32.449600024847314,6.891899902257137,12,0,0,0,0,7,148.40561029974438,588.5373228655887,1.1265008569416517,6
