scenario,planner,replan_policy,prediction_horizon_ms,replan_period_ms,planning_clearance_mm,trial,seed,collision_episodes,obstacle_collision_episodes,robot_collision_episodes,obstacle_episodes_obstacle_initiated,obstacle_episodes_robot_initiated,minimum_clearance_mm,minimum_robot_clearance_mm,minimum_obstacle_clearance_mm,contact_time_ms
random-s0-0025,voronoi,cycle,150.0,100.0,30.0,1,0,0,0,0,0,0,41.55381319410287,284.88180292775814,41.55381319410287,0.0
random-s0-0025,voronoi,event,0.0,20.0,30.0,1,0,0,0,0,0,0,32.52649585869099,261.85894094817405,32.52649585869099,0.0
random-s0-0025,voronoi,event,0.0,100.0,30.0,1,0,0,0,0,0,0,45.663142091047405,261.85894094817405,45.663142091047405,0.0
random-s0-0025,voronoi,event,50.0,20.0,30.0,1,0,0,0,0,0,0,32.52649585869099,261.85894094817405,32.52649585869099,0.0
random-s0-0025,voronoi,event,50.0,100.0,30.0,1,0,0,0,0,0,0,69.1723393649354,261.85894094817405,69.1723393649354,0.0
random-s0-0025,voronoi,event,150.0,20.0,30.0,1,0,0,0,0,0,0,17.645378756766632,344.2656865779546,17.645378756766632,0.0
random-s0-0025,voronoi,event,150.0,100.0,30.0,1,0,0,0,0,0,0,62.73266618555567,284.88180292775814,62.73266618555567,0.0
random-s0-0025,prm,once,0.0,20.0,30.0,1,0,1,0,1,0,0,-71.99215864176962,-71.99215864176962,88.76536588703863,80.0
random-s0-0025,prm,cycle,0.0,20.0,30.0,1,0,0,0,0,0,0,30.708409946463803,65.78254449850456,30.708409946463803,0.0
random-s0-0025,prm,cycle,0.0,100.0,30.0,1,0,2,0,2,0,0,-73.87150151787435,-73.87150151787435,39.77172285210062,119.99999999999991
random-s0-0025,prm,cycle,50.0,20.0,30.0,1,0,0,0,0,0,0,35.02628570826502,118.62753281477252,35.02628570826502,0.0
random-s0-0025,prm,cycle,50.0,100.0,30.0,1,0,0,0,0,0,0,39.77172285210062,123.9792392173025,39.77172285210062,0.0
random-s0-0025,prm,cycle,150.0,20.0,30.0,1,0,0,0,0,0,0,31.710984317199035,276.9817704252792,31.710984317199035,0.0
random-s0-0025,prm,cycle,150.0,100.0,30.0,1,0,0,0,0,0,0,46.63910788645188,365.7035550553064,46.63910788645188,0.0
random-s0-0025,prm,event,0.0,20.0,30.0,1,0,0,0,0,0,0,30.38542091437759,40.46213660577362,30.38542091437759,0.0
random-s0-0025,prm,event,0.0,100.0,30.0,1,0,2,0,2,0,0,-128.0446539095515,-128.0446539095515,39.77172285210062,159.9999999999999
random-s0-0025,prm,event,50.0,20.0,30.0,1,0,0,0,0,0,0,35.02628570826502,365.7035550553064,35.02628570826502,0.0
random-s0-0025,prm,event,50.0,100.0,30.0,1,0,0,0,0,0,0,39.77172285210062,123.9792392173025,39.77172285210062,0.0
random-s0-0025,prm,event,150.0,20.0,30.0,1,0,0,0,0,0,0,35.02628570826502,365.7035550553064,35.02628570826502,0.0
random-s0-0025,prm,event,150.0,100.0,30.0,1,0,0,0,0,0,0,39.82356639784294,365.7035550553064,39.82356639784294,0.0
random-s0-0025,visibility,once,0.0,20.0,30.0,1,0,2,1,1,0,1,-107.98897425162214,-107.98897425162214,-12.45921901653577,60.0
random-s0-0025,visibility,cycle,0.0,20.0,30.0,1,0,2,1,1,0,1,-147.68250956132997,-147.68250956132997,-12.45921901653577,340.0
random-s0-0025,visibility,cycle,0.0,100.0,30.0,1,0,2,1,1,0,1,-13.010783319686425,-13.010783319686425,-12.459219016535656,60.0
random-s0-0025,visibility,cycle,50.0,20.0,30.0,1,0,1,1,0,0,1,-12.45921901653577,95.9115218555769,-12.45921901653577,20.0
random-s0-0025,visibility,cycle,50.0,100.0,30.0,1,0,1,1,0,0,1,-12.459219016535656,61.008053321463365,-12.459219016535656,20.0
random-s0-0025,visibility,cycle,150.0,20.0,30.0,1,0,2,2,0,0,2,-8.518764666293407,30.323430225311284,-8.518764666293407,259.99999999999994
random-s0-0025,visibility,cycle,150.0,100.0,30.0,1,0,3,3,0,1,2,-12.459219016535656,34.32711127340028,-12.459219016535656,359.9999999999999
random-s0-0025,visibility,event,0.0,20.0,30.0,1,0,1,1,0,0,1,-12.45921901653577,102.6991563042186,-12.45921901653577,20.0
random-s0-0025,visibility,event,0.0,100.0,30.0,1,0,1,1,0,0,1,-12.459219016535656,34.718132000923475,-12.459219016535656,20.0
random-s0-0025,visibility,event,50.0,20.0,30.0,1,0,2,2,0,0,2,-12.45921901653577,228.77257063256343,-12.45921901653577,400.00000000000006
random-s0-0025,visibility,event,50.0,100.0,30.0,1,0,1,1,0,0,1,-12.459219016535656,57.261447285984985,-12.459219016535656,20.0
random-s0-0025,visibility,event,150.0,20.0,30.0,1,0,2,2,0,0,2,-15.485468627924917,88.0664969696025,-15.485468627924917,80.0
random-s0-0025,visibility,event,150.0,100.0,30.0,1,0,3,3,0,0,3,-51.123043367585694,208.020742797126,-51.123043367585694,299.9999999999998
random-s0-0026,voronoi,once,0.0,20.0,30.0,1,0,0,0,0,0,0,13.583946087688446,13.583946087688446,30.624749794889567,0.0
random-s0-0026,voronoi,cycle,0.0,20.0,30.0,1,0,3,3,0,2,1,-95.09631920139432,50.8960408225488,-95.09631920139432,600.0000000000002
random-s0-0026,voronoi,cycle,0.0,100.0,30.0,1,0,1,1,0,0,1,-15.632931057009046,20.342419059042385,-15.632931057009046,60.0
random-s0-0026,voronoi,cycle,50.0,20.0,30.0,1,0,1,1,0,1,0,-25.690337685582502,132.78211265991547,-25.690337685582502,240.0
random-s0-0026,voronoi,cycle,50.0,100.0,30.0,1,0,0,0,0,0,0,68.64391772834995,132.78211265991547,68.64391772834995,0.0
random-s0-0026,voronoi,cycle,150.0,20.0,30.0,1,0,0,0,0,0,0,57.55363400669401,132.78211265991547,57.55363400669401,0.0
random-s0-0026,voronoi,cycle,150.0,100.0,30.0,1,0,0,0,0,0,0,83.69387251035346,132.78211265991547,83.69387251035346,0.0
random-s0-0026,voronoi,event,0.0,20.0,30.0,1,0,0,0,0,0,0,32.99949224374495,50.8960408225488,32.99949224374495,0.0
random-s0-0026,voronoi,event,0.0,100.0,30.0,1,0,0,0,0,0,0,20.342419059042385,20.342419059042385,32.999492243744925,0.0
random-s0-0026,voronoi,event,50.0,20.0,30.0,1,0,0,0,0,0,0,41.36153620127806,132.78211265991547,41.36153620127806,0.0
random-s0-0026,voronoi,event,50.0,100.0,30.0,1,0,0,0,0,0,0,41.3615362012776,132.78211265991547,41.3615362012776,0.0
random-s0-0026,voronoi,event,150.0,20.0,30.0,1,0,0,0,0,0,0,58.31138326179169,111.48130081256768,58.31138326179169,0.0
random-s0-0026,voronoi,event,150.0,100.0,30.0,1,0,0,0,0,0,0,81.48088370733211,132.78211265991547,81.48088370733211,0.0
random-s0-0026,prm,once,0.0,20.0,30.0,1,0,0,0,0,0,0,13.583946087688446,13.583946087688446,30.624749794889567,0.0
random-s0-0026,prm,cycle,0.0,20.0,30.0,1,0,0,0,0,0,0,20.593458126282684,60.02682300113349,20.593458126282684,0.0
random-s0-0026,prm,cycle,0.0,100.0,30.0,1,0,0,0,0,0,0,11.74917700811227,13.58394608768819,11.74917700811227,0.0
random-s0-0026,prm,cycle,50.0,20.0,30.0,1,0,0,0,0,0,0,30.239228239085435,132.78211265991547,30.239228239085435,0.0
random-s0-0026,prm,cycle,50.0,100.0,30.0,1,0,0,0,0,0,0,32.87716596332928,132.78211265991547,32.87716596332928,0.0
random-s0-0026,prm,cycle,150.0,20.0,30.0,1,0,0,0,0,0,0,30.22331446727429,132.78211265991547,30.22331446727429,0.0
random-s0-0026,prm,cycle,150.0,100.0,30.0,1,0,0,0,0,0,0,76.1981302807742,132.78211265991547,76.1981302807742,0.0
random-s0-0026,prm,event,0.0,20.0,30.0,1,0,0,0,0,0,0,20.593458126282684,60.02682300113349,20.593458126282684,0.0
random-s0-0026,prm,event,0.0,100.0,30.0,1,0,0,0,0,0,0,11.74917700811227,13.58394608768819,11.74917700811227,0.0
random-s0-0026,prm,event,50.0,20.0,30.0,1,0,0,0,0,0,0,30.239228239085435,132.78211265991547,30.239228239085435,0.0
random-s0-0026,prm,event,50.0,100.0,30.0,1,0,0,0,0,0,0,34.314630831244244,34.314630831244244,76.1981302807742,0.0
random-s0-0026,prm,event,150.0,20.0,30.0,1,0,0,0,0,0,0,30.239228239085435,65.75661787996108,30.239228239085435,0.0
random-s0-0026,prm,event,150.0,100.0,30.0,1,0,0,0,0,0,0,76.1981302807742,132.78211265991547,76.1981302807742,0.0
random-s0-0026,visibility,once,0.0,20.0,30.0,1,0,1,0,1,0,0,-52.89204811095392,-52.89204811095392,30.624749794889567,40.0
random-s0-0026,visibility,cycle,0.0,20.0,30.0,1,0,0,0,0,0,0,13.583946087688702,13.583946087688702,30.41167286047872,0.0
random-s0-0026,visibility,cycle,0.0,100.0,30.0,1,0,0,0,0,0,0,12.60145203555939,12.60145203555939,34.61624550108871,0.0
random-s0-0026,visibility,cycle,50.0,20.0,30.0,1,0,1,0,1,0,0,-112.03444153087068,-112.03444153087068,31.541458918776183,40.0
random-s0-0026,visibility,cycle,50.0,100.0,30.0,1,0,1,0,1,0,0,-52.89204811095392,-52.89204811095392,37.34325115050754,40.0
random-s0-0026,visibility,cycle,150.0,20.0,30.0,1,0,0,0,0,0,0,18.899964101217336,105.78001436518169,18.899964101217336,0.0
random-s0-0026,visibility,cycle,150.0,100.0,30.0,1,0,2,1,1,0,1,-82.52383592454947,-52.89204811095392,-82.52383592454947,120.0
random-s0-0026,visibility,event,0.0,20.0,30.0,1,0,0,0,0,0,0,13.583946087688702,13.583946087688702,30.44013102832289,0.0
random-s0-0026,visibility,event,0.0,100.0,30.0,1,0,0,0,0,0,0,12.60145203555939,12.60145203555939,34.61624550108871,0.0
random-s0-0026,visibility,event,50.0,20.0,30.0,1,0,1,1,0,1,0,-47.66277219664738,132.78211265991547,-47.66277219664738,80.0
random-s0-0026,visibility,event,50.0,100.0,30.0,1,0,1,0,1,0,0,-52.89204811095392,-52.89204811095392,37.34325115050754,40.0
random-s0-0026,visibility,event,150.0,20.0,30.0,1,0,1,0,1,0,0,-88.44539320760668,-88.44539320760668,24.257228588259125,140.0
random-s0-0026,visibility,event,150.0,100.0,30.0,1,0,2,1,1,0,1,-82.52383592454947,-52.89204811095392,-82.52383592454947,120.0
random-s0-0027,voronoi,once,0.0,20.0,30.0,1,0,1,1,0,0,1,-49.552176670388974,8.753018493351021,-49.552176670388974,240.0
random-s0-0027,voronoi,cycle,0.0,20.0,30.0,1,0,0,0,0,0,0,66.13324333701709,151.43674146454384,66.13324333701709,0.0
random-s0-0027,voronoi,cycle,0.0,100.0,30.0,1,0,1,0,1,0,0,-46.74725547167546,-46.74725547167546,55.7826784265109,79.99999999999991
random-s0-0027,voronoi,cycle,50.0,20.0,30.0,1,0,0,0,0,0,0,48.66069948675582,341.15412416689867,48.66069948675582,0.0
random-s0-0027,voronoi,cycle,50.0,100.0,30.0,1,0,0,0,0,0,0,54.88663122595278,251.549717558394,54.88663122595278,0.0
random-s0-0027,voronoi,cycle,150.0,20.0,30.0,1,0,0,0,0,0,0,55.49218851366237,216.58856510407296,55.49218851366237,0.0
random-s0-0027,voronoi,cycle,150.0,100.0,30.0,1,0,0,0,0,0,0,67.03096100238093,142.20093698369783,67.03096100238093,0.0
random-s0-0027,voronoi,event,0.0,20.0,30.0,1,0,0,0,0,0,0,57.682228230927166,268.6837946447793,57.682228230927166,0.0
random-s0-0027,voronoi,event,0.0,100.0,30.0,1,0,1,0,1,0,0,-46.74725547167546,-46.74725547167546,55.7826784265109,79.99999999999991
random-s0-0027,voronoi,event,50.0,20.0,30.0,1,0,0,0,0,0,0,54.87666836784268,325.2935051775752,54.87666836784268,0.0
random-s0-0027,voronoi,event,50.0,100.0,30.0,1,0,0,0,0,0,0,59.60939375736365,279.5587338882338,59.60939375736365,0.0
random-s0-0027,voronoi,event,150.0,20.0,30.0,1,0,0,0,0,0,0,23.545899390712947,238.6501090515394,23.545899390712947,0.0
random-s0-0027,voronoi,event,150.0,100.0,30.0,1,0,0,0,0,0,0,35.448018166315734,499.5090139210813,35.448018166315734,0.0
random-s0-0027,prm,once,0.0,20.0,30.0,1,0,1,0,1,0,0,-147.71223172154328,-147.71223172154328,55.78267842651079,60.0
random-s0-0027,prm,cycle,0.0,20.0,30.0,1,0,0,0,0,0,0,39.614639524720445,73.36081024301376,39.614639524720445,0.0
random-s0-0027,prm,cycle,0.0,100.0,30.0,1,0,0,0,0,0,0,55.7826784265109,119.29587586756162,55.7826784265109,0.0
random-s0-0027,prm,cycle,50.0,20.0,30.0,1,0,0,0,0,0,0,34.121817873121046,147.20690676834835,34.121817873121046,0.0
random-s0-0027,prm,cycle,50.0,100.0,30.0,1,0,0,0,0,0,0,55.7826784265109,152.52792364566898,55.7826784265109,0.0
random-s0-0027,prm,cycle,150.0,20.0,30.0,1,0,1,1,0,1,0,-166.85562911239452,347.6331778335121,-166.85562911239452,500.0000000000001
random-s0-0027,prm,cycle,150.0,100.0,30.0,1,0,1,1,0,1,0,-166.8556291123945,70.4843816009323,-166.8556291123945,500.0000000000001
random-s0-0027,prm,event,0.0,20.0,30.0,1,0,0,0,0,0,0,49.10699062206615,73.36081024301376,49.10699062206615,0.0
random-s0-0027,prm,event,0.0,100.0,30.0,1,0,0,0,0,0,0,55.7826784265109,119.29587586756162,55.7826784265109,0.0
random-s0-0027,prm,event,50.0,20.0,30.0,1,0,0,0,0,0,0,36.46409118996931,72.76142583549316,36.46409118996931,0.0
random-s0-0027,prm,event,50.0,100.0,30.0,1,0,0,0,0,0,0,55.7826784265109,152.93328586157946,55.7826784265109,0.0
random-s0-0027,prm,event,150.0,20.0,30.0,1,0,1,1,0,1,0,-166.85562911239452,130.4378917944673,-166.85562911239452,500.0000000000001
random-s0-0027,prm,event,150.0,100.0,30.0,1,0,1,1,0,1,0,-166.8556291123945,70.4843816009323,-166.8556291123945,500.0000000000001
random-s0-0027,visibility,once,0.0,20.0,30.0,1,0,1,0,1,0,0,-125.88537906926337,-125.88537906926337,50.534531886937486,80.0
random-s0-0027,visibility,cycle,0.0,20.0,30.0,1,0,1,0,1,0,0,-8.359476762868866,-8.359476762868866,30.66248838965689,40.0
random-s0-0027,visibility,cycle,0.0,100.0,30.0,1,0,1,0,1,0,0,-15.261038679277789,-15.261038679277789,45.62238362367438,39.99999999999991
random-s0-0027,visibility,cycle,50.0,20.0,30.0,1,0,0,0,0,0,0,20.679608088187397,20.679608088187397,55.7826784265109,0.0
random-s0-0027,visibility,cycle,50.0,100.0,30.0,1,0,0,0,0,0,0,16.19768962774748,16.19768962774748,43.09241961051342,0.0
random-s0-0027,visibility,cycle,150.0,20.0,30.0,1,0,1,1,0,1,0,-166.85562911239452,31.57775296794432,-166.85562911239452,500.0000000000001
random-s0-0027,visibility,cycle,150.0,100.0,30.0,1,0,1,1,0,1,0,-166.8556291123945,23.414317146657,-166.8556291123945,500.0000000000001
random-s0-0027,visibility,event,0.0,20.0,30.0,1,0,1,0,1,0,0,-5.1132282416796215,-5.1132282416796215,33.91820570821457,40.0
random-s0-0027,visibility,event,0.0,100.0,30.0,1,0,1,0,1,0,0,-15.261038679277789,-15.261038679277789,43.045572378394496,39.99999999999991
random-s0-0027,visibility,event,50.0,20.0,30.0,1,0,0,0,0,0,0,31.79884201246665,31.79884201246665,55.7826784265109,0.0
random-s0-0027,visibility,event,50.0,100.0,30.0,1,0,0,0,0,0,0,55.7826784265109,83.67939486098635,55.7826784265109,0.0
random-s0-0027,visibility,event,150.0,20.0,30.0,1,0,2,1,1,1,0,-166.85562911239452,-125.8853790692634,-166.85562911239452,580.0000000000002
random-s0-0027,visibility,event,150.0,100.0,30.0,1,0,1,1,0,1,0,-166.8556291123945,14.192618341662552,-166.8556291123945,500.0000000000001
random-s0-0028,voronoi,once,0.0,20.0,30.0,1,0,4,2,2,1,1,-174.5199343736658,-113.82202095406306,-174.5199343736658,800.0000000000003
random-s0-0028,voronoi,cycle,0.0,20.0,30.0,1,0,1,1,0,1,0,-175.6756207271649,35.889631091730735,-175.6756207271649,459.9999999999988
random-s0-0028,voronoi,cycle,0.0,100.0,30.0,1,0,1,1,0,1,0,-172.9040719943733,147.855887199917,-172.9040719943733,459.99999999999966
random-s0-0028,voronoi,cycle,50.0,20.0,30.0,1,0,1,1,0,1,0,-176.0493060655649,252.497262849509,-176.0493060655649,459.9999999999984
random-s0-0028,voronoi,cycle,50.0,100.0,30.0,1,0,1,1,0,1,0,-175.30965673244845,113.06419745299485,-175.30965673244845,240.0
random-s0-0028,voronoi,cycle,150.0,20.0,30.0,1,0,1,1,0,1,0,-174.49449295848967,252.23534771548677,-174.49449295848967,380.00000000000006
random-s0-0028,voronoi,cycle,150.0,100.0,30.0,1,0,1,1,0,1,0,-172.54264021670912,264.31731579209713,-172.54264021670912,419.99999999999966
random-s0-0028,voronoi,event,0.0,20.0,30.0,1,0,2,1,1,1,0,-142.69335293377105,-0.4023384322358936,-142.69335293377105,200.0
random-s0-0028,voronoi,event,0.0,100.0,30.0,1,0,1,1,0,1,0,-139.85671792280266,147.4730096767958,-139.85671792280266,160.0
random-s0-0028,voronoi,event,50.0,20.0,30.0,1,0,1,1,0,1,0,-67.01705682205774,82.95141150333114,-67.01705682205774,80.0
random-s0-0028,voronoi,event,50.0,100.0,30.0,1,0,1,1,0,1,0,-175.28600705851142,172.33843983464374,-175.28600705851142,320.0
random-s0-0028,voronoi,event,150.0,20.0,30.0,1,0,1,1,0,1,0,-171.10580684381395,321.38974762407366,-171.10580684381395,459.9999999999988
random-s0-0028,voronoi,event,150.0,100.0,30.0,1,0,0,0,0,0,0,80.56311142092034,264.31731579209713,80.56311142092034,0.0
random-s0-0028,prm,once,0.0,20.0,30.0,1,0,3,1,2,1,0,-174.5199343736658,-113.82202095406306,-174.5199343736658,580.0000000000002
random-s0-0028,prm,cycle,0.0,20.0,30.0,1,0,0,0,0,0,0,57.52617582445762,57.52617582445762,155.7237614065623,0.0
random-s0-0028,prm,cycle,0.0,100.0,30.0,1,0,3,0,3,0,0,-112.17690039063469,-112.17690039063469,119.9975595004376,139.99999999999994
random-s0-0028,prm,cycle,50.0,20.0,30.0,1,0,0,0,0,0,0,31.18934754007566,196.71449166603827,31.18934754007566,0.0
random-s0-0028,prm,cycle,50.0,100.0,30.0,1,0,0,0,0,0,0,13.749573991905493,13.749573991905493,60.36281819401569,0.0
random-s0-0028,prm,cycle,150.0,20.0,30.0,1,0,0,0,0,0,0,102.51537573517425,161.15721098145076,102.51537573517425,0.0
random-s0-0028,prm,cycle,150.0,100.0,30.0,1,0,1,1,0,1,0,-65.98316613617084,252.65296045668555,-65.98316613617084,80.0
random-s0-0028,prm,event,0.0,20.0,30.0,1,0,0,0,0,0,0,34.559426155834814,34.559426155834814,117.06453977462644,0.0
random-s0-0028,prm,event,0.0,100.0,30.0,1,0,3,0,3,0,0,-112.17690039063469,-112.17690039063469,151.68211091224913,139.99999999999994
random-s0-0028,prm,event,50.0,20.0,30.0,1,0,0,0,0,0,0,32.594166134068416,183.8028895369972,32.594166134068416,0.0
random-s0-0028,prm,event,50.0,100.0,30.0,1,0,1,1,0,1,0,-170.0420319866903,66.47350126646532,-170.0420319866903,459.99999999999966
random-s0-0028,prm,event,150.0,20.0,30.0,1,0,1,1,0,1,0,-173.10281565646784,225.2805222459352,-173.10281565646784,459.9999999999984
random-s0-0028,prm,event,150.0,100.0,30.0,1,0,1,1,0,1,0,-171.2949683543021,96.47571368776624,-171.2949683543021,459.99999999999966
random-s0-0028,visibility,once,0.0,20.0,30.0,1,0,3,1,2,1,0,-174.5199343736658,-113.82202095406306,-174.5199343736658,580.0000000000002
random-s0-0028,visibility,cycle,0.0,20.0,30.0,1,0,0,0,0,0,0,45.153743122939744,45.153743122939744,71.389946835248,0.0
random-s0-0028,visibility,cycle,0.0,100.0,30.0,1,0,3,0,3,0,0,-94.9624490106565,-94.9624490106565,81.95371184704999,159.99999999999983
random-s0-0028,visibility,cycle,50.0,20.0,30.0,1,0,0,0,0,0,0,81.95371184704999,299.97794962949183,81.95371184704999,0.0
random-s0-0028,visibility,cycle,50.0,100.0,30.0,1,0,1,0,1,0,0,-147.56135044932765,-147.56135044932765,64.97618719599822,39.99999999999991
random-s0-0028,visibility,cycle,150.0,20.0,30.0,1,0,1,1,0,1,0,-172.55161745594154,53.53616605063874,-172.55161745594154,459.9999999999988
random-s0-0028,visibility,cycle,150.0,100.0,30.0,1,0,1,1,0,1,0,-139.14337784219657,126.20589252647648,-139.14337784219657,160.0
random-s0-0028,visibility,event,0.0,20.0,30.0,1,0,1,0,1,0,0,-118.56716848585648,-118.56716848585648,72.2924390310393,299.99999999999994
random-s0-0028,visibility,event,0.0,100.0,30.0,1,0,3,0,3,0,0,-75.29735522737823,-75.29735522737823,81.95371184704999,139.99999999999983
random-s0-0028,visibility,event,50.0,20.0,30.0,1,0,0,0,0,0,0,81.95371184704999,336.58980238417564,81.95371184704999,0.0
random-s0-0028,visibility,event,50.0,100.0,30.0,1,0,1,0,1,0,0,-147.56135044932765,-147.56135044932765,56.88916510320385,39.99999999999991
random-s0-0028,visibility,event,150.0,20.0,30.0,1,0,1,1,0,1,0,-174.69840263050813,131.12390497405096,-174.69840263050813,459.9999999999984
random-s0-0028,visibility,event,150.0,100.0,30.0,1,0,2,1,1,1,0,-169.7244920123902,-12.089544959873564,-169.7244920123902,499.9999999999997
random-s0-0029,voronoi,once,0.0,20.0,30.0,1,0,3,0,3,0,0,-152.9977472205304,-152.9977472205304,40.93611109113209,2220.0000000000014
random-s0-0029,voronoi,cycle,0.0,20.0,30.0,1,0,0,0,0,0,0,30.097697325966607,562.2394390707768,30.097697325966607,0.0
random-s0-0029,voronoi,cycle,0.0,100.0,30.0,1,0,0,0,0,0,0,35.99094410683844,367.7397241400428,35.99094410683844,0.0
random-s0-0029,voronoi,cycle,50.0,20.0,30.0,1,0,0,0,0,0,0,33.294847409027625,723.1070763967651,33.294847409027625,0.0
random-s0-0029,voronoi,cycle,50.0,100.0,30.0,1,0,0,0,0,0,0,36.80101312452172,541.4558417579626,36.80101312452172,0.0
random-s0-0029,voronoi,cycle,150.0,20.0,30.0,1,0,0,0,0,0,0,31.425660659045235,348.52908763951007,31.425660659045235,0.0
random-s0-0029,voronoi,cycle,150.0,100.0,30.0,1,0,0,0,0,0,0,32.43747394991064,401.08807596810834,32.43747394991064,0.0
random-s0-0029,voronoi,event,0.0,20.0,30.0,1,0,0,0,0,0,0,30.35524445219903,243.0886674597653,30.35524445219903,0.0
random-s0-0029,voronoi,event,0.0,100.0,30.0,1,0,0,0,0,0,0,40.9361110911324,243.0886674597648,40.9361110911324,0.0
random-s0-0029,voronoi,event,50.0,20.0,30.0,1,0,0,0,0,0,0,30.7543868553455,223.36459532903197,30.7543868553455,0.0
random-s0-0029,voronoi,event,50.0,100.0,30.0,1,0,0,0,0,0,0,37.22422887803526,178.66286574564884,37.22422887803526,0.0
random-s0-0029,voronoi,event,150.0,20.0,30.0,1,0,0,0,0,0,0,32.163675758162185,231.20551637371943,32.163675758162185,0.0
random-s0-0029,voronoi,event,150.0,100.0,30.0,1,0,0,0,0,0,0,32.43761545835497,318.1494576825331,32.43761545835497,0.0
random-s0-0029,prm,once,0.0,20.0,30.0,1,0,0,0,0,0,0,29.625396080256422,1029.6939588216678,29.625396080256422,0.0
random-s0-0029,prm,cycle,0.0,20.0,30.0,1,0,0,0,0,0,0,30.17335763152224,869.3547616576102,30.17335763152224,0.0
random-s0-0029,prm,cycle,0.0,100.0,30.0,1,0,0,0,0,0,0,34.8172728324663,864.3847274300927,34.8172728324663,0.0
random-s0-0029,prm,cycle,50.0,20.0,30.0,1,0,0,0,0,0,0,30.16833875213547,350.9912179813135,30.16833875213547,0.0
random-s0-0029,prm,cycle,50.0,100.0,30.0,1,0,0,0,0,0,0,38.63124581332971,404.594849306066,38.63124581332971,0.0
random-s0-0029,prm,cycle,150.0,20.0,30.0,1,0,0,0,0,0,0,30.54561201624813,644.9772822502407,30.54561201624813,0.0
random-s0-0029,prm,cycle,150.0,100.0,30.0,1,0,0,0,0,0,0,31.951306046627565,617.750579731447,31.951306046627565,0.0
random-s0-0029,prm,event,0.0,20.0,30.0,1,0,0,0,0,0,0,31.3829060111035,144.3498005407008,31.3829060111035,0.0
random-s0-0029,prm,event,0.0,100.0,30.0,1,0,0,0,0,0,0,31.96030053106469,172.42992446084833,31.96030053106469,0.0
random-s0-0029,prm,event,50.0,20.0,30.0,1,0,0,0,0,0,0,30.49584975575081,653.4241550718689,30.49584975575081,0.0
random-s0-0029,prm,event,50.0,100.0,30.0,1,0,1,1,0,1,0,-1.509723685484289,107.3103477200097,-1.509723685484289,80.0
random-s0-0029,prm,event,150.0,20.0,30.0,1,0,0,0,0,0,0,30.511602313720203,509.7939970736294,30.511602313720203,0.0
random-s0-0029,prm,event,150.0,100.0,30.0,1,0,0,0,0,0,0,30.519808702460864,464.7325506472554,30.519808702460864,0.0
random-s0-0029,visibility,once,0.0,20.0,30.0,1,0,0,0,0,0,0,25.265733957025983,669.3333855404398,25.265733957025983,0.0
random-s0-0029,visibility,cycle,0.0,20.0,30.0,1,0,0,0,0,0,0,21.879559959577197,572.3082861807654,21.879559959577197,0.0
random-s0-0029,visibility,cycle,0.0,100.0,30.0,1,0,0,0,0,0,0,22.04754006026502,579.2162233605305,22.04754006026502,0.0
random-s0-0029,visibility,cycle,50.0,20.0,30.0,1,0,0,0,0,0,0,22.100189959855527,586.253838021792,22.100189959855527,0.0
random-s0-0029,visibility,cycle,50.0,100.0,30.0,1,0,0,0,0,0,0,22.04754006026502,579.2162233605305,22.04754006026502,0.0
random-s0-0029,visibility,cycle,150.0,20.0,30.0,1,0,0,0,0,0,0,5.707676150568915,313.7938353178667,5.707676150568915,0.0
random-s0-0029,visibility,cycle,150.0,100.0,30.0,1,0,0,0,0,0,0,15.797580391253774,481.3610131975439,15.797580391253774,0.0
random-s0-0029,visibility,event,0.0,20.0,30.0,1,0,0,0,0,0,0,25.265733957025983,669.3333855404397,25.265733957025983,0.0
random-s0-0029,visibility,event,0.0,100.0,30.0,1,0,0,0,0,0,0,25.265733957025983,669.3333855404397,25.265733957025983,0.0
random-s0-0029,visibility,event,50.0,20.0,30.0,1,0,0,0,0,0,0,28.63816042212801,779.0943869447062,28.63816042212801,0.0
random-s0-0029,visibility,event,50.0,100.0,30.0,1,0,0,0,0,0,0,25.265733957025983,669.3333855404397,25.265733957025983,0.0
random-s0-0029,visibility,event,150.0,20.0,30.0,1,0,0,0,0,0,0,6.007827861676958,621.5724725681442,6.007827861676958,0.0
random-s0-0029,visibility,event,150.0,100.0,30.0,1,0,1,1,0,0,1,-9.542120046712997,484.9068272217992,-9.542120046712997,340.0
random-s0-0030,voronoi,once,0.0,20.0,30.0,1,0,0,0,0,0,0,120.65948384191633,482.71112491975794,120.65948384191633,0.0
random-s0-0030,voronoi,cycle,0.0,20.0,30.0,1,0,0,0,0,0,0,126.81866846764,482.71112491975794,126.81866846764,0.0
random-s0-0030,voronoi,cycle,0.0,100.0,30.0,1,0,0,0,0,0,0,138.89340190868342,482.71112491975794,138.89340190868342,0.0
random-s0-0030,voronoi,cycle,50.0,20.0,30.0,1,0,0,0,0,0,0,130.79236277294547,482.71112491975794,130.79236277294547,0.0
random-s0-0030,voronoi,cycle,50.0,100.0,30.0,1,0,0,0,0,0,0,120.65948384191609,482.71112491975794,120.65948384191609,0.0
random-s0-0030,voronoi,cycle,150.0,20.0,30.0,1,0,0,0,0,0,0,131.2882178572968,482.351598836716,131.2882178572968,0.0
random-s0-0030,voronoi,cycle,150.0,100.0,30.0,1,0,0,0,0,0,0,127.7612437549924,482.71112491975794,127.7612437549924,0.0
