planner,policy,n,completed_%,collision_free_%,collisions_per_run,replans_per_run,planner_calls_per_run,planning_ms_per_run_median,planning_ms_per_run_iqr,max_call_ms_median,runs_with_call_over_16.7ms_%,time_to_goal_s_median,travelled_m_mean,min_clearance_mm_median
Voronoi,Plan once,60,100.0,65.0,0.43333333333333335,0.0,3.0,13.720616999989943,"13.7 [13.5, 14.4]",4.72821399989698,0.0,5.299999999999976,15.321906573972576,23.991797271563954
Voronoi,Every cycle,60,90.0,90.0,3.6,265.8333333333333,625.3166666666667,626.1378104994719,"626.1 [428.3, 1120.4]",7.114153499969689,10.0,2.8249999999999944,11.040018439126559,30.22150509055814
Voronoi,Event-triggered,60,96.66666666666667,90.0,3.7,5.216666666666667,677.7333333333333,42.60113449822711,"42.6 [31.6, 55.6]",4.787029499993878,1.6666666666666667,3.5249999999999924,12.251417754926825,30.261223920900903
PRM,Plan once,46,100.0,69.56521739130434,0.43478260869565216,0.0,3.0,20.285210000110965,"20.3 [19.8, 21.7]",6.9350379999377765,2.1739130434782608,3.9700000000000033,11.300126950929204,33.05478813714589
PRM,Every cycle,46,100.0,100.0,0.0,119.04347826086956,411.39130434782606,798.688963998984,"798.7 [693.7, 1048.7]",10.898449499904928,6.521739130434782,2.6833333333333287,8.967167437133282,31.259107728248622
PRM,Event-triggered,46,100.0,95.65217391304348,0.043478260869565216,2.9782608695652173,483.3695652173913,48.46223150173046,"48.5 [35.0, 61.0]",7.056236000039462,0.0,3.0916666666666606,9.855707309858374,31.173013751655375
Visibility graph,Plan once,46,100.0,13.043478260869565,1.9130434782608696,0.0,3.0,27.770901500161926,"27.8 [26.1, 31.1]",9.363362499925643,2.1739130434782608,3.5200000000000027,6.846608099723022,-31.558256966963
Visibility graph,Every cycle,46,100.0,13.043478260869565,1.8043478260869565,243.41304347826087,562.7173913043479,2097.740604500814,"2097.7 [1878.8, 2421.2]",13.6240969999335,23.91304347826087,3.6166666666666587,6.969847769280639,-29.520679151931986
Visibility graph,Event-triggered,46,100.0,17.391304347826086,1.6956521739130435,38.52173913043478,572.6739130434783,331.91847599812263,"331.9 [279.8, 451.7]",11.90396449999298,15.217391304347828,3.699999999999991,6.9729458107076,-24.180873109910777
