planner,policy,n,completed_%,collision_free_%,collisions_per_run,replans_per_run,planner_calls_per_run,planning_ms_per_run_median,planning_ms_per_run_iqr,max_call_ms_median,runs_with_call_over_16.7ms_%,time_to_goal_s_median,travelled_m_mean,min_clearance_mm_median
Voronoi,Plan once,199,100.0,67.33668341708542,0.4120603015075377,0.0,3.0,4.014201000018147,"4.0 [0.1, 4.3]",3.9338270000826014,0.0,4.000000000000003,13.02761737579756,40.34116888486929
Voronoi,Every cycle,199,100.0,88.94472361809045,0.25125628140703515,36.64824120603015,413.713567839196,86.49267199893984,"86.5 [33.6, 194.1]",4.136814000048616,0.0,2.5999999999999956,12.36905044957242,19.77782147827287
Voronoi,Event-triggered,199,100.0,88.94472361809045,0.12060301507537688,2.4974874371859297,430.99497487437185,19.817494998619622,"19.8 [15.3, 26.3]",3.997260999994978,0.0,2.666666666666662,12.44766696709702,19.240535626948912
PRM,Plan once,195,100.0,61.53846153846154,0.48717948717948717,0.0,3.0,6.411726999886014,"6.4 [0.1, 7.3]",6.182083999988208,0.0,3.0600000000000023,12.465608455842629,26.937734976750363
PRM,Every cycle,195,100.0,89.23076923076924,0.1076923076923077,32.52820512820513,407.64102564102564,170.22265200012043,"170.2 [82.5, 321.2]",6.860590999963279,0.5128205128205128,2.549999999999996,12.240281856893493,15.68045964880065
PRM,Event-triggered,195,100.0,88.71794871794872,0.11794871794871795,1.5435897435897437,416.45641025641027,19.335391999106832,"19.3 [12.7, 27.3]",6.493298000009418,0.0,2.5666666666666624,12.348905932838207,16.10881497860055
Visibility graph,Plan once,195,100.0,60.0,0.5333333333333333,0.0,3.0,9.282228999950348,"9.3 [0.0, 10.6]",9.054214000002505,0.5128205128205128,2.780000000000002,11.899456347753155,5.19658613845624
Visibility graph,Every cycle,195,100.0,70.25641025641025,0.4,53.37435897435898,419.01025641025643,325.1139700009844,"325.1 [81.2, 785.2]",10.536824000041634,10.76923076923077,2.6833333333333287,11.908077631175983,6.394425814586668
Visibility graph,Event-triggered,195,100.0,68.71794871794872,0.40512820512820513,7.3076923076923075,423.374358974359,47.50658600210045,"47.5 [17.3, 99.7]",9.728434999942692,4.102564102564102,2.6833333333333287,11.91010749865527,3.1714804630898925
