scenario,planner,replan_policy,prediction_horizon_ms,replan_period_ms,planning_clearance_mm,trial,seed,collision_episodes,obstacle_collision_episodes,robot_collision_episodes,minimum_clearance_mm,minimum_robot_clearance_mm,minimum_obstacle_clearance_mm,contact_time_ms
random-s0-0062,voronoi,event,0.0,20.0,0.0,1,0,1,1,0,-151.0037393417099,31.67820054904763,-151.0037393417099,400.00000000000006
random-s0-0062,voronoi,event,0.0,100.0,0.0,1,0,1,1,0,-151.57116439319873,43.89281244378873,-151.57116439319873,420.0000000000001
random-s0-0062,voronoi,event,50.0,20.0,0.0,1,0,0,0,0,30.8892732615258,90.36180625839609,30.8892732615258,0.0
random-s0-0062,voronoi,event,50.0,100.0,0.0,1,0,1,1,0,-148.4678266321695,238.53140237367808,-148.4678266321695,540.0000000000001
random-s0-0062,voronoi,event,150.0,20.0,0.0,1,0,0,0,0,54.68603671972952,375.783535644822,54.68603671972952,0.0
random-s0-0062,voronoi,event,150.0,100.0,0.0,1,0,0,0,0,93.34286994703216,330.79195691250766,93.34286994703216,0.0
random-s0-0062,prm,once,0.0,20.0,0.0,1,0,3,2,1,-154.27780444286634,-9.835978903942788,-154.27780444286634,700.0000000000003
random-s0-0062,prm,cycle,0.0,20.0,0.0,1,0,1,1,0,-9.927003401483034,129.84686648981886,-9.927003401483034,20.0
random-s0-0062,prm,cycle,0.0,100.0,0.0,1,0,1,1,0,-10.819651492835078,117.51563191094522,-10.819651492835078,20.0
random-s0-0062,prm,cycle,50.0,20.0,0.0,1,0,0,0,0,23.357047539428265,107.41924927454475,23.357047539428265,0.0
random-s0-0062,prm,cycle,50.0,100.0,0.0,1,0,1,1,0,-84.43554360520653,112.27976047596457,-84.43554360520653,120.0
random-s0-0062,prm,cycle,150.0,20.0,0.0,1,0,0,0,0,45.25849237408997,266.3148953155788,45.25849237408997,0.0
random-s0-0062,prm,cycle,150.0,100.0,0.0,1,0,1,1,0,-0.5577470258108406,427.6533119412704,-0.5577470258108406,40.0
random-s0-0062,prm,event,0.0,20.0,0.0,1,0,1,1,0,-153.72358600309542,127.79478797076293,-153.72358600309542,560.0000000000001
random-s0-0062,prm,event,0.0,100.0,0.0,1,0,2,1,1,-145.02001407851208,-117.94756971890176,-145.02001407851208,600.0000000000002
random-s0-0062,prm,event,50.0,20.0,0.0,1,0,3,3,0,-152.9630870258211,252.8202400972392,-152.9630870258211,1239.999999999989
random-s0-0062,prm,event,50.0,100.0,0.0,1,0,3,3,0,-152.88063400537175,224.4393114036236,-152.88063400537175,880.0000000000005
random-s0-0062,prm,event,150.0,20.0,0.0,1,0,2,2,0,-75.15544848623915,48.36534937371118,-75.15544848623915,519.9999999999923
random-s0-0062,prm,event,150.0,100.0,0.0,1,0,3,3,0,-165.66809277319285,95.07286235250392,-165.66809277319285,500.0000000000001
random-s0-0062,visibility,once,0.0,20.0,0.0,1,0,2,2,0,-154.27780444286634,139.2269109994071,-154.27780444286634,660.0000000000002
random-s0-0062,visibility,cycle,0.0,20.0,0.0,1,0,1,1,0,-149.981304903844,15.791137244022195,-149.981304903844,240.0
random-s0-0062,visibility,cycle,0.0,100.0,0.0,1,0,1,1,0,-133.26365256184843,29.705085976182204,-133.26365256184843,200.0
random-s0-0062,visibility,cycle,50.0,20.0,0.0,1,0,1,0,1,-32.504310202467906,-32.504310202467906,67.10684641627611,180.0
random-s0-0062,visibility,cycle,50.0,100.0,0.0,1,0,1,0,1,-31.23783907674573,-31.23783907674573,75.43977797709451,160.0
random-s0-0062,visibility,cycle,150.0,20.0,0.0,1,0,1,1,0,-40.87052069124735,305.341227006092,-40.87052069124735,199.9999999999999
random-s0-0062,visibility,cycle,150.0,100.0,0.0,1,0,1,1,0,-85.16488580123556,11.419250343409743,-85.16488580123556,440.0000000000001
random-s0-0062,visibility,event,0.0,20.0,0.0,1,0,0,0,0,2.794790662011877,2.794790662011877,3.992263422468824,0.0
random-s0-0062,visibility,event,0.0,100.0,0.0,1,0,1,1,0,-132.86908743921168,23.92784704090508,-132.86908743921168,200.0
random-s0-0062,visibility,event,50.0,20.0,0.0,1,0,1,0,1,-33.03123713766294,-33.03123713766294,36.47929228016332,200.0
random-s0-0062,visibility,event,50.0,100.0,0.0,1,0,0,0,0,1.0644712617713026,1.0644712617713026,24.313966830360243,0.0
random-s0-0062,visibility,event,150.0,20.0,0.0,1,0,0,0,0,24.01814391236749,367.91819011448376,24.01814391236749,0.0
random-s0-0062,visibility,event,150.0,100.0,0.0,1,0,2,2,0,-150.1959580966522,475.69973956667866,-150.1959580966522,580.0000000000002
random-s0-0063,voronoi,once,0.0,20.0,0.0,1,0,2,1,1,-127.98245439072753,-127.98245439072753,-27.96843642986008,620.0000000000002
random-s0-0063,voronoi,cycle,0.0,20.0,0.0,1,0,0,0,0,26.73866924253963,26.73866924253963,155.27497130483124,0.0
random-s0-0063,voronoi,cycle,0.0,100.0,0.0,1,0,1,0,1,-33.338242224389944,-33.338242224389944,274.0843006720723,59.99999999999992
random-s0-0063,voronoi,cycle,50.0,20.0,0.0,1,0,0,0,0,37.14878173118558,51.46119778206321,37.14878173118558,0.0
random-s0-0063,voronoi,cycle,50.0,100.0,0.0,1,0,0,0,0,44.940821958197546,54.59706985214157,44.940821958197546,0.0
random-s0-0063,voronoi,cycle,150.0,20.0,0.0,1,0,0,0,0,61.009676116949294,61.009676116949294,105.14522431211655,0.0
random-s0-0063,voronoi,cycle,150.0,100.0,0.0,1,0,0,0,0,56.71240689344592,56.71240689344592,98.87502370389564,0.0
random-s0-0063,voronoi,event,0.0,20.0,0.0,1,0,0,0,0,8.719486624592719,8.719486624592719,198.99201129995487,0.0
random-s0-0063,voronoi,event,0.0,100.0,0.0,1,0,1,0,1,-33.338242224389944,-33.338242224389944,274.0843006720723,59.99999999999992
random-s0-0063,voronoi,event,50.0,20.0,0.0,1,0,1,1,0,-25.11914339690196,30.18001644822704,-25.11914339690196,199.9999999999966
random-s0-0063,voronoi,event,50.0,100.0,0.0,1,0,1,1,0,-84.14481071670593,54.59706985214157,-84.14481071670593,359.9999999999996
random-s0-0063,voronoi,event,150.0,20.0,0.0,1,0,0,0,0,61.009676116949294,61.009676116949294,159.19024502970956,0.0
random-s0-0063,voronoi,event,150.0,100.0,0.0,1,0,0,0,0,56.71240689344592,56.71240689344592,128.65066175924767,0.0
random-s0-0063,prm,once,0.0,20.0,0.0,1,0,1,0,1,-127.98245439072753,-127.98245439072753,387.77575359422167,380.00000000000006
random-s0-0063,prm,cycle,0.0,20.0,0.0,1,0,0,0,0,11.161286461583645,11.161286461583645,387.7582724358968,0.0
random-s0-0063,prm,cycle,0.0,100.0,0.0,1,0,1,0,1,-127.9824543907276,-127.9824543907276,390.2750564420646,379.9999999999998
random-s0-0063,prm,cycle,50.0,20.0,0.0,1,0,1,0,1,-8.552262749302457,-8.552262749302457,385.72355570733,120.0
random-s0-0063,prm,cycle,50.0,100.0,0.0,1,0,0,0,0,39.35407790648591,39.35407790648591,387.7757535942218,0.0
random-s0-0063,prm,cycle,150.0,20.0,0.0,1,0,0,0,0,72.61068860996352,72.61068860996352,97.03707173332202,0.0
random-s0-0063,prm,cycle,150.0,100.0,0.0,1,0,0,0,0,72.61068860996352,72.61068860996352,387.7757535942218,0.0
random-s0-0063,prm,event,0.0,20.0,0.0,1,0,1,0,1,-35.03540592877752,-35.03540592877752,390.2750564420646,80.0
random-s0-0063,prm,event,0.0,100.0,0.0,1,0,1,0,1,-127.9824543907276,-127.9824543907276,390.2750564420646,379.9999999999998
random-s0-0063,prm,event,50.0,20.0,0.0,1,0,0,0,0,72.61068860996352,72.61068860996352,351.57942575644563,0.0
random-s0-0063,prm,event,50.0,100.0,0.0,1,0,0,0,0,72.61068860996352,72.61068860996352,338.2897170026628,0.0
random-s0-0063,prm,event,150.0,20.0,0.0,1,0,0,0,0,72.61068860996352,72.61068860996352,170.40921794597176,0.0
random-s0-0063,prm,event,150.0,100.0,0.0,1,0,0,0,0,72.61068860996352,72.61068860996352,387.7757535942218,0.0
random-s0-0063,visibility,once,0.0,20.0,0.0,1,0,1,0,1,-127.98245439072753,-127.98245439072753,387.77575359422167,380.00000000000006
random-s0-0063,visibility,cycle,0.0,20.0,0.0,1,0,0,0,0,65.95383454154421,65.95383454154421,388.899028027383,0.0
random-s0-0063,visibility,cycle,0.0,100.0,0.0,1,0,1,0,1,-127.9824543907276,-127.9824543907276,388.0585056103406,379.9999999999998
random-s0-0063,visibility,cycle,50.0,20.0,0.0,1,0,0,0,0,72.61068860996352,72.61068860996352,387.0443957587791,0.0
random-s0-0063,visibility,cycle,50.0,100.0,0.0,1,0,0,0,0,72.61068860996352,72.61068860996352,387.7757535942218,0.0
random-s0-0063,visibility,cycle,150.0,20.0,0.0,1,0,0,0,0,22.01572659136093,22.01572659136093,388.4429720715184,0.0
random-s0-0063,visibility,cycle,150.0,100.0,0.0,1,0,0,0,0,72.61068860996352,72.61068860996352,387.67412761912,0.0
random-s0-0063,visibility,event,0.0,20.0,0.0,1,0,0,0,0,66.12376055413989,66.12376055413989,388.3907318857063,0.0
random-s0-0063,visibility,event,0.0,100.0,0.0,1,0,1,0,1,-127.9824543907276,-127.9824543907276,388.0585056103406,379.9999999999998
random-s0-0063,visibility,event,50.0,20.0,0.0,1,0,0,0,0,72.61068860996352,72.61068860996352,388.74539267630416,0.0
random-s0-0063,visibility,event,50.0,100.0,0.0,1,0,0,0,0,72.61068860996352,72.61068860996352,387.7757535942218,0.0
random-s0-0063,visibility,event,150.0,20.0,0.0,1,0,0,0,0,26.43347222991628,26.43347222991628,388.7518197184188,0.0
random-s0-0063,visibility,event,150.0,100.0,0.0,1,0,0,0,0,72.61068860996352,72.61068860996352,388.3580708941064,0.0
random-s0-0064,voronoi,once,0.0,20.0,0.0,1,0,1,1,0,-87.84986126076346,438.4726188515384,-87.84986126076346,320.0
random-s0-0064,voronoi,cycle,0.0,20.0,0.0,1,0,1,1,0,-88.14277239882433,482.92751082121663,-88.14277239882433,279.99999999999994
random-s0-0064,voronoi,cycle,0.0,100.0,0.0,1,0,1,1,0,-88.92788191960071,615.8082730086409,-88.92788191960071,320.0
random-s0-0064,voronoi,cycle,50.0,20.0,0.0,1,0,0,0,0,32.32547870927658,547.6113081597547,32.32547870927658,0.0
random-s0-0064,voronoi,cycle,50.0,100.0,0.0,1,0,1,1,0,-87.66976926443421,537.0939478201788,-87.66976926443421,320.0
random-s0-0064,voronoi,cycle,150.0,20.0,0.0,1,0,0,0,0,94.7184599234604,224.6287219102936,94.7184599234604,0.0
random-s0-0064,voronoi,cycle,150.0,100.0,0.0,1,0,0,0,0,74.14010707213802,706.5349232256425,74.14010707213802,0.0
random-s0-0064,voronoi,event,0.0,20.0,0.0,1,0,1,1,0,-87.3721634694224,404.2417908006735,-87.3721634694224,340.0
random-s0-0064,voronoi,event,0.0,100.0,0.0,1,0,1,1,0,-88.92788191960071,615.8082730086409,-88.92788191960071,320.0
random-s0-0064,voronoi,event,50.0,20.0,0.0,1,0,1,1,0,-88.29114521170011,235.5577480078676,-88.29114521170011,220.0
random-s0-0064,voronoi,event,50.0,100.0,0.0,1,0,1,1,0,-86.35331146530842,379.2081540254874,-86.35331146530842,240.0
random-s0-0064,voronoi,event,150.0,20.0,0.0,1,0,0,0,0,124.76300799482776,609.53327800841,124.76300799482776,0.0
random-s0-0064,voronoi,event,150.0,100.0,0.0,1,0,0,0,0,74.00524696899367,585.371462461309,74.00524696899367,0.0
random-s0-0064,prm,once,0.0,20.0,0.0,1,0,1,1,0,-87.84986126076346,438.4726188515384,-87.84986126076346,220.0
random-s0-0064,prm,cycle,0.0,20.0,0.0,1,0,0,0,0,168.27375726574644,637.5361003400155,168.27375726574644,0.0
random-s0-0064,prm,cycle,0.0,100.0,0.0,1,0,0,0,0,168.27375726574644,586.4319731207207,168.27375726574644,0.0
random-s0-0064,prm,cycle,50.0,20.0,0.0,1,0,0,0,0,42.58127144648603,497.09058049760085,42.58127144648603,0.0
random-s0-0064,prm,cycle,50.0,100.0,0.0,1,0,1,1,0,-23.6668949329829,495.4995123063667,-23.6668949329829,20.0
random-s0-0064,prm,cycle,150.0,20.0,0.0,1,0,1,1,0,-43.338986682926105,670.5094337580575,-43.338986682926105,40.0
random-s0-0064,prm,cycle,150.0,100.0,0.0,1,0,1,1,0,-87.48483741711769,14.554020508817873,-87.48483741711769,320.0
random-s0-0064,prm,event,0.0,20.0,0.0,1,0,0,0,0,148.76235214437662,700.6520879011823,148.76235214437662,0.0
random-s0-0064,prm,event,0.0,100.0,0.0,1,0,0,0,0,155.27284014640986,586.4319731207207,155.27284014640986,0.0
random-s0-0064,prm,event,50.0,20.0,0.0,1,0,0,0,0,8.23489830760937,27.347929684568555,8.23489830760937,0.0
random-s0-0064,prm,event,50.0,100.0,0.0,1,0,2,1,1,-102.148168285961,-102.148168285961,-1.3408455482100123,120.0
random-s0-0064,prm,event,150.0,20.0,0.0,1,0,1,1,0,-5.246677053815006,2.8079729592378726,-5.246677053815006,60.0
random-s0-0064,prm,event,150.0,100.0,0.0,1,0,1,1,0,-98.59425496546028,292.65244462052243,-98.59425496546028,180.0
random-s0-0064,visibility,once,0.0,20.0,0.0,1,0,0,0,0,92.17965213662605,438.4726188515384,92.17965213662605,0.0
random-s0-0064,visibility,cycle,0.0,20.0,0.0,1,0,0,0,0,168.27375726574644,473.2074382241724,168.27375726574644,0.0
random-s0-0064,visibility,cycle,0.0,100.0,0.0,1,0,0,0,0,168.27375726574644,486.719511295374,168.27375726574644,0.0
random-s0-0064,visibility,cycle,50.0,20.0,0.0,1,0,0,0,0,144.42868315142312,493.2984627582889,144.42868315142312,0.0
random-s0-0064,visibility,cycle,50.0,100.0,0.0,1,0,0,0,0,168.27375726574644,489.2725448477549,168.27375726574644,0.0
random-s0-0064,visibility,cycle,150.0,20.0,0.0,1,0,0,0,0,92.17965213662605,595.0811154302011,92.17965213662605,0.0
random-s0-0064,visibility,cycle,150.0,100.0,0.0,1,0,0,0,0,92.1796521366266,618.2048397385173,92.1796521366266,0.0
random-s0-0064,visibility,event,0.0,20.0,0.0,1,0,0,0,0,152.17070585690328,477.64841606614857,152.17070585690328,0.0
random-s0-0064,visibility,event,0.0,100.0,0.0,1,0,0,0,0,168.27375726574644,486.719511295374,168.27375726574644,0.0
random-s0-0064,visibility,event,50.0,20.0,0.0,1,0,0,0,0,144.42868315142312,513.0232322147745,144.42868315142312,0.0
random-s0-0064,visibility,event,50.0,100.0,0.0,1,0,0,0,0,168.27375726574644,489.2725448477549,168.27375726574644,0.0
random-s0-0064,visibility,event,150.0,20.0,0.0,1,0,0,0,0,92.17965213662605,626.8234306875175,92.17965213662605,0.0
random-s0-0064,visibility,event,150.0,100.0,0.0,1,0,0,0,0,92.1796521366266,651.3729567707767,92.1796521366266,0.0
random-s0-0065,voronoi,once,0.0,20.0,0.0,1,0,6,4,2,-173.3818814614951,-62.07313560651792,-173.3818814614951,2000.0000000000011
random-s0-0065,voronoi,cycle,0.0,20.0,0.0,1,0,0,0,0,112.73976497906808,219.38188460076032,112.73976497906808,0.0
random-s0-0065,voronoi,cycle,0.0,100.0,0.0,1,0,0,0,0,112.73976497906808,279.1741237484418,112.73976497906808,0.0
random-s0-0065,voronoi,cycle,50.0,20.0,0.0,1,0,0,0,0,112.73976497906808,209.19382686377972,112.73976497906808,0.0
random-s0-0065,voronoi,cycle,50.0,100.0,0.0,1,0,0,0,0,75.85712611562494,75.85712611562494,112.73976497906808,0.0
random-s0-0065,voronoi,cycle,150.0,20.0,0.0,1,0,0,0,0,74.48729368969995,219.6989005519747,74.48729368969995,0.0
random-s0-0065,voronoi,cycle,150.0,100.0,0.0,1,0,0,0,0,43.959017632282126,197.66295341831773,43.959017632282126,0.0
random-s0-0065,voronoi,event,0.0,20.0,0.0,1,0,0,0,0,112.73976497906808,202.8196002208395,112.73976497906808,0.0
random-s0-0065,voronoi,event,0.0,100.0,0.0,1,0,0,0,0,112.73976497906808,287.9828716085083,112.73976497906808,0.0
random-s0-0065,voronoi,event,50.0,20.0,0.0,1,0,0,0,0,112.73976497906808,214.20196015831868,112.73976497906808,0.0
random-s0-0065,voronoi,event,50.0,100.0,0.0,1,0,0,0,0,75.85712611562494,75.85712611562494,112.73976497906808,0.0
random-s0-0065,voronoi,event,150.0,20.0,0.0,1,0,0,0,0,100.53478301622044,242.5382652904176,100.53478301622044,0.0
random-s0-0065,voronoi,event,150.0,100.0,0.0,1,0,0,0,0,98.75341854227683,293.63011512895025,98.75341854227683,0.0
random-s0-0065,prm,once,0.0,20.0,0.0,1,0,2,1,1,-147.935518203711,-147.935518203711,-5.104220891333483,120.0
random-s0-0065,prm,cycle,0.0,20.0,0.0,1,0,0,0,0,112.73976497906808,126.10716844731508,112.73976497906808,0.0
random-s0-0065,prm,cycle,0.0,100.0,0.0,1,0,0,0,0,29.88232591429187,29.88232591429187,112.73976497906808,0.0
random-s0-0065,prm,cycle,50.0,20.0,0.0,1,0,0,0,0,112.73976497906808,208.14708976863471,112.73976497906808,0.0
random-s0-0065,prm,cycle,50.0,100.0,0.0,1,0,0,0,0,112.73976497906808,122.08123963908524,112.73976497906808,0.0
random-s0-0065,prm,cycle,150.0,20.0,0.0,1,0,1,0,1,-94.97191588098411,-94.97191588098411,18.13477089783595,59.99999999999997
random-s0-0065,prm,cycle,150.0,100.0,0.0,1,0,1,0,1,-94.97191588098411,-94.97191588098411,18.13477089783595,60.0
random-s0-0065,prm,event,0.0,20.0,0.0,1,0,0,0,0,6.349648027676636,6.349648027676636,112.73976497906808,0.0
random-s0-0065,prm,event,0.0,100.0,0.0,1,0,1,0,1,-59.69745636150017,-59.69745636150017,112.73976497906808,60.0
random-s0-0065,prm,event,50.0,20.0,0.0,1,0,0,0,0,112.73976497906808,208.14708976863471,112.73976497906808,0.0
random-s0-0065,prm,event,50.0,100.0,0.0,1,0,0,0,0,112.73976497906808,122.08123963908524,112.73976497906808,0.0
random-s0-0065,prm,event,150.0,20.0,0.0,1,0,1,0,1,-94.97191588098411,-94.97191588098411,18.13477089783595,59.99999999999997
random-s0-0065,prm,event,150.0,100.0,0.0,1,0,1,0,1,-94.97191588098411,-94.97191588098411,18.13477089783595,60.0
random-s0-0065,visibility,once,0.0,20.0,0.0,1,0,1,0,1,-154.3192871535715,-154.3192871535715,112.73976497906808,60.0
random-s0-0065,visibility,cycle,0.0,20.0,0.0,1,0,0,0,0,112.73976497906808,142.72789237425383,112.73976497906808,0.0
random-s0-0065,visibility,cycle,0.0,100.0,0.0,1,0,0,0,0,96.75641351823192,96.75641351823192,112.73976497906808,0.0
random-s0-0065,visibility,cycle,50.0,20.0,0.0,1,0,0,0,0,70.67031587700805,70.67031587700805,112.73976497906808,0.0
random-s0-0065,visibility,cycle,50.0,100.0,0.0,1,0,0,0,0,53.12299361562367,53.12299361562367,112.73976497906808,0.0
random-s0-0065,visibility,cycle,150.0,20.0,0.0,1,0,0,0,0,18.13477089783595,180.75741300991268,18.13477089783595,0.0
random-s0-0065,visibility,cycle,150.0,100.0,0.0,1,0,0,0,0,18.13477089783595,180.75741300991268,18.13477089783595,0.0
random-s0-0065,visibility,event,0.0,20.0,0.0,1,0,0,0,0,112.73976497906808,144.36154823635502,112.73976497906808,0.0
random-s0-0065,visibility,event,0.0,100.0,0.0,1,0,0,0,0,96.75641351823192,96.75641351823192,112.73976497906808,0.0
random-s0-0065,visibility,event,50.0,20.0,0.0,1,0,0,0,0,61.86467389982465,61.86467389982465,112.73976497906808,0.0
random-s0-0065,visibility,event,50.0,100.0,0.0,1,0,0,0,0,53.12299361562367,53.12299361562367,112.73976497906808,0.0
random-s0-0065,visibility,event,150.0,20.0,0.0,1,0,0,0,0,18.13477089783595,180.75741300991268,18.13477089783595,0.0
random-s0-0065,visibility,event,150.0,100.0,0.0,1,0,0,0,0,18.13477089783595,180.75741300991268,18.13477089783595,0.0
random-s0-0066,voronoi,once,0.0,20.0,0.0,1,0,0,0,0,184.62833324524905,184.62833324524905,229.8892422733544,0.0
random-s0-0066,voronoi,cycle,0.0,20.0,0.0,1,0,0,0,0,184.62833324524905,184.62833324524905,231.0530596960043,0.0
random-s0-0066,voronoi,cycle,0.0,100.0,0.0,1,0,0,0,0,184.62833324524905,184.62833324524905,230.27759973306627,0.0
random-s0-0066,voronoi,cycle,50.0,20.0,0.0,1,0,0,0,0,184.62833324524905,184.62833324524905,232.30107887746837,0.0
random-s0-0066,voronoi,cycle,50.0,100.0,0.0,1,0,0,0,0,184.62833324524905,184.62833324524905,232.02911786678465,0.0
random-s0-0066,voronoi,cycle,150.0,20.0,0.0,1,0,0,0,0,184.62833324524905,184.62833324524905,230.0584621596854,0.0
random-s0-0066,voronoi,cycle,150.0,100.0,0.0,1,0,0,0,0,184.62833324524905,184.62833324524905,246.7448177722065,0.0
random-s0-0066,voronoi,event,0.0,20.0,0.0,1,0,0,0,0,184.62833324524905,184.62833324524905,223.06113069684451,0.0
random-s0-0066,voronoi,event,0.0,100.0,0.0,1,0,0,0,0,184.62833324524905,184.62833324524905,221.35272832807172,0.0
random-s0-0066,voronoi,event,50.0,20.0,0.0,1,0,0,0,0,117.9445001087513,117.9445001087513,224.38701461249784,0.0
random-s0-0066,voronoi,event,50.0,100.0,0.0,1,0,0,0,0,184.62833324524905,184.62833324524905,230.80158363723297,0.0
random-s0-0066,voronoi,event,150.0,20.0,0.0,1,0,0,0,0,184.62833324524905,184.62833324524905,271.094506911484,0.0
random-s0-0066,voronoi,event,150.0,100.0,0.0,1,0,0,0,0,52.59137547628649,175.80434283404077,52.59137547628649,0.0
random-s0-0066,prm,once,0.0,20.0,0.0,1,0,0,0,0,184.62833324524905,184.62833324524905,230.46303034260168,0.0
random-s0-0066,prm,cycle,0.0,20.0,0.0,1,0,0,0,0,184.62833324524905,184.62833324524905,231.31901466014443,0.0
random-s0-0066,prm,cycle,0.0,100.0,0.0,1,0,0,0,0,184.62833324524905,184.62833324524905,230.03166239889856,0.0
random-s0-0066,prm,cycle,50.0,20.0,0.0,1,0,0,0,0,184.62833324524905,184.62833324524905,236.97712200622908,0.0
random-s0-0066,prm,cycle,50.0,100.0,0.0,1,0,0,0,0,184.62833324524905,184.62833324524905,236.3485403610913,0.0
random-s0-0066,prm,cycle,150.0,20.0,0.0,1,0,0,0,0,184.62833324524905,184.62833324524905,235.56500442341863,0.0
random-s0-0066,prm,cycle,150.0,100.0,0.0,1,0,0,0,0,184.62833324524905,184.62833324524905,207.76969551503487,0.0
random-s0-0066,prm,event,0.0,20.0,0.0,1,0,0,0,0,184.62833324524905,184.62833324524905,224.9551345530558,0.0
random-s0-0066,prm,event,0.0,100.0,0.0,1,0,0,0,0,184.62833324524905,184.62833324524905,224.76935100426755,0.0
random-s0-0066,prm,event,50.0,20.0,0.0,1,0,0,0,0,184.62833324524905,184.62833324524905,222.83554578372664,0.0
random-s0-0066,prm,event,50.0,100.0,0.0,1,0,0,0,0,184.62833324524905,184.62833324524905,222.15511177204644,0.0
random-s0-0066,prm,event,150.0,20.0,0.0,1,0,0,0,0,184.62833324524905,184.62833324524905,220.75112111232664,0.0
random-s0-0066,prm,event,150.0,100.0,0.0,1,0,0,0,0,184.62833324524905,184.62833324524905,206.65747956085391,0.0
random-s0-0066,visibility,once,0.0,20.0,0.0,1,0,0,0,0,184.62833324524905,184.62833324524905,230.46303034260168,0.0
random-s0-0066,visibility,cycle,0.0,20.0,0.0,1,0,0,0,0,184.62833324524905,184.62833324524905,229.56888922663543,0.0
random-s0-0066,visibility,cycle,0.0,100.0,0.0,1,0,0,0,0,184.62833324524905,184.62833324524905,230.5000110245358,0.0
random-s0-0066,visibility,cycle,50.0,20.0,0.0,1,0,0,0,0,184.62833324524905,184.62833324524905,229.02741904628675,0.0
random-s0-0066,visibility,cycle,50.0,100.0,0.0,1,0,0,0,0,184.62833324524905,184.62833324524905,228.53433705935083,0.0
random-s0-0066,visibility,cycle,150.0,20.0,0.0,1,0,0,0,0,184.62833324524905,184.62833324524905,239.67211726932493,0.0
random-s0-0066,visibility,cycle,150.0,100.0,0.0,1,0,0,0,0,184.62833324524905,184.62833324524905,207.0282932910253,0.0
random-s0-0066,visibility,event,0.0,20.0,0.0,1,0,0,0,0,184.62833324524905,184.62833324524905,229.5348318207043,0.0
random-s0-0066,visibility,event,0.0,100.0,0.0,1,0,0,0,0,184.62833324524905,184.62833324524905,229.079472414852,0.0
random-s0-0066,visibility,event,50.0,20.0,0.0,1,0,0,0,0,184.62833324524905,184.62833324524905,228.50225048439933,0.0
random-s0-0066,visibility,event,50.0,100.0,0.0,1,0,0,0,0,184.62833324524905,184.62833324524905,228.50225048439935,0.0
random-s0-0066,visibility,event,150.0,20.0,0.0,1,0,0,0,0,184.62833324524905,184.62833324524905,221.72773191106967,0.0
random-s0-0066,visibility,event,150.0,100.0,0.0,1,0,0,0,0,184.62833324524905,184.62833324524905,219.7251741047984,0.0
random-s0-0067,voronoi,once,0.0,20.0,0.0,1,0,4,4,0,-140.21256123973566,46.36061268280434,-140.21256123973566,640.0000000000002
random-s0-0067,voronoi,cycle,0.0,20.0,0.0,1,0,2,2,0,-2.380324224977045,19.76937916281622,-2.380324224977045,60.0
random-s0-0067,voronoi,cycle,0.0,100.0,0.0,1,0,3,1,2,-129.4853545566485,-129.4853545566485,-39.56790412793896,420.0000000000001
random-s0-0067,voronoi,cycle,50.0,20.0,0.0,1,0,0,0,0,56.18216897133061,90.78734808665688,56.18216897133061,0.0
random-s0-0067,voronoi,cycle,50.0,100.0,0.0,1,0,0,0,0,33.4645298237287,152.22970968894396,33.4645298237287,0.0
random-s0-0067,voronoi,cycle,150.0,20.0,0.0,1,0,0,0,0,86.60983265100498,152.22970968894396,86.60983265100498,0.0
random-s0-0067,voronoi,cycle,150.0,100.0,0.0,1,0,0,0,0,112.710348454337,152.22970968894396,112.710348454337,0.0
random-s0-0067,voronoi,event,0.0,20.0,0.0,1,0,1,1,0,-14.084299614781996,9.793112366766508,-14.084299614781996,180.0
random-s0-0067,voronoi,event,0.0,100.0,0.0,1,0,2,1,1,-53.61009414357598,-15.301164395373178,-53.61009414357598,460.0000000000001
random-s0-0067,voronoi,event,50.0,20.0,0.0,1,0,1,1,0,-24.151392399504005,1.606531761964817,-24.151392399504005,240.0
random-s0-0067,voronoi,event,50.0,100.0,0.0,1,0,1,1,0,-19.0795289968832,27.589361686077154,-19.0795289968832,219.99999999999977
random-s0-0067,voronoi,event,150.0,20.0,0.0,1,0,1,1,0,-140.05633913550025,120.89877852482334,-140.05633913550025,379.9999999999919
random-s0-0067,voronoi,event,150.0,100.0,0.0,1,0,0,0,0,32.773040618181255,77.86017241869894,32.773040618181255,0.0
random-s0-0067,prm,once,0.0,20.0,0.0,1,0,1,1,0,-63.50459239265968,109.31438244909292,-63.50459239265968,60.0
random-s0-0067,prm,cycle,0.0,20.0,0.0,1,0,2,0,2,-151.73469363176454,-151.73469363176454,1.6639277027333037,1020.0000000000005
random-s0-0067,prm,cycle,0.0,100.0,0.0,1,0,3,2,1,-122.43879579112075,-117.98794181293206,-122.43879579112075,499.99999999999983
random-s0-0067,prm,cycle,50.0,20.0,0.0,1,0,0,0,0,51.11560277084524,88.75746076242996,51.11560277084524,0.0
random-s0-0067,prm,cycle,50.0,100.0,0.0,1,0,0,0,0,2.321667266786932,90.57249488624518,2.321667266786932,0.0
random-s0-0067,prm,cycle,150.0,20.0,0.0,1,0,0,0,0,120.61834919536189,152.22970968894396,120.61834919536189,0.0
random-s0-0067,prm,cycle,150.0,100.0,0.0,1,0,0,0,0,95.51087705387648,152.22970968894396,95.51087705387648,0.0
random-s0-0067,prm,event,0.0,20.0,0.0,1,0,0,0,0,1.6639277027333037,11.421049716908982,1.6639277027333037,0.0
