scenario,planner,trial,seed,status,completed,timed_out,robot_count,planner_calls,failed_plans,failed_robots,planning_time_ms_total,planning_time_ms_mean,simulated_duration_ms,wall_time_ms,realtime_factor,ticks,robot_collision_episodes,obstacle_collision_episodes,collision_episodes,planned_path_length_mm,travelled_distance_mm,mean_final_error_mm,max_final_error_mm,minimum_clearance_mm,dt_ms,backend,physics_validation_passed,missed_frames,max_frame_gap_ms,max_final_speed_mmps,evidence_directory,error,scenario_set,replan_policy,replan_count,replan_failures,planning_time_ms_initial,planning_time_ms_max_call,time_to_goal_ms
random-s0-0004,visibility,1,0,completed,True,False,3,3,0,,0.046894000092834176,0.01563133336427806,2500.000000000002,3.105427000036798,805.0422695398662,125,0,1,1,12038.07859282101,11861.940040997917,58.71285060769859,59.478575827584066,-172.53499951765565,20.0,kinematic,False,0,0.0,,,,random,once,0,0,0.046894000092834176,0.01856599999427999,2500.000000000002
random-s0-0004,visibility,1,0,completed,True,False,3,406,0,,273.8612089996195,0.6745349975360087,2499.999999999996,290.70375799994963,8.599820027095863,150,0,0,0,12038.07859282101,11878.074422507963,59.491293815891815,59.818062305401696,22.235350593378854,20.0,kinematic,False,0,0.0,,,,random,cycle,26,0,0.19276099988019268,11.589793999974063,2499.999999999996
random-s0-0004,visibility,1,0,completed,True,False,3,406,0,,64.47237599854816,0.15879895566144867,2499.999999999996,79.62682200002291,31.39645583242386,150,0,0,0,12038.07859282101,11883.00847318669,59.62270164366935,59.818062305401696,22.235350593378854,20.0,kinematic,False,0,0.0,,,,random,event,6,0,0.05874600003608066,9.858097999995152,2499.999999999996
random-s0-0005,voronoi,1,0,completed,True,False,3,3,0,,8.0540789999759,2.6846929999919666,7799.999999999922,17.26906900000813,451.67460967329794,390,1,0,1,14977.74314044245,14513.864559751306,58.73978617655129,59.24933323567549,-46.69630626083287,20.0,kinematic,False,0,0.0,,,,random,once,0,0,8.0540789999759,4.111204999958318,7799.999999999922
random-s0-0005,voronoi,1,0,completed,True,False,3,406,0,,62.07924100044693,0.15290453448385943,2833.333333333328,78.12483599991538,36.266742797852366,170,0,0,0,14977.74314044245,13233.800514523837,59.296212682323265,59.50893061011998,7.34346898025791,20.0,kinematic,False,0,0.0,,,,random,cycle,11,0,7.826187999853573,4.141049999930146,2833.333333333328
random-s0-0005,voronoi,1,0,completed,True,False,3,406,0,,28.071534001128384,0.06914170936238519,2833.333333333328,46.09054599995943,61.473199587087166,170,0,0,0,14977.74314044245,13236.075083977856,59.269442555689466,59.57398532391404,13.125461920785398,20.0,kinematic,False,0,0.0,,,,random,event,2,0,8.11131300008583,4.107570999963173,2833.333333333328
random-s0-0005,prm,1,0,completed,True,False,3,3,0,,13.639932999922166,4.5466443333073885,5039.999999999981,21.463197000002765,234.82056284528963,252,1,0,1,14702.004557488577,14313.440732204339,59.006866081461965,59.98839182031799,-155.7760749722542,20.0,kinematic,False,0,0.0,,,,random,once,0,0,13.639932999922166,7.068594999964262,5039.999999999981
random-s0-0005,prm,1,0,completed,True,False,3,404,0,,190.87615799890045,0.4724657376210407,2866.6666666666615,209.25110999996832,13.69964855463417,172,0,0,0,14702.004557488577,13184.511898741312,59.117300096433915,59.941449926949495,8.302322154863361,20.0,kinematic,False,0,0.0,,,,random,cycle,19,4,17.56614900000386,10.788019999949938,2866.6666666666615
random-s0-0005,prm,1,0,completed,True,False,3,425,0,,58.82312600010664,0.13840735529436857,3166.66666666666,76.54697400005261,41.36893336455708,190,0,0,0,14702.004557488577,14061.102652942469,58.86554518583335,59.941449926949495,3.792055379387449,20.0,kinematic,False,0,0.0,,,,random,event,6,4,13.223439999933362,6.871629999977813,3166.66666666666
random-s0-0005,visibility,1,0,completed,True,False,3,3,0,,17.227265999849806,5.7424219999499355,3600.0000000000027,21.58008499998232,166.82047359882745,180,0,0,0,13253.82609879347,13075.184804568158,59.026039598657405,59.452016804748915,5.19658613845624,20.0,kinematic,False,0,0.0,,,,random,once,0,0,17.227265999849806,8.650774999978239,3600.0000000000027
random-s0-0005,visibility,1,0,completed,True,False,3,434,0,,412.1875429998454,0.949740882488123,3316.6666666666597,431.3142030000563,7.689676443755382,199,0,0,0,13253.82609879347,13073.216147470597,59.7678221054446,59.94518737963164,10.88129979770946,20.0,kinematic,False,0,0.0,,,,random,cycle,43,4,18.093032000024323,9.914627000057408,3316.6666666666597
random-s0-0005,visibility,1,0,completed,True,False,3,440,0,,24.836872001515076,0.05644743636707972,3349.999999999993,42.23743900001864,79.31352087891774,201,0,0,0,13253.82609879347,13072.040777000562,59.7913740681583,59.96938524214605,2.637076658399195,20.0,kinematic,False,0,0.0,,,,random,event,0,0,17.32981799989375,8.695493000004717,3349.999999999993
random-s0-0006,voronoi,1,0,completed,True,False,3,3,0,,0.09713699989788438,0.03237899996596146,2180.0000000000014,2.806784000085827,776.6896205526825,109,0,0,0,9837.754192774079,9662.895078142528,58.28637154385067,58.71355143501487,316.84106692101955,20.0,kinematic,False,0,0.0,,,,random,once,0,0,0.09713699989788438,0.04202299999178649,2180.0000000000014
random-s0-0006,voronoi,1,0,completed,True,False,3,359,0,,116.55897900141099,0.3246768217309498,2183.3333333333303,135.18537699997069,16.150662015269624,131,0,0,0,9837.754192774079,9922.318170681809,58.74302666346765,59.12007227810868,295.28093836292487,20.0,kinematic,False,0,0.0,,,,random,cycle,17,3,0.08026800003335666,7.689982999977474,2183.3333333333303
random-s0-0006,voronoi,1,0,completed,True,False,3,374,0,,21.17979299896433,0.05663046256407575,2333.33333333333,41.670600999964336,55.99471275529064,140,0,0,0,9837.754192774079,10092.893229489657,58.96317135914779,59.283495628459235,190.0867012401722,20.0,kinematic,False,0,0.0,,,,random,event,1,0,0.17921299991030537,6.493536999983007,2333.33333333333
random-s0-0006,prm,1,0,completed,True,False,3,3,0,,0.051820000066982175,0.017273333355660725,2180.0000000000014,2.8952809999509554,752.9493683124123,109,0,0,0,9837.754192774079,9662.895078142528,58.28637154385067,58.71355143501487,316.84106692101955,20.0,kinematic,False,0,0.0,,,,random,once,0,0,0.051820000066982175,0.021409000055427896,2180.0000000000014
random-s0-0006,prm,1,0,completed,True,False,3,373,0,,86.78323200069826,0.23266282037720715,2316.6666666666633,112.52903799993419,20.58727869572668,139,0,0,0,9837.754192774079,9832.196246181866,59.002068167128044,59.400186052399974,272.9633815272164,20.0,kinematic,False,0,0.0,,,,random,cycle,2,18,0.5317910001849668,11.405507000063153,2316.6666666666633
random-s0-0006,prm,1,0,completed,True,False,3,371,0,,13.083730000630567,0.03526611860008239,2283.3333333333303,26.82382900002267,85.12331827538121,137,0,0,0,9837.754192774079,9706.889323272018,59.128010512447304,59.778013088357746,281.85762268306775,20.0,kinematic,False,0,0.0,,,,random,event,1,0,0.0600200000917539,6.405396999980439,2283.3333333333303
random-s0-0006,visibility,1,0,completed,True,False,3,3,0,,0.04950199991071713,0.01650066663690571,2180.0000000000014,2.7463899999702335,793.7692753118199,109,0,0,0,9837.754192774079,9662.895078142528,58.28637154385067,58.71355143501487,316.84106692101955,20.0,kinematic,False,0,0.0,,,,random,once,0,0,0.04950199991071713,0.019619999989117787,2180.0000000000014
random-s0-0006,visibility,1,0,completed,True,False,3,362,0,,28.531077000479854,0.07881512983557971,2183.3333333333303,42.83676500006095,50.968679201854385,131,0,0,0,9837.754192774079,9660.424209183306,59.16650535182905,59.893497606503,319.0319859117222,20.0,kinematic,False,0,0.0,,,,random,cycle,1,18,0.21600400009447185,9.405853999965075,2183.3333333333303
random-s0-0006,visibility,1,0,completed,True,False,3,362,0,,15.902721001111786,0.043930168511358524,2183.3333333333303,28.64703400007329,76.21498732915053,131,0,0,0,9837.754192774079,9660.424209183306,59.16650535182905,59.893497606503,319.0319859117222,20.0,kinematic,False,0,0.0,,,,random,event,1,17,0.05675499994595157,9.503309000024274,2183.3333333333303
random-s0-0007,voronoi,1,0,completed,True,False,3,3,0,,8.171391000132644,2.7237970000442147,6439.999999999951,15.862029999993865,406.00099735043005,322,0,0,0,20391.438419070168,19913.87821355235,58.11553982400971,58.32888856260301,224.55710350950454,20.0,kinematic,False,0,0.0,,,,random,once,0,0,8.171391000132644,4.076655000062601,6439.999999999951
random-s0-0007,voronoi,1,0,completed,True,False,3,468,0,,147.9576759986685,0.31614888033903527,2733.3333333333285,165.55578499992407,16.510044232731474,164,0,0,0,20391.438419070168,17289.12647040381,59.65233483609128,59.89244065975113,70.03342673808734,20.0,kinematic,False,0,0.0,,,,random,cycle,33,0,8.161758999790436,4.275450000022829,2733.3333333333285
random-s0-0007,voronoi,1,0,completed,True,False,3,471,0,,26.446541002087542,0.05614976858192684,2799.999999999995,44.12223399992854,63.460068681121854,168,0,0,0,20391.438419070168,17222.321351611397,59.21337046315984,59.89244065975113,81.32250494978894,20.0,kinematic,False,0,0.0,,,,random,event,1,0,8.1436070000791,4.156255999987479,2799.999999999995
random-s0-0007,prm,1,0,completed,True,False,3,3,0,,17.09267599994746,5.697558666649154,5379.999999999974,23.712603999911153,226.88355947833193,269,2,0,2,24569.04734656432,24095.15919423118,58.26732474610568,58.836953680219196,-169.53966996280585,20.0,kinematic,False,0,0.0,,,,random,once,0,0,17.09267599994746,10.226530999943861,5379.999999999974
random-s0-0007,prm,1,0,completed,True,False,3,451,0,,198.49152099993717,0.440114237250415,2633.333333333329,217.1428519999381,12.127193269682575,158,0,0,0,24569.04734656432,17229.27696544573,59.31467542278671,59.89244065975113,10.239982189212668,20.0,kinematic,False,0,0.0,,,,random,cycle,20,0,14.226708999899529,7.3544039998978405,2633.333333333329
random-s0-0007,prm,1,0,completed,True,False,3,458,0,,39.150925001081305,0.08548236899799412,2633.333333333329,55.69414899991898,47.28204633016585,158,0,0,0,24569.04734656432,17930.81841660241,59.65406226611824,59.89244065975113,50.86680333753685,20.0,kinematic,False,0,0.0,,,,random,event,3,0,12.77633600000172,6.452275000015106,2633.333333333329
random-s0-0007,visibility,1,0,completed,True,False,3,3,0,,17.56917800003066,5.856392666676887,3220.0000000000023,21.569925999983752,149.281921505082,161,0,1,1,16921.011147697853,16732.458453004227,58.7419011574349,59.76649818575535,-5.816365361294288,20.0,kinematic,False,0,0.0,,,,random,once,0,0,17.56917800003066,9.17376699999295,3220.0000000000023
random-s0-0007,visibility,1,0,completed,True,False,3,474,0,,375.22763400227177,0.7916194810174509,2699.9999999999955,394.3027490000759,6.847530246357668,162,0,0,0,16921.011147697853,16715.605053475945,59.08855145407487,59.89244065975113,4.576433436732401,20.0,kinematic,False,0,0.0,,,,random,cycle,39,0,17.352034000055028,12.16836699995838,2699.9999999999955
random-s0-0007,visibility,1,0,completed,True,False,3,476,0,,59.566831000211096,0.1251404012609477,2699.9999999999955,76.06921499996133,35.49399057163095,162,0,0,0,16921.011147697853,16719.15111334582,59.455872951213884,59.89244065975113,0.03092902820910126,20.0,kinematic,False,0,0.0,,,,random,event,4,0,17.453688999921724,9.008259999973234,2699.9999999999955
random-s0-0008,voronoi,1,0,completed,True,False,3,3,0,,3.910065000013674,1.303355000004558,4579.99999999999,9.274032999996962,493.85202748378083,229,0,1,1,10107.820166732447,9676.962241088346,58.88218986781225,59.51814145703748,-125.91257608745309,20.0,kinematic,False,0,0.0,,,,random,once,0,0,3.910065000013674,3.8044980000222495,4579.99999999999
random-s0-0008,voronoi,1,0,completed,True,False,3,356,0,,83.57934700006808,0.23477344662940472,2116.6666666666642,96.93665999998302,21.83556424026818,127,0,0,0,10107.820166732447,8571.7336158486,58.995219196855565,59.511218945103295,0.41452993601657795,20.0,kinematic,False,0,0.0,,,,random,cycle,19,0,3.787190999901213,3.9149749999296546,2116.6666666666642
random-s0-0008,voronoi,1,0,completed,True,False,3,401,0,,15.345870001169715,0.03826900249668258,2849.9999999999945,30.609980000008363,93.10688866831066,171,0,0,0,10107.820166732447,9277.701254837404,59.062838717102295,59.511218945103295,5.870052968313416,20.0,kinematic,False,0,0.0,,,,random,event,0,0,3.8051139999879524,3.740469000035773,2849.9999999999945
random-s0-0008,prm,1,0,completed,True,False,3,3,0,,6.332806999921559,2.1109356666405197,2980.0000000000023,9.981504999927893,298.5521722447196,149,0,0,0,9595.408822258865,9282.467725205246,58.80736683645591,59.51814145703748,405.11166613897296,20.0,kinematic,False,0,0.0,,,,random,once,0,0,6.332806999921559,6.289820999995754,2980.0000000000023
random-s0-0008,prm,1,0,completed,True,False,3,345,0,,61.61175600175284,0.1785848000050807,2116.6666666666642,76.44357300000593,27.68926913798888,127,0,0,0,9595.408822258865,8397.136128156431,59.2397862487108,59.939322639156075,19.42029269616856,20.0,kinematic,False,0,0.0,,,,random,cycle,2,0,6.645082000090952,6.274087000065265,2116.6666666666642
random-s0-0008,prm,1,0,completed,True,False,3,345,0,,11.643459997799255,0.033749159413910886,2116.6666666666642,24.183643000014854,87.52472349452745,127,0,0,0,9595.408822258865,8397.136128156431,59.2397862487108,59.939322639156075,19.42029269616856,20.0,kinematic,False,0,0.0,,,,random,event,0,0,6.231106999962321,6.178739000006317,2116.6666666666642
random-s0-0008,visibility,1,0,completed,True,False,3,3,0,,10.586985000145432,3.5289950000484773,2600.000000000002,13.808399000026839,188.29119871137473,130,0,0,0,8498.94513851566,8321.333145655784,58.56369387208644,59.51814145703748,3.3127983018302416,20.0,kinematic,False,0,0.0,,,,random,once,0,0,10.586985000145432,10.525876999963657,2600.000000000002
random-s0-0008,visibility,1,0,completed,True,False,3,383,0,,454.1038970006639,1.1856498616205324,2549.999999999996,470.7101709999506,5.417346293119006,153,0,0,0,8498.94513851566,8320.548556241654,58.752381976835615,59.511218945103295,1.102068767574906,20.0,kinematic,False,0,0.0,,,,random,cycle,45,0,9.575456999982634,10.544310000000223,2549.999999999996
random-s0-0008,visibility,1,0,completed,True,False,3,383,0,,15.884046002270225,0.04147270496676299,2549.999999999996,30.055360999995173,84.84343275731759,153,0,0,0,8498.94513851566,8320.548556241654,58.752381976835615,59.511218945103295,1.102068767574906,20.0,kinematic,False,0,0.0,,,,random,event,0,0,9.536340000067867,9.48423600004844,2549.999999999996
random-s0-0009,voronoi,1,0,completed,True,False,3,3,0,,10.613725000098384,3.537908333366128,7279.999999999933,19.303344999912042,377.1367086913229,364,0,0,0,13213.81622948087,12635.669017502969,58.71553690074264,59.23758613055782,75.9745723453185,20.0,kinematic,False,0,0.0,,,,random,once,0,0,10.613725000098384,6.351326000071822,7279.999999999933
random-s0-0009,voronoi,1,0,completed,True,False,3,412,0,,357.9827939994402,0.8688902766976704,3016.666666666661,375.58727600003294,8.031865985434491,181,0,0,0,13213.81622948087,11126.273371957035,59.28989796379525,59.93843332060844,0.08081698286048322,20.0,kinematic,False,0,0.0,,,,random,cycle,85,0,8.066364999876896,8.193279000010989,3016.666666666661
random-s0-0009,voronoi,1,0,completed,True,False,3,635,0,,28.616434001492053,0.04506525039605048,6699.999999999982,56.53676700001142,118.5069531832025,402,0,0,0,13213.81622948087,11487.82582582179,59.80296472376557,59.9217056318076,1.3024608994598452,20.0,kinematic,False,0,0.0,,,,random,event,0,0,8.052110999983597,4.072410999924614,6699.999999999982
random-s0-0009,prm,1,0,completed,True,False,3,3,0,,13.6183899999196,4.539463333306533,5179.999999999977,19.796386999928473,261.663908672764,259,0,1,1,14594.667483205767,13905.893788230576,59.320863037949664,59.76129190993212,-141.75654550890843,20.0,kinematic,False,0,0.0,,,,random,once,0,0,13.6183899999196,6.8185500000481625,5179.999999999977
random-s0-0009,prm,1,0,completed,True,False,3,432,0,,978.8679150005919,2.265897951390259,3333.333333333326,1002.1751670000185,3.326098513607716,200,0,0,0,14594.667483205767,11258.879207043994,58.99156911683235,59.59311380914095,0.4404171228700591,20.0,kinematic,False,0,0.0,,,,random,cycle,142,0,13.698549000082494,10.680105000005824,3333.333333333326
random-s0-0009,prm,1,0,completed,True,False,3,511,0,,22.828935000575257,0.04467501957059737,4649.999999999989,43.68811300003017,106.43627478249697,279,0,1,1,14594.667483205767,11745.181431705701,59.22072637414281,59.59311380914095,-7.641125618059874,20.0,kinematic,False,0,0.0,,,,random,event,0,7,13.161464999939199,6.625216999964323,4649.999999999989
random-s0-0009,visibility,1,0,completed,True,False,3,3,0,,17.58010500009277,5.860035000030924,3460.0000000000027,21.782779999966806,158.84106620024053,173,0,1,1,10855.805245268768,10666.493997736223,58.411786679768575,59.23758613055782,-13.735704983614028,20.0,kinematic,False,0,0.0,,,,random,once,0,0,17.58010500009277,8.850602000052277,3460.0000000000027
random-s0-0009,visibility,1,0,completed,True,False,3,437,0,,1229.7899519990096,2.8141646498833173,3449.9999999999927,1250.5667599999697,2.758749161060443,207,0,1,1,10855.805245268768,10648.598870155314,59.04232199350785,59.59311380914095,-14.15648202525611,20.0,kinematic,False,0,0.0,,,,random,cycle,134,21,18.23986200008676,13.463139000009505,3449.9999999999927
random-s0-0009,visibility,1,0,completed,True,False,3,436,0,,166.1636439994254,0.3811092752280399,3449.9999999999927,185.22616500001732,18.625878260772016,207,0,1,1,10855.805245268768,10648.565849923521,59.33533257104281,59.59311380914095,-14.15648202525611,20.0,kinematic,False,0,0.0,,,,random,event,16,21,17.2444990000713,9.418798999945466,3449.9999999999927
random-s0-0010,voronoi,1,0,completed,True,False,3,3,0,,0.10091600006489898,0.03363866668829966,2280.0000000000014,3.0261299999665425,753.4375588706399,114,0,0,0,9791.475761128608,9615.131078088978,58.78156101320966,59.87395509590929,79.75912362549593,20.0,kinematic,False,0,0.0,,,,random,once,0,0,0.10091600006489898,0.04608500000813365,2280.0000000000014
random-s0-0010,voronoi,1,0,completed,True,False,3,357,0,,9.665853000342395,0.027075218488354046,2266.6666666666633,23.00070700005108,98.54769536700022,136,0,0,0,9791.475761128608,9611.721168802038,59.918197442189154,59.97765183298757,78.97949847625665,20.0,kinematic,False,0,0.0,,,,random,cycle,0,0,0.08864899996297027,0.06394100000761682,2266.6666666666633
random-s0-0010,voronoi,1,0,completed,True,False,3,357,0,,11.145941999870956,0.031221126050058702,2266.6666666666633,24.825904999943305,91.30247886922308,136,0,0,0,9791.475761128608,9611.721168802038,59.918197442189154,59.97765183298757,78.97949847625665,20.0,kinematic,False,0,0.0,,,,random,event,0,0,0.08565200005250517,0.6281749999743624,2266.6666666666633
random-s0-0010,prm,1,0,completed,True,False,3,3,0,,0.049176999937117216,0.016392333312372404,2280.0000000000014,4.773764999981722,477.61043956054203,114,0,0,0,9791.475761128608,9615.131078088978,58.78156101320966,59.87395509590929,79.75912362549593,20.0,kinematic,False,0,0.0,,,,random,once,0,0,0.049176999937117216,0.019801000007646508,2280.0000000000014
random-s0-0010,prm,1,0,completed,True,False,3,357,0,,51.156034002019624,0.14329421289081126,2266.6666666666633,66.00946000003205,34.33851248996072,136,0,0,0,9791.475761128608,9611.721168802038,59.918197442189154,59.97765183298757,78.97949847625665,20.0,kinematic,False,0,0.0,,,,random,cycle,0,0,0.5770760000132213,4.981633000056718,2266.6666666666633
random-s0-0010,prm,1,0,completed,True,False,3,357,0,,5.6869310006959495,0.015929778713434033,2266.6666666666633,18.434370000022682,122.95872691412153,136,0,0,0,9791.475761128608,9611.721168802038,59.918197442189154,59.97765183298757,78.97949847625665,20.0,kinematic,False,0,0.0,,,,random,event,0,0,0.1023739999936879,0.0701150000850248,2266.6666666666633
random-s0-0010,visibility,1,0,completed,True,False,3,3,0,,0.0513199998977143,0.017106666632571432,2280.0000000000014,2.8686019999213386,794.8122465446662,114,0,0,0,9791.475761128608,9615.131078088978,58.78156101320966,59.87395509590929,79.75912362549593,20.0,kinematic,False,0,0.0,,,,random,once,0,0,0.0513199998977143,0.01929799998379167,2280.0000000000014
random-s0-0010,visibility,1,0,completed,True,False,3,357,0,,19.880105000311232,0.05568656862832278,2266.6666666666633,34.210478000090916,66.2565038308041,136,0,0,0,9791.475761128608,9611.721168802038,59.918197442189154,59.97765183298757,78.97949847625665,20.0,kinematic,False,0,0.0,,,,random,cycle,0,0,0.2250750000030166,0.5852849999428145,2266.6666666666633
random-s0-0010,visibility,1,0,completed,True,False,3,357,0,,5.718032000345374,0.016016896359510854,2266.6666666666633,18.713354999931653,121.12561679479398,136,0,0,0,9791.475761128608,9611.721168802038,59.918197442189154,59.97765183298757,78.97949847625665,20.0,kinematic,False,0,0.0,,,,random,event,0,0,0.05909999993036763,0.06618099996558158,2266.6666666666633
random-s0-0011,voronoi,1,0,completed,True,False,3,3,0,,0.12539800013655622,0.041799333378852076,2680.000000000002,3.3904790000178764,790.4487831913636,134,0,0,0,13936.109095844424,13759.819404998925,58.7632302818335,59.50122740270152,43.52603185433,20.0,kinematic,False,0,0.0,,,,random,once,0,0,0.12539800013655622,0.05030800002714386,2680.000000000002
random-s0-0011,voronoi,1,0,completed,True,False,3,414,0,,70.49105999976746,0.1702682608690035,2766.6666666666615,86.60979800004043,31.94403786353791,166,0,0,0,13936.109095844424,13888.755157046868,59.03336159177832,59.45278149708778,388.8360854744044,20.0,kinematic,False,0,0.0,,,,random,cycle,12,0,0.08251399981418217,16.511910999952306,2766.6666666666615
random-s0-0011,voronoi,1,0,completed,True,False,3,415,0,,19.94158900038201,0.04805202168766749,2783.3333333333285,35.50095399998554,78.4016489622916,167,0,0,0,13936.109095844424,13906.65618439547,59.285964674225994,59.73265791159419,397.647484046017,20.0,kinematic,False,0,0.0,,,,random,event,2,0,0.11329799997383816,3.9337910000085685,2783.3333333333285
random-s0-0011,prm,1,0,completed,True,False,3,3,0,,0.05077000002984278,0.016923333343280927,2680.000000000002,3.3136050000166506,808.786804699575,134,0,0,0,13936.109095844424,13759.819404998925,58.7632302818335,59.50122740270152,43.52603185433,20.0,kinematic,False,0,0.0,,,,random,once,0,0,0.05077000002984278,0.020740999957524764,2680.000000000002
random-s0-0011,prm,1,0,completed,True,False,3,413,0,,139.4461050015252,0.33764190073008526,2749.999999999995,157.71717400002672,17.436274885318,165,0,0,0,13936.109095844424,13803.637553422646,58.90407540200122,59.45278149708778,203.86679783524386,20.0,kinematic,False,0,0.0,,,,random,cycle,14,0,0.5356350000056409,6.598876999987624,2749.999999999995
random-s0-0011,prm,1,0,completed,True,False,3,413,0,,20.983425000281386,0.050807324455887135,2749.999999999995,36.037357999930464,76.30970061693483,165,0,0,0,13936.109095844424,13803.637553422646,58.90407540200122,59.45278149708778,203.86679783524386,20.0,kinematic,False,0,0.0,,,,random,event,2,0,0.062272000036500685,7.886838999979773,2749.999999999995
random-s0-0011,visibility,1,0,completed,True,False,3,3,0,,0.048494999987269694,0.016164999995756563,2680.000000000002,3.4580129999994824,775.0115456478628,134,0,0,0,13936.109095844424,13759.819404998925,58.7632302818335,59.50122740270152,43.52603185433,20.0,kinematic,False,0,0.0,,,,random,once,0,0,0.048494999987269694,0.01929699999436707,2680.000000000002
random-s0-0011,visibility,1,0,completed,True,False,3,414,0,,184.1119109982401,0.44471476086531425,2766.6666666666615,201.22862899995653,13.74887201893752,166,0,0,0,13936.109095844424,13761.007079336763,59.2703322116271,59.68576052379751,171.92075759443708,20.0,kinematic,False,0,0.0,,,,random,cycle,16,0,0.2147119998880953,11.233024000034675,2766.6666666666615
random-s0-0011,visibility,1,0,completed,True,False,3,413,0,,107.8838389989869,0.26121994915008934,2749.999999999995,123.03580700006478,22.351216829085757,165,0,0,0,13936.109095844424,13762.029811742379,59.35611795918188,59.94311776646183,156.63199519416924,20.0,kinematic,False,0,0.0,,,,random,event,10,0,0.05997799996748654,10.698786000034488,2749.999999999995
random-s0-0012,voronoi,1,0,completed,True,False,3,3,0,,4.140447999930075,1.380149333310025,8099.999999999916,13.56713799998488,597.0308549974906,405,0,0,0,16138.592496056677,15820.331485628361,57.83821292324936,57.9356324106597,201.81981352465198,20.0,kinematic,False,0,0.0,,,,random,once,0,0,4.140447999930075,4.065600999979324,8099.999999999916
random-s0-0012,voronoi,1,0,completed,True,False,3,430,0,,70.76391000043714,0.16456723255915612,2883.333333333328,87.53250500001286,32.94014415939432,173,0,0,0,16138.592496056677,14976.457186158506,59.187419450816925,59.888855326982565,4.557186158376027,20.0,kinematic,False,0,0.0,,,,random,cycle,14,0,4.089867999937269,4.136814000048616,2883.333333333328
random-s0-0012,voronoi,1,0,completed,True,False,3,430,0,,16.73149500152249,0.038910453491912765,2883.333333333328,32.72637400004896,88.10427129290322,173,0,0,0,16138.592496056677,14979.695178999445,59.269516216406736,59.888855326982565,4.425216158236651,20.0,kinematic,False,0,0.0,,,,random,event,0,0,4.20730799987723,4.142942999919796,2883.333333333328
random-s0-0012,prm,1,0,completed,True,False,3,3,0,,6.600083999956041,2.200027999985347,4599.99999999999,11.990005000029669,383.65288421386043,230,0,0,0,15402.567557088241,15207.206466428264,58.43349899952295,59.52186912398509,89.5493693375928,20.0,kinematic,False,0,0.0,,,,random,once,0,0,6.600083999956041,6.5640239999993355,4599.99999999999
random-s0-0012,prm,1,0,completed,True,False,3,423,0,,206.1743099988007,0.48740971630922153,2766.6666666666615,224.87029000001257,12.303389063386305,166,0,0,0,15402.567557088241,14842.696929610298,59.41623229043194,59.888855326982565,3.5709322918650344,20.0,kinematic,False,0,0.0,,,,random,cycle,22,0,6.440058000066529,10.820502999990822,2766.6666666666615
random-s0-0012,prm,1,0,completed,True,False,3,421,0,,12.936961000832525,0.030729123517416926,2733.3333333333285,28.460637999955907,96.03907450484994,164,0,0,0,15402.567557088241,14854.153306233708,59.629303782596395,59.888855326982565,9.959169282673372,20.0,kinematic,False,0,0.0,,,,random,event,0,0,6.183576000125868,6.138539000062337,2733.3333333333285
random-s0-0012,visibility,1,0,completed,True,False,3,3,0,,11.077696000143078,3.692565333381026,3720.0000000000027,17.147184000009474,216.94524302054188,186,0,0,0,14969.893879773072,14795.345299092904,58.18257637489109,58.769101250089534,3.3490493381755755,20.0,kinematic,False,0,0.0,,,,random,once,0,0,11.077696000143078,11.041781000017181,3720.0000000000027
random-s0-0012,visibility,1,0,completed,True,False,3,432,0,,244.5840379987203,0.5661667546266673,2916.666666666661,263.1419990000268,11.084002849223488,175,0,0,0,14969.893879773072,14790.902732047784,59.662003789315435,59.888855326982565,4.459945274664221,20.0,kinematic,False,0,0.0,,,,random,cycle,23,0,10.351920999937647,10.327368999924147,2916.666666666661
random-s0-0012,visibility,1,0,completed,True,False,3,432,0,,15.922811000791626,0.036858358798128765,2916.666666666661,31.607413000074303,92.27793070757814,175,0,0,0,14969.893879773072,14790.902732047784,59.662003789315435,59.888855326982565,4.459945274664221,20.0,kinematic,False,0,0.0,,,,random,event,0,0,9.004725000067992,8.961093000039,2916.666666666661
random-s0-0013,voronoi,1,0,completed,True,False,3,3,0,,4.287427999997817,1.429142666665939,5919.999999999962,11.238801999979842,526.7465340176453,296,0,0,0,12306.864831036575,12027.357452617773,59.13443667187616,59.992744824753814,248.12363516339497,20.0,kinematic,False,0,0.0,,,,random,once,0,0,4.287427999997817,4.213767000010193,5919.999999999962
random-s0-0013,voronoi,1,0,completed,True,False,3,409,0,,193.86819299950275,0.47400536185697495,2649.9999999999955,210.55884500003685,12.585555358643479,159,0,0,0,12306.864831036575,11848.859768989741,59.05064116475214,59.3462132080954,39.18526206943446,20.0,kinematic,False,0,0.0,,,,random,cycle,46,0,4.042158999936873,4.167467000002034,2649.9999999999955
random-s0-0013,voronoi,1,0,completed,True,False,3,445,0,,17.92114900172237,0.040272244947690716,3249.999999999993,35.78268699993714,90.82604668580933,195,0,0,0,12306.864831036575,11360.102722913589,59.17119971831763,59.70788886879185,2.64050715529919,20.0,kinematic,False,0,0.0,,,,random,event,0,0,4.072382000003927,4.009091000057197,3249.999999999993
random-s0-0013,prm,1,0,completed,True,False,3,3,0,,6.712355999979991,2.2374519999933304,3200.0000000000023,10.598708999964401,301.92356446532784,160,0,0,0,11699.668016530512,11482.988040326736,59.31633719856344,59.992744824753814,248.12363516339497,20.0,kinematic,False,0,0.0,,,,random,once,0,0,6.712355999979991,6.6743229999701725,3200.0000000000023
