scenario,planner,replan_policy,prediction_horizon_ms,replan_period_ms,planning_clearance_mm,backend,physics_validation_passes,runs,scenario_count,completed_runs,completion_rate,failed_plans,collision_episodes,collision_free_rate,planner_calls_mean,replans_mean,replan_failures,planning_time_ms_median,planning_time_ms_p95,planning_time_ms_mean,call_time_ms_median,call_time_ms_max,time_to_goal_ms_mean,simulated_duration_ms_mean,wall_time_ms_mean,realtime_factor_mean,planned_path_length_mm_mean,travelled_distance_mm_mean,mean_final_error_mm,minimum_clearance_mm,near_miss_free_rate,call_time_ms_p95_median,planning_ms_per_sim_s_mean,collision_probability,collision_probability_ci95,contact_time_ms_mean,rebuild_share_of_planning_time,check_call_ms_mean,rebuild_call_ms_mean,replans_active_blocked_mean,replans_route_finished_mean,replans_route_blocked_mean,direct_path_switches_mean,path_shift_mm_mean,heading_change_rad_per_m_mean,sharp_turns_mean,path_efficiency_mean
random,voronoi,event+pred50,50.0,100.0,30.0,kinematic,0,200,200,154,0.77,49,122,0.82,152.605,6.415,448,41.59635003452422,115.0407000532141,50.866600995723275,0.2767232509822256,62.796300000627525,3940.3896103896022,4001.099999999993,91.29494999986491,50.50774379492406,25839.919336205785,24817.272751159282,232.31168043966537,-175.28600705851142,0.49,0.14214999828254804,13.503159403758396,0.18000000000000005,0.133-0.239,105.19999999999945,0.834913876070089,0.059795421339931674,3.489665653233358,5.77,0.0,0.54,5.405,351.4890525849698,0.659532266380865,4.36,0.9888330386238134
random,voronoi,event+pred150,150.0,20.0,30.0,kinematic,0,200,200,157,0.785,48,88,0.9,820.325,45.29,3379,133.1583999999566,435.2361003984697,172.40688852180028,0.15877313500544749,204.54540000355337,4376.433121019096,4481.299999999987,293.12340850010514,18.318028005042997,25996.894206511028,26029.913141764697,232.31924602829946,-171.10580684381395,0.435,0.09350000618724152,40.858605638425985,0.09999999999999998,0.066-0.149,59.29999999999904,0.6503930960246396,0.07835252480599487,2.1965181195233807,39.25,0.0,5.575,10.325,141.27863556157385,1.4990929627195966,10.37,0.9494774700567334
random,voronoi,event+pred150,150.0,100.0,30.0,kinematic,0,200,200,157,0.785,48,101,0.855,168.02,14.8,645,65.78169994463678,161.84590011835098,78.97392251215933,0.36979900519552533,228.15640000044368,4482.675159235653,4558.399999999986,127.2322775007342,44.57562750983388,25996.894206511028,26160.276568011315,232.47153924910373,-172.81994464801255,0.5,0.8148999986588024,17.87679424107304,0.14500000000000002,0.103-0.200,81.59999999999958,0.8475236555661938,0.0816604842686337,3.2554604816102435,12.675,0.0,1.8,7.645,288.2271666791278,1.1339896419400963,8.275,0.944572021572839
random,prm,once,0.0,20.0,30.0,kinematic,0,200,200,172,0.86,29,292,0.22,6.0,0.0,0,21.813299972563982,74.03099999646656,26.571343000032357,3.63554999542733,139.4670000008773,4358.60465116278,4316.999999999989,53.94219949892431,101.66566695901128,25153.514773059735,24649.332840892956,167.24022516658505,-174.5199343736658,0.14,11.388550010451581,6.007020723447909,0.78,0.718-0.832,267.50000000000006,0.9984149653348998,0.2904586189884114,4.531037830961407,0.0,0.0,0.0,0.0,0.0,0.10235677078978651,0.395,0.9904836527868105
random,prm,cycle,0.0,20.0,30.0,kinematic,0,200,200,172,0.86,29,56,0.755,673.79,69.02,3216,989.6825997930137,2629.0919999883045,1163.3048260088253,1.4274244389435415,493.4391999995569,3022.3255813953497,2997.700000000001,1256.4979975001188,3.4884740769404057,25153.514773059735,24525.868579651808,167.29915243713435,-174.76139332919297,0.205,10.338900006900076,378.15942446493284,0.245,0.191-0.309,76.5999999999999,0.8424344201116765,0.30604810281419875,13.08858800015839,0.0,0.0,0.0,5.73,82.67520339521936,0.7529007125258543,4.65,0.9963335001253629
random,prm,cycle,0.0,100.0,30.0,kinematic,0,200,200,172,0.86,29,118,0.535,137.18,12.19,802,182.91570006113034,537.1701001713518,239.3689994999295,1.353902324798275,1335.6588000024203,2992.558139534885,2971.800000000001,273.62904000037815,16.04040085279412,25153.514773059735,24448.915781064046,167.23020480658843,-169.73504035232827,0.24,10.268500001984648,77.97124281478011,0.46499999999999997,0.397-0.534,119.59999999999998,0.845340104286857,0.31074650186442654,11.213533665852648,0.0,0.0,0.0,4.23,210.5705370018815,0.3874497690049868,2.08,0.9988964065303466
random,prm,cycle+pred50,50.0,20.0,30.0,kinematic,0,200,200,167,0.835,34,45,0.795,689.63,88.02,6184,1145.3125997068128,3138.3647001202917,1386.7748589766416,1.6702180995562124,799.321600003168,3134.6107784431156,3128.8000000000015,1484.095475500726,3.015458808689049,25088.63676138339,25286.981050987197,179.6948456076647,-169.80798430636747,0.325,10.513000001083128,427.48800293396334,0.20499999999999996,0.155-0.266,68.39999999999998,0.8723075271895326,0.29722500079578784,12.889655279728577,0.0,0.0,0.0,6.125,86.18276379057338,0.9456852204417214,6.19,0.9682498324411556
random,prm,cycle+pred50,50.0,100.0,30.0,kinematic,0,200,200,167,0.835,34,75,0.67,140.435,16.865,1238,243.0975499082706,618.0586999980733,293.98929000140924,1.700801186309743,289.8071999952663,3168.8622754491025,3164.0000000000005,333.01049500034424,13.552947113640005,25088.63676138339,25275.754001556797,179.69844075191014,-178.47493918396668,0.37,10.714000003645197,89.45670816280304,0.32999999999999996,0.269-0.398,82.8,0.8740319791974236,0.31453413452210116,11.322143247533688,0.0,0.0,0.0,4.275,230.23653635634574,0.5121939997990086,3.225,0.9691890122302751
random,prm,cycle+pred150,150.0,20.0,30.0,kinematic,0,200,200,155,0.775,47,66,0.705,709.365,98.675,17907,1354.008350004733,3783.7083996419096,1555.0362540304195,1.8589285221514484,2165.767999991658,3400.2580645161297,3403.4000000000005,1659.5743619989662,2.920510982080616,25120.89635738351,26540.413710289755,216.90053882723313,-173.83723582790955,0.33,10.31939999666065,439.8675975118687,0.29500000000000004,0.236-0.362,79.79999999999997,0.8700898400288262,0.33395050381793884,12.955010010612341,0.0,0.0,0.0,5.875,109.98703922900735,1.1981548954808257,9.135,0.9295177513549986
random,prm,cycle+pred150,150.0,100.0,30.0,kinematic,0,200,200,155,0.775,47,72,0.69,143.47,17.845,3339,260.3377500345232,780.2643000177341,323.37486298893054,1.76300145833213,1082.0130999927642,3348.7741935483873,3361.8,362.83667899886495,13.85243487830838,25120.89635738351,26270.22435700078,216.90108484441083,-177.48337358955632,0.4,10.560599992459174,91.61683442187754,0.31000000000000005,0.250-0.377,73.19999999999999,0.88690107155913,0.30513391030169534,12.147459233382861,0.0,0.0,0.0,3.985,255.86185115831555,0.5736186241829925,4.13,0.9387753688055072
