scenario,planner,trial,seed,status,completed,timed_out,robot_count,planner_calls,failed_plans,failed_robots,planning_time_ms_total,planning_time_ms_mean,simulated_duration_ms,wall_time_ms,realtime_factor,ticks,robot_collision_episodes,obstacle_collision_episodes,collision_episodes,planned_path_length_mm,travelled_distance_mm,mean_final_error_mm,max_final_error_mm,minimum_clearance_mm,dt_ms,backend,physics_validation_passed,missed_frames,max_frame_gap_ms,max_final_speed_mmps,evidence_directory,error,scenario_set,replan_policy,replan_count,replan_failures,planning_time_ms_initial,planning_time_ms_max_call,time_to_goal_ms,prediction_horizon_ms,planning_clearance_mm,planning_time_ms_p95_call,straight_line_mm,replan_period_ms,rebuild_calls,check_calls,planning_time_ms_rebuild,planning_time_ms_check,replans_active_blocked,replans_route_finished,replans_route_blocked,replans_scheduled,replans_other,direct_path_switches,path_shift_mm_mean,path_shift_mm_max,heading_change_rad_per_m,sharp_turns,minimum_robot_clearance_mm,minimum_obstacle_clearance_mm,contact_time_ms,obstacle_episodes_obstacle_initiated,obstacle_episodes_robot_initiated
random-s0-0065,prm,1,0,completed,True,False,6,698,0,,2818.2883000408765,4.037662320975468,3160.0000000000023,3011.4389000082156,1.049332264384106,158,1,0,1,24174.820174418834,24675.723280215883,58.304457881646044,58.99447887009722,-94.97191588098411,20.0,kinematic,False,0,0.0,,,,random,cycle,59,83,127.06739999703132,90.45050000713672,3160.0000000000023,150.0,30.0,37.52559999702498,22198.837863675868,20.0,65,633,2479.1310998698464,339.1572001710301,0,0,0,59,0,2,65.45181918377467,750.0,0.6041718063320632,4,-94.97191588098411,112.73976497906807,59.99999999999997,0,0
random-s0-0065,prm,1,0,completed,True,False,6,143,0,,343.2945998501964,2.400661537413961,3180.0000000000014,402.07870000449475,7.908899426814832,159,1,0,1,24174.820174418834,23406.284989093572,58.52474869943014,59.769959019490535,-94.97191588098411,20.0,kinematic,False,0,0.0,,,,random,cycle,12,12,27.8357000061078,72.68850000400562,3180.0000000000014,150.0,30.0,13.300300008268096,22198.837863675868,100.0,18,125,267.4861999694258,75.8083998807706,0,0,0,12,0,2,198.54339127859964,750.0,0.3314369849018537,2,-94.97191588098411,112.73976497906807,60.0,0,0
random-s0-0065,prm,1,0,completed,True,False,6,657,0,,200.4550998681225,0.30510669690734016,3020.0000000000023,363.29639999894425,8.31277161020252,151,0,0,0,24174.820174418834,22463.875402478272,58.71285367404309,59.80079764996929,112.73976497906807,20.0,kinematic,False,0,0.0,,,,random,event,4,3,52.65810001583304,27.396599994972348,3020.0000000000023,0.0,30.0,0.05539999983739108,22198.837863675868,20.0,10,647,157.06470001896378,43.39039984915871,4,0,0,0,0,4,309.23696903575626,612.7734527227982,0.26154712898174687,0,116.51049526430882,112.73976497906807,0.0,0,0
random-s0-0065,prm,1,0,completed,True,False,6,153,0,,257.8830000566086,1.6855098042915593,4739.999999999986,439.4142999954056,10.787086355745696,237,1,0,1,24174.820174418834,23818.42943226797,58.510758961552845,59.81732599190615,-37.67685172473486,20.0,kinematic,False,0,0.0,,,,random,event,5,4,69.57230002444703,46.15560000820551,4739.999999999986,0.0,30.0,22.01010000135284,22198.837863675868,100.0,11,142,227.30900000897236,30.57400004763622,4,0,0,0,1,4,354.80008903859095,737.4058469750855,0.3928008571619876,2,-37.67685172473486,112.73976497906807,139.99999999999997,0,0
random-s0-0065,prm,1,0,completed,True,False,6,730,0,,146.40380020136945,0.20055315096078008,3600.0000000000027,393.57630000449717,9.146892228924525,180,0,0,0,24174.820174418834,24956.254200767202,58.710174737053364,59.75719971381065,41.92417746348454,20.0,kinematic,False,0,0.0,,,,random,event,5,28,38.23759999067988,26.724499999545515,3600.0000000000027,50.0,30.0,0.13349999790079892,22198.837863675868,20.0,11,719,112.42869999841787,33.97510020295158,5,0,0,0,0,5,518.1548780508987,737.4898371721872,0.6522064904664256,4,41.92417746348454,90.39251378505656,0.0,0,0
random-s0-0065,prm,1,0,completed,True,False,6,148,0,,94.01900001103058,0.6352635135880444,3420.000000000002,129.99470000795554,26.308764894189544,171,1,0,1,24174.820174418834,23974.636214681555,58.46267736490352,59.738741102985486,-94.97191588098411,20.0,kinematic,False,0,0.0,,,,random,event,4,10,29.212299996288493,25.641000000177883,3420.000000000002,50.0,30.0,0.18699999782256782,22198.837863675868,100.0,10,138,88.30569998826832,5.713300022762269,3,0,0,0,1,3,437.0452100323556,707.6584516451231,0.39296091397515354,2,-94.97191588098411,102.36945716825119,60.0,0,0
random-s0-0065,prm,1,0,completed,True,False,6,741,0,,74.85409999208059,0.1010176788017282,4359.9999999999945,170.65359999833163,25.548831082629487,218,1,0,1,24174.820174418834,23732.33271576876,58.222761461829926,58.99447887009722,-94.97191588098411,20.0,kinematic,False,0,0.0,,,,random,event,2,68,25.592899997718632,13.435700006084517,4359.9999999999945,150.0,30.0,0.10659999679774046,22198.837863675868,20.0,8,733,45.76700000325218,29.087099988828413,1,0,1,0,0,2,634.5240789681386,731.0479767423351,0.2698729804374683,2,-94.97191588098411,112.73976497906807,59.99999999999997,0,0
random-s0-0065,prm,1,0,completed,True,False,6,152,0,,54.820199991809204,0.360659210472429,4439.999999999993,97.33579999010544,45.61528235707043,222,1,0,1,24174.820174418834,23895.94465827362,58.27987797907169,58.99447887009722,-94.97191588098411,20.0,kinematic,False,0,0.0,,,,random,event,2,11,26.87479997985065,13.542600005166605,4439.999999999993,150.0,30.0,0.17590000061318278,22198.837863675868,100.0,8,144,48.512699984712526,6.307500007096678,1,0,1,0,0,2,634.615822012997,732.3847201615972,0.2821532101121147,2,-94.97191588098411,112.73976497906807,60.0,0,0
random-s0-0065,visibility,1,0,completed,True,False,6,6,0,,37.164399996981956,6.19406666616366,3600.0000000000027,61.27050000941381,58.75584497346825,180,1,0,1,22246.92353691949,21885.53897820239,58.601801691765864,59.672497660165654,-126.8441497353793,20.0,kinematic,False,0,0.0,,,,random,once,0,0,37.164399996981956,18.638499997905456,3600.0000000000027,0.0,30.0,18.638499997905456,22198.837863675868,20.0,6,0,37.164399996981956,0,0,0,0,0,0,0,0.0,0.0,0.021242549862981706,0,-126.8441497353793,57.70347467738543,60.0,0,0
random-s0-0065,visibility,1,0,completed,True,False,6,661,0,,2688.97660006769,4.068043267878502,2940.0000000000023,2939.8799000045983,1.0000408520073911,147,0,0,0,22246.92353691949,21882.859745561316,59.25138469285785,59.954894801132355,33.96555956138107,20.0,kinematic,False,0,0.0,,,,random,cycle,79,4,38.19980000844225,54.018399998312816,2940.0000000000023,0.0,30.0,32.64150000177324,22198.837863675868,20.0,85,576,2421.638800020446,267.33780004724395,0,0,0,79,0,6,19.24499762908847,258.7735353477991,0.3138144870556382,1,47.53445898335042,33.96555956138107,0.0,0,0
