scenario,planner,replan_policy,prediction_horizon_ms,replan_period_ms,planning_clearance_mm,backend,physics_validation_passes,runs,scenario_count,completed_runs,completion_rate,failed_plans,collision_episodes,collision_free_rate,planner_calls_mean,replans_mean,replan_failures,planning_time_ms_median,planning_time_ms_p95,planning_time_ms_mean,call_time_ms_median,call_time_ms_max,time_to_goal_ms_mean,simulated_duration_ms_mean,wall_time_ms_mean,realtime_factor_mean,planned_path_length_mm_mean,travelled_distance_mm_mean,mean_final_error_mm,minimum_clearance_mm,near_miss_free_rate,call_time_ms_p95_median,planning_ms_per_sim_s_mean,collision_probability,collision_probability_ci95,contact_time_ms_mean,rebuild_share_of_planning_time,check_call_ms_mean,rebuild_call_ms_mean,replans_active_blocked_mean,replans_route_finished_mean,replans_route_blocked_mean,direct_path_switches_mean,path_shift_mm_mean,heading_change_rad_per_m_mean,sharp_turns_mean,path_efficiency_mean
random,voronoi,event+pred50,50.0,100.0,0.0,kinematic,0,200,200,196,0.98,4,46,0.825,153.76,6.76,73,30.91297849869079,58.59029499924873,32.91540699491463,0.2051433589377539,12.143501999958062,3658.1632653061183,3643.899999999996,52.574817554994404,74.02488615247042,26796.83498315467,25621.280397296745,74.46724801379793,-175.199092313079,0.33,0.06503449998263022,9.205351573131562,0.17500000000000004,0.129-0.234,59.70000000000001,0.8165105523115976,0.042828179335809555,2.1095586456027293,6.17,0.0,0.445,5.85,344.874470267453,0.6086015922822109,4.015,0.949685731618815
random,voronoi,event+pred150,150.0,20.0,0.0,kinematic,0,200,200,196,0.98,4,13,0.94,836.805,51.375,655,98.03383600041116,218.12569500025347,110.8756134699621,0.1162614639860462,27.979349000020193,4197.2448979591745,4181.8999999999905,172.1048926750015,26.2709905684634,26952.952603170514,27016.27461694741,74.47303312378062,-171.10580684381395,0.335,0.05378499997732433,27.314243935466187,0.06000000000000005,0.035-0.102,20.799999999999727,0.6542248787163518,0.04918600127650912,1.264712488448907,44.66,0.0,6.115,12.51,147.14802148438463,1.6642759106642675,11.59,0.9049894841616327
random,voronoi,event+pred150,150.0,100.0,0.0,kinematic,0,200,200,196,0.98,4,35,0.85,168.885,16.09,174,46.9889565006838,89.33946799925252,48.24751247499421,0.2799647483800556,12.163595000060923,4206.734693877541,4185.19999999999,70.9549362549933,63.52203522928866,26952.952603170514,27041.782681117897,74.42800324235829,-174.6402861440485,0.395,3.94704300003923,11.710174834114632,0.15000000000000002,0.107-0.206,41.9,0.8252213713738615,0.057437142424152786,1.804027114181795,13.705,0.0,1.955,8.665,283.37693800809944,1.160947306658908,8.685,0.9044783159730649
random,prm,once,0.0,20.0,30.0,kinematic,0,200,200,172,0.86,29,292,0.22,6.0,0.0,0,11.260058499772185,22.341896999932942,10.890749805013513,1.8766764166286976,22.055851000004623,4358.60465116278,4316.999999999989,23.855267455001293,196.40028279813214,25153.514773059735,24649.332840892956,167.24022516658505,-174.5199343736658,0.14,5.872857999975167,2.4485304882502006,0.78,0.718-0.832,267.50000000000006,0.9984413717786272,0.11706641377933355,1.85717765585235,0.0,0.0,0.0,0.0,0.0,0.10235677078978651,0.395,0.9904836527868103
random,prm,cycle,0.0,20.0,30.0,kinematic,0,200,200,172,0.86,29,56,0.755,673.79,69.02,3216,403.1874700003186,1035.6442630015863,472.82247459988497,0.5996885692136125,58.78884300000209,3022.3255813953497,2997.700000000001,516.0085774700002,7.401139376052997,25153.514773059735,24525.8685796518,167.29915243713435,-174.76139332919297,0.205,5.490303999977186,150.78159829374968,0.245,0.191-0.309,76.5999999999999,0.8444994976876842,0.12276221551444516,5.332866007279478,0.0,0.0,0.0,5.73,82.67520339521936,0.7529007125258544,4.65,0.9963335001253629
random,prm,cycle,0.0,100.0,30.0,kinematic,0,200,200,172,0.86,29,118,0.535,137.18,12.19,802,82.40824000023395,195.34405900105867,94.33766473500981,0.6021907411609291,26.680369000132487,2992.558139534885,2971.800000000001,110.33357469500686,32.984363934165174,25153.514773059735,24448.915781064046,167.23020480658843,-169.73504035232827,0.24,5.492889500033016,30.407202410689013,0.46499999999999997,0.397-0.534,119.59999999999998,0.8443914749084753,0.12321941385817492,4.414403982544536,0.0,0.0,0.0,4.23,210.5705370018815,0.38744976900498684,2.08,0.9988964065303466
random,prm,cycle+pred50,50.0,20.0,30.0,kinematic,0,200,200,167,0.835,34,45,0.795,689.63,88.02,6184,531.6922899987162,1135.7638930008989,570.0604725250167,0.7834626043541066,33.01916999998866,3134.6107784431156,3128.8000000000015,615.6600778800024,6.378882120965513,25088.63676138339,25286.981050987197,179.6948456076647,-169.80798430636747,0.325,5.458901999986665,175.01337391838132,0.20499999999999996,0.155-0.266,68.39999999999998,0.8721475876195706,0.12233308707081633,5.297569162599527,0.0,0.0,0.0,6.125,86.18276379057338,0.9456852204417214,6.19,0.9682498324411556
random,prm,cycle+pred50,50.0,100.0,30.0,kinematic,0,200,200,167,0.835,34,75,0.67,140.435,16.865,1238,110.90089350017251,242.78691899917249,118.93471752497078,0.7972581898106295,19.625502999929267,3168.8622754491025,3164.0000000000005,135.88070135999175,28.482912926199397,25088.63676138339,25275.754001556797,179.69844075191014,-178.47493918396668,0.37,5.532195000000684,36.05922601632766,0.32999999999999996,0.269-0.398,82.8,0.879275279802206,0.12194972392564801,4.607902931481164,0.0,0.0,0.0,4.275,230.23653635634574,0.5121939997990086,3.225,0.9691890122302751
random,prm,cycle+pred150,150.0,20.0,30.0,kinematic,0,200,200,155,0.775,47,66,0.705,709.365,98.675,17907,579.4117165005446,1262.2805430039534,633.169312925023,0.8244123763395244,54.82094399997095,3400.2580645161297,3403.4000000000005,681.109728204997,6.261031675118862,25120.89635738351,26540.413710289755,216.90053882723313,-173.83723582790955,0.33,5.186193499980618,178.86367421484326,0.29500000000000004,0.236-0.362,79.79999999999997,0.8769530754103918,0.12879205967671972,5.316543242293024,0.0,0.0,0.0,5.875,109.98703922900735,1.1981548954808257,9.135,0.9295177513549986
random,prm,cycle+pred150,150.0,100.0,30.0,kinematic,0,200,200,155,0.775,47,72,0.69,143.47,17.845,3339,116.55373199982932,252.75946400051907,124.80151649497657,0.8170036445325763,30.80159699993601,3348.7741935483873,3361.8,142.6332756249957,28.87922781820129,25120.89635738351,26270.22435700078,216.90108484441083,-177.48337358955632,0.4,5.256705500016778,35.595949139483864,0.31000000000000005,0.250-0.377,73.19999999999999,0.8770597660114381,0.12800874053078437,4.636102873992237,0.0,0.0,0.0,3.985,255.86185115831555,0.5736186241829925,4.13,0.9387753688055072
random,prm,event,0.0,20.0,30.0,kinematic,0,200,200,172,0.86,29,60,0.725,701.575,5.825,2678,52.5360219983213,103.4972630016,55.96934057992257,0.07501953511432805,21.799794999992628,3379.0697674418593,3330.599999999999,100.56910729000208,34.935893820736275,25153.514773059735,24915.88795274787,167.2831265055014,-173.94190528758287,0.185,0.026401000013720477,16.909116272021325,0.275,0.218-0.341,100.59999999999972,0.7828894688768926,0.01761359809814113,3.751524599315539,5.79,0.0,0.015,5.49,367.6061361462522,0.47879415462526187,2.96,0.9825742430057487
random,prm,event,0.0,100.0,30.0,kinematic,0,200,200,172,0.86,29,127,0.52,140.92,3.51,675,31.668061499090072,63.32752999969671,32.88915024496902,0.2247945816688553,20.59797399999752,3282.3255813953474,3244.799999999999,49.8220907250041,71.38718775475024,25153.514773059735,24633.12382353044,167.22018488152943,-167.91711874341337,0.22,0.06001900004548588,10.192328313736663,0.48,0.412-0.549,120.09999999999998,0.9265533608505553,0.018361883242553372,3.253983202882531,3.435,0.0,0.015,4.16,354.22271146516835,0.3072008102891174,1.635,0.993285922567619
random,prm,event+pred50,50.0,20.0,30.0,kinematic,0,200,200,167,0.835,34,43,0.8,720.64,6.835,4057,58.04039999895849,120.02250400030334,62.94459497494301,0.0795691591395333,56.233818000009705,3488.8622754491003,3472.599999999999,109.47125877499701,33.925543140419045,25088.63676138339,25754.6780305805,179.6890145596491,-167.91711874341337,0.295,0.03033050001022275,18.07654632066841,0.19999999999999996,0.150-0.261,57.69999999999984,0.7909593405883251,0.018585373268777697,3.93103950532808,6.565,0.0,0.095,5.875,407.8080804412309,0.534703722115951,3.32,0.9540494401680065
random,prm,event+pred50,50.0,100.0,30.0,kinematic,0,200,200,167,0.835,34,72,0.695,146.1,4.26,969,34.885694999445604,64.82838999977503,37.07349862001848,0.24293512640989975,19.43536999999651,3523.3532934131717,3509.6999999999985,55.10731436999151,69.52058142271895,25088.63676138339,25593.672297764933,179.70051120679472,-173.72519061387192,0.38,0.07350850000875653,10.4978385845414,0.30500000000000005,0.245-0.372,81.8,0.9286865721218942,0.019438557973882383,3.4122557333984878,4.055,0.0,0.065,4.295,412.5527035475706,0.3758525111718924,2.38,0.9600749509694517
random,prm,event+pred150,150.0,20.0,30.0,kinematic,0,200,200,155,0.775,47,66,0.72,754.735,7.05,12931,61.37488550166381,157.18673199910427,70.84214351004704,0.08199088054527065,30.2591309998661,4014.7096774193483,3967.799999999994,121.42280850500072,34.99167091961161,25120.89635738351,26884.199839736582,216.89241791020387,-173.83723582790955,0.33,0.05789999994476602,18.22489313386217,0.28,0.222-0.346,78.79999999999988,0.738033032661948,0.025013884913540653,4.07989403160304,6.35,0.0,0.365,5.435,438.83542080545084,0.5272170872395158,3.625,0.9202934872825865
random,prm,event+pred150,150.0,100.0,30.0,kinematic,0,200,200,155,0.775,47,81,0.665,152.055,4.435,2617,35.641591999990396,77.20901999982743,39.01928178495581,0.23377280218967703,23.74258499980897,3882.5806451612843,3901.1999999999935,58.792643305003196,72.640448279728,25120.89635738351,26777.337528264066,216.86206545348563,-178.5683810713291,0.34,0.0784900000212474,10.037859210374744,0.33499999999999996,0.273-0.403,86.4,0.9123767758262459,0.02410204275451738,3.4902241676484067,3.96,0.0,0.29,3.95,449.8737832898468,0.3884651970656673,2.79,0.9252917797278991
random,visibility,once,0.0,20.0,30.0,kinematic,0,200,200,172,0.86,29,252,0.28,6.0,0.0,0,20.068316500299943,37.429519000056644,18.868127734980362,3.344719416716657,25.05392800003392,3551.3953488372094,3509.1000000000004,29.49374015499671,141.52349783505778,23594.82618078538,23242.41794643974,167.20624747400205,-174.85187622624284,0.085,10.367548500028079,5.225988350446947,0.72,0.654-0.778,191.00000000000003,0.9994576666458392,0.07057113793962344,3.2208189444883204,0.0,0.0,0.0,0.0,0.0,0.017669316003010332,0.0,1.0481583315153784
