scenario,planner,replan_policy,prediction_horizon_ms,replan_period_ms,planning_clearance_mm,trial,seed,status,completed,failed_plans,time_to_goal_ms,simulated_duration_ms,wall_time_ms,realtime_factor,planned_path_length_mm,travelled_distance_mm,straight_line_mm,mean_final_error_mm,max_final_error_mm,max_final_speed_mmps
random-s0-0181,voronoi,event,50.0,20.0,0.0,1,0,completed,True,0,4939.999999999983,4939.999999999983,87.81110000563785,56.25712466513702,21891.254747370265,18160.98308769242,18156.47221504669,59.084734438978366,59.94333951821009,
random-s0-0181,voronoi,event,50.0,50.0,0.0,1,0,completed,True,0,4949.99999999999,4949.99999999999,57.01210000552237,86.82367426424422,21891.254747370265,18187.739994886,18156.47221504669,58.46032270037464,59.96547778039958,
random-s0-0181,voronoi,event,50.0,100.0,0.0,1,0,completed,True,0,4999.999999999981,4999.999999999981,43.61230001086369,114.6465561035418,21891.254747370265,18292.74270945595,18156.47221504669,58.80607673913071,59.94333951821026,
random-s0-0181,voronoi,event,100.0,20.0,0.0,1,0,completed,True,0,4899.999999999984,4899.999999999984,96.63899999577552,50.70416705692507,21881.63753180536,18187.74413990777,18156.47221504669,59.18759319833473,59.94333951821009,
random-s0-0181,voronoi,event,100.0,50.0,0.0,1,0,completed,True,0,4899.999999999991,4899.999999999991,50.84279997390695,96.37549471143842,21881.63753180536,18185.92681929451,18156.47221504669,58.141149826596575,59.27399117805515,
random-s0-0181,voronoi,event,100.0,100.0,0.0,1,0,completed,True,0,4899.999999999983,4899.999999999983,38.87120002764277,126.05733799099096,21881.63753180536,18276.186932649776,18156.47221504669,58.94898519307554,59.94333951821026,
random-s0-0181,prm,once,0.0,20.0,30.0,1,0,completed,True,0,4279.999999999996,4279.999999999996,31.37299997615628,136.423039022498,18485.702007673262,18081.344738404365,18156.47221504669,59.08721189729318,59.94333951821003,
random-s0-0181,prm,cycle,0.0,20.0,30.0,1,0,completed,True,0,2680.000000000002,2680.000000000002,490.6890999991447,5.46170681191955,18485.702007673262,17894.12988565959,18156.47221504669,58.76304166762861,59.94333951821009,
random-s0-0181,prm,cycle,0.0,50.0,30.0,1,0,completed,True,0,2689.999999999998,2689.999999999998,194.71139999222945,13.81531846675311,18485.702007673262,17896.44581466936,18156.47221504669,58.13588548224306,58.620769613950266,
random-s0-0181,prm,cycle,0.0,100.0,30.0,1,0,completed,True,0,2720.000000000001,2720.000000000001,107.7923999982886,25.23368994514628,18485.702007673262,17904.031096198745,18156.47221504669,58.7947949255317,59.94333951821026,
random-s0-0181,prm,cycle,50.0,20.0,30.0,1,0,completed,True,0,2680.000000000002,2680.000000000002,395.3502999793273,6.778798448211973,18485.702007673262,17894.12988565959,18156.47221504669,58.76304166762861,59.94333951821009,
random-s0-0181,prm,cycle,50.0,50.0,30.0,1,0,completed,True,0,2689.999999999998,2689.999999999998,178.6761999828741,15.05516683395904,18485.702007673262,17896.44581466936,18156.47221504669,58.13588548224306,58.620769613950266,
random-s0-0181,prm,cycle,50.0,100.0,30.0,1,0,completed,True,0,2720.000000000001,2720.000000000001,115.7760999922175,23.493622605899144,18485.702007673262,17904.031096198745,18156.47221504669,58.7947949255317,59.94333951821026,
random-s0-0181,prm,cycle,100.0,20.0,30.0,1,0,completed,True,0,2820.0000000000023,2820.0000000000023,486.4409000147134,5.797209897265435,18485.702007673262,18099.889785245094,18156.47221504669,58.9906874654815,59.94333951821009,
random-s0-0181,prm,cycle,100.0,50.0,30.0,1,0,completed,True,0,2819.999999999998,2819.999999999998,191.87939999392256,14.69673138486631,18485.702007673262,18064.26389014713,18156.47221504669,58.03684821338649,58.620769613950266,
random-s0-0181,prm,cycle,100.0,100.0,30.0,1,0,completed,True,0,2900.0000000000014,2900.0000000000014,117.51659997389652,24.677364735230316,18485.702007673262,18101.56828871315,18156.47221504669,58.64826024642224,59.94333951821026,
random-s0-0181,prm,event,0.0,20.0,30.0,1,0,completed,True,0,3500.0000000000027,3500.0000000000027,74.65230001253076,46.884020980097205,18485.702007673262,17897.099952466146,18156.47221504669,58.807800415934416,59.94333951821009,
random-s0-0181,prm,event,0.0,50.0,30.0,1,0,completed,True,0,3519.9999999999955,3519.9999999999955,49.83350000111386,70.63521526525966,18485.702007673262,17900.99904466595,18156.47221504669,58.40197743928626,59.86004259902488,
random-s0-0181,prm,event,0.0,100.0,30.0,1,0,completed,True,0,3520.000000000002,3520.000000000002,39.8906999907922,88.24111887764587,18485.702007673262,17905.599733895117,18156.47221504669,58.88493793205572,59.94333951821026,
random-s0-0181,prm,event,50.0,20.0,30.0,1,0,completed,True,0,3500.0000000000027,3500.0000000000027,77.22250002552755,45.32357795775846,18485.702007673262,17897.099952466146,18156.47221504669,58.807800415934416,59.94333951821009,
random-s0-0181,prm,event,50.0,50.0,30.0,1,0,completed,True,0,3519.9999999999955,3519.9999999999955,53.21929999627173,66.1414186253218,18485.702007673262,17900.99904466595,18156.47221504669,58.40197743928626,59.86004259902488,
random-s0-0181,prm,event,50.0,100.0,30.0,1,0,completed,True,0,3520.000000000002,3520.000000000002,37.6412000041455,93.5145531920432,18485.702007673262,17905.599733895117,18156.47221504669,58.88493793205572,59.94333951821026,
random-s0-0181,prm,event,100.0,20.0,30.0,1,0,completed,True,0,3780.0000000000023,3780.0000000000023,83.93690001685172,45.03382897439749,18485.702007673262,18345.842906482638,18156.47221504669,59.05635404118096,59.94333951821009,
random-s0-0181,prm,event,100.0,50.0,30.0,1,0,completed,True,0,3819.9999999999945,3819.9999999999945,67.96240000403486,56.20755005375332,18485.702007673262,18389.942975453712,18156.47221504669,58.2596803186971,59.00625987548995,
random-s0-0181,prm,event,100.0,100.0,30.0,1,0,completed,True,0,3820.000000000002,3820.000000000002,54.221600003074855,70.4516281294424,18485.702007673262,18459.319415892394,18156.47221504669,58.95059742237843,59.94333951821026,
random-s0-0181,visibility,once,0.0,20.0,30.0,1,0,completed,True,0,3300.0000000000023,3300.0000000000023,33.785200008424,97.6759054016901,18207.24332561873,17847.377500794424,18156.47221504669,58.749167187363525,59.94333951821003,
random-s0-0181,visibility,cycle,0.0,20.0,30.0,1,0,completed,True,0,3360.0000000000027,3360.0000000000027,1028.0966999998782,3.268175065633808,18207.24332561873,17816.597322269008,18156.47221504669,58.92470276152852,59.94333951821009,
random-s0-0181,visibility,cycle,0.0,50.0,30.0,1,0,completed,True,0,3299.9999999999964,3299.9999999999964,398.7275999970734,8.27632699623557,18207.24332561873,17819.0686333635,18156.47221504669,58.40808815026787,59.42691388648705,
random-s0-0181,visibility,cycle,0.0,100.0,30.0,1,0,completed,True,0,3300.000000000002,3300.000000000002,200.3635999863036,16.470057436707975,18207.24332561873,17818.51044547747,18156.47221504669,58.84621515492742,59.94333951821026,
random-s0-0181,visibility,cycle,50.0,20.0,30.0,1,0,completed,True,0,3780.0000000000023,3780.0000000000023,1199.5337999833282,3.151224250665166,18207.24332561873,17826.11032427686,18156.47221504669,58.846436542985664,59.94333951821009,
random-s0-0181,visibility,cycle,50.0,50.0,30.0,1,0,completed,True,0,3699.999999999995,3699.999999999995,462.9797999805305,7.991709357850147,18207.24332561873,17826.553640574988,18156.47221504669,58.36610970474958,59.25692086679581,
random-s0-0181,visibility,cycle,50.0,100.0,30.0,1,0,completed,True,0,3900.000000000002,3900.000000000002,276.63720000418834,14.097887051853313,18207.24332561873,17829.97899539299,18156.47221504669,58.70565658401921,59.94333951821026,
random-s0-0181,visibility,cycle,100.0,20.0,30.0,1,0,completed,True,0,3420.0000000000027,3420.0000000000027,1001.5064000035636,3.4148558611186446,18207.24332561873,17851.26183608406,18156.47221504669,58.74765885130979,59.94333951821009,
random-s0-0181,visibility,cycle,100.0,50.0,30.0,1,0,completed,True,0,3439.999999999996,3439.999999999996,452.468699979363,7.602735835996818,18207.24332561873,17855.96707165081,18156.47221504669,58.25482216215361,59.08701624963117,
random-s0-0181,visibility,cycle,100.0,100.0,30.0,1,0,completed,True,0,3440.000000000002,3440.000000000002,230.2833000139799,14.938121868981243,18207.24332561873,17858.680437980624,18156.47221504669,58.75346258401634,59.94333951821026,
random-s0-0181,visibility,event,0.0,20.0,30.0,1,0,completed,True,0,3360.0000000000027,3360.0000000000027,121.19990002247503,27.722795145680248,18207.24332561873,17816.698886990707,18156.47221504669,58.96955538750336,59.94333951821009,
random-s0-0181,visibility,event,0.0,50.0,30.0,1,0,completed,True,0,3299.9999999999964,3299.9999999999964,70.763200026704,46.63440882767697,18207.24332561873,17819.0686333635,18156.47221504669,58.40808815026787,59.42691388648705,
random-s0-0181,visibility,event,0.0,100.0,30.0,1,0,completed,True,0,3300.000000000002,3300.000000000002,39.98719999799505,82.52640845484213,18207.24332561873,17818.51044547747,18156.47221504669,58.84621515492742,59.94333951821026,
random-s0-0181,visibility,event,50.0,20.0,30.0,1,0,completed,True,0,4659.999999999988,4659.999999999988,115.29799998970702,40.4170063697202,18207.24332561873,17851.23072052647,18156.47221504669,58.81772271978033,59.94333951821009,
random-s0-0181,visibility,event,50.0,50.0,30.0,1,0,completed,True,0,4639.999999999991,4639.999999999991,83.05390001623891,55.86733433460399,18207.24332561873,17853.924523218826,18156.47221504669,58.27221658796248,59.25692086679581,
random-s0-0181,visibility,event,50.0,100.0,30.0,1,0,completed,True,0,4579.999999999989,4579.999999999989,52.7453999966383,86.83221665381043,18207.24332561873,17847.1125273084,18156.47221504669,58.84502182432283,59.94333951821026,
random-s0-0181,visibility,event,100.0,20.0,30.0,1,0,completed,True,0,4559.999999999991,4559.999999999991,106.64050001651049,42.760489676004845,18207.24332561873,17915.531930146706,18156.47221504669,59.19270626095808,59.94333951821009,
random-s0-0181,visibility,event,100.0,50.0,30.0,1,0,completed,True,0,4589.999999999991,4589.999999999991,84.72140002413653,54.17757495381724,18207.24332561873,17908.12398471327,18156.47221504669,58.36242502975645,59.15648150616513,
random-s0-0181,visibility,event,100.0,100.0,30.0,1,0,completed,True,0,4619.999999999988,4619.999999999988,57.85420001484454,79.85591363832815,18207.24332561873,17899.495871060866,18156.47221504669,59.0165183865923,59.94333951821026,
random-s0-0182,voronoi,once,0.0,20.0,0.0,1,0,completed,True,0,8519.999999999907,8519.999999999907,35.21460000774823,241.9451022622793,26594.56334539437,25808.97071802089,23772.753324195142,58.53987027150931,59.755645716657085,
random-s0-0182,voronoi,cycle,0.0,20.0,0.0,1,0,completed,True,0,3160.0000000000023,3160.0000000000023,382.70670000929385,8.256975903278576,26594.56334539437,25236.56403491106,23772.753324195142,58.797131989513765,59.53769178181409,
random-s0-0182,voronoi,cycle,0.0,50.0,0.0,1,0,completed,True,0,3249.9999999999964,3249.9999999999964,200.16549999127164,16.23656424379683,26594.56334539437,25461.692550140604,23772.753324195142,58.81900005952067,59.8519969545581,
random-s0-0182,voronoi,cycle,0.0,100.0,0.0,1,0,completed,True,0,3260.0000000000014,3260.0000000000014,128.91549998312257,25.28788237587253,26594.56334539437,26757.059542403837,23772.753324195142,58.57314747169676,59.50146293978957,
random-s0-0182,voronoi,cycle,50.0,20.0,0.0,1,0,completed,True,0,3600.0000000000027,3600.0000000000027,686.6288000019267,5.243007575548682,29857.98788326142,25384.170497063857,23772.753324195142,58.745983439649706,59.54409679030108,
