scenario,planner,replan_policy,prediction_horizon_ms,replan_period_ms,planning_clearance_mm,trial,seed,collision_episodes,obstacle_collision_episodes,robot_collision_episodes,obstacle_episodes_obstacle_initiated,obstacle_episodes_robot_initiated,minimum_clearance_mm,minimum_robot_clearance_mm,minimum_obstacle_clearance_mm,contact_time_ms
random-s0-0054,prm,event,0.0,50.0,30.0,1,0,1,1,0,1,0,-9.48976544183614,94.21915048985808,-9.48976544183614,109.99999999999936
random-s0-0054,prm,event,0.0,100.0,30.0,1,0,1,1,0,1,0,-6.995288074349702,92.97830913611296,-6.995288074349702,120.0
random-s0-0054,prm,event,50.0,20.0,30.0,1,0,1,1,0,1,0,-10.044246548899054,84.59235934455853,-10.044246548899054,120.0
random-s0-0054,prm,event,50.0,50.0,30.0,1,0,1,1,0,1,0,-14.189412328926863,211.53723206379465,-14.189412328926863,149.99999999999935
random-s0-0054,prm,event,50.0,100.0,30.0,1,0,1,1,0,1,0,-16.73169117596865,109.1624072621936,-16.73169117596865,160.0
random-s0-0054,prm,event,100.0,20.0,30.0,1,0,1,1,0,1,0,-14.5182352917015,234.83329226882336,-14.5182352917015,140.0
random-s0-0054,prm,event,100.0,50.0,30.0,1,0,1,1,0,1,0,-90.16607510001292,37.24832449883925,-90.16607510001292,249.9999999999989
random-s0-0054,prm,event,100.0,100.0,30.0,1,0,1,1,0,1,0,-17.812035820934568,56.61584340946106,-17.812035820934568,160.0
random-s0-0054,visibility,once,0.0,20.0,30.0,1,0,2,1,1,1,0,-34.82031879369006,-34.82031879369006,-15.978415328489715,120.0
random-s0-0054,visibility,cycle,0.0,20.0,30.0,1,0,1,1,0,1,0,-14.4903367556212,145.87925801601318,-14.4903367556212,40.0
random-s0-0054,visibility,cycle,0.0,50.0,30.0,1,0,1,1,0,1,0,-15.270095682653391,132.77594668101335,-15.270095682653391,49.99999999999979
random-s0-0054,visibility,cycle,0.0,100.0,30.0,1,0,1,1,0,1,0,-17.497266460914915,131.32006044812147,-17.497266460914915,80.0
random-s0-0054,visibility,cycle,50.0,20.0,30.0,1,0,1,1,0,1,0,-16.729834354188114,180.50976812575783,-16.729834354188114,140.0
random-s0-0054,visibility,cycle,50.0,50.0,30.0,1,0,1,1,0,1,0,-16.037614344369047,179.5503537436091,-16.037614344369047,149.99999999999935
random-s0-0054,visibility,cycle,50.0,100.0,30.0,1,0,1,1,0,1,0,-17.53403185163819,176.96157597361696,-17.53403185163819,160.0
random-s0-0054,visibility,cycle,100.0,20.0,30.0,1,0,1,1,0,1,0,-14.101745303520971,106.15383495190817,-14.101745303520971,140.0
random-s0-0054,visibility,cycle,100.0,50.0,30.0,1,0,1,1,0,1,0,-15.343486449857409,113.32974317095636,-15.343486449857409,129.99999999999935
random-s0-0054,visibility,cycle,100.0,100.0,30.0,1,0,1,1,0,1,0,-13.77442645468301,99.18691064530448,-13.77442645468301,140.0
random-s0-0054,visibility,event,0.0,20.0,30.0,1,0,1,1,0,1,0,-15.039009187118635,180.50976812575783,-15.039009187118635,140.0
random-s0-0054,visibility,event,0.0,50.0,30.0,1,0,1,1,0,1,0,-15.706761836913673,176.86589511871858,-15.706761836913673,129.99999999999935
random-s0-0054,visibility,event,0.0,100.0,30.0,1,0,1,1,0,1,0,-13.762207409953646,131.32006044812147,-13.762207409953646,140.0
random-s0-0054,visibility,event,50.0,20.0,30.0,1,0,1,1,0,1,0,-18.496676535787657,180.50976812575783,-18.496676535787657,180.0
random-s0-0054,visibility,event,50.0,50.0,30.0,1,0,1,1,0,1,0,-16.280162203118067,179.5503537436091,-16.280162203118067,119.99999999999956
random-s0-0054,visibility,event,50.0,100.0,30.0,1,0,1,1,0,1,0,-25.30835076232907,185.639181567411,-25.30835076232907,200.0
random-s0-0054,visibility,event,100.0,20.0,30.0,1,0,1,1,0,1,0,-8.60396570991145,100.35030412822636,-8.60396570991145,140.0
random-s0-0054,visibility,event,100.0,50.0,30.0,1,0,1,1,0,1,0,-13.567224015553563,32.871816344039246,-13.567224015553563,149.99999999999935
random-s0-0054,visibility,event,100.0,100.0,30.0,1,0,1,1,0,1,0,-15.394042942340036,76.32438069330374,-15.394042942340036,160.0
random-s0-0055,voronoi,once,0.0,20.0,0.0,1,0,1,1,0,0,1,-126.09474556542128,211.51668374421612,-126.09474556542128,100.0
random-s0-0055,voronoi,cycle,0.0,20.0,0.0,1,0,0,0,0,0,0,174.203285697107,517.8124723282323,174.203285697107,0.0
random-s0-0055,voronoi,cycle,0.0,50.0,0.0,1,0,0,0,0,0,0,153.62535663117546,517.9139129965192,153.62535663117546,0.0
random-s0-0055,voronoi,cycle,0.0,100.0,0.0,1,0,0,0,0,0,0,123.72896474543312,517.8124723282322,123.72896474543312,0.0
random-s0-0055,voronoi,cycle,50.0,20.0,0.0,1,0,0,0,0,0,0,174.079735300734,517.8124723282323,174.079735300734,0.0
random-s0-0055,voronoi,cycle,50.0,50.0,0.0,1,0,0,0,0,0,0,209.77146417469288,517.9139129965192,209.77146417469288,0.0
random-s0-0055,voronoi,cycle,50.0,100.0,0.0,1,0,0,0,0,0,0,293.390149022647,517.8124723282322,293.390149022647,0.0
random-s0-0055,voronoi,cycle,100.0,20.0,0.0,1,0,0,0,0,0,0,187.61758504204897,554.0874777440558,187.61758504204897,0.0
random-s0-0055,voronoi,cycle,100.0,50.0,0.0,1,0,0,0,0,0,0,246.97852973597173,517.9139129965192,246.97852973597173,0.0
random-s0-0055,voronoi,cycle,100.0,100.0,0.0,1,0,0,0,0,0,0,226.26109812676756,517.8124723282322,226.26109812676756,0.0
random-s0-0055,voronoi,event,0.0,20.0,0.0,1,0,0,0,0,0,0,166.99811235522952,517.8124723282323,166.99811235522952,0.0
random-s0-0055,voronoi,event,0.0,50.0,0.0,1,0,0,0,0,0,0,166.13564720239503,517.9139129965192,166.13564720239503,0.0
random-s0-0055,voronoi,event,0.0,100.0,0.0,1,0,0,0,0,0,0,112.4271746626211,517.8124723282322,112.4271746626211,0.0
random-s0-0055,voronoi,event,50.0,20.0,0.0,1,0,0,0,0,0,0,166.35409555264653,517.8124723282323,166.35409555264653,0.0
random-s0-0055,voronoi,event,50.0,50.0,0.0,1,0,0,0,0,0,0,217.1562189426541,517.9139129965192,217.1562189426541,0.0
random-s0-0055,voronoi,event,50.0,100.0,0.0,1,0,0,0,0,0,0,222.9479976607509,517.8124723282322,222.9479976607509,0.0
random-s0-0055,voronoi,event,100.0,20.0,0.0,1,0,0,0,0,0,0,104.15844657831953,554.9592355128713,104.15844657831953,0.0
random-s0-0055,voronoi,event,100.0,50.0,0.0,1,0,0,0,0,0,0,188.01023654162367,517.9139129965192,188.01023654162367,0.0
random-s0-0055,voronoi,event,100.0,100.0,0.0,1,0,0,0,0,0,0,120.71177417392062,517.8124723282322,120.71177417392062,0.0
random-s0-0055,prm,once,0.0,20.0,30.0,1,0,1,1,0,0,1,-126.09474556542128,199.5472552150932,-126.09474556542128,100.0
random-s0-0055,prm,cycle,0.0,20.0,30.0,1,0,0,0,0,0,0,31.680038981960195,517.8124723282323,31.680038981960195,0.0
random-s0-0055,prm,cycle,0.0,50.0,30.0,1,0,0,0,0,0,0,27.084297395703487,517.9139129965192,27.084297395703487,0.0
random-s0-0055,prm,cycle,0.0,100.0,30.0,1,0,0,0,0,0,0,40.7271556641293,517.8124723282322,40.7271556641293,0.0
random-s0-0055,prm,cycle,50.0,20.0,30.0,1,0,0,0,0,0,0,96.4408105195642,517.8124723282323,96.4408105195642,0.0
random-s0-0055,prm,cycle,50.0,50.0,30.0,1,0,0,0,0,0,0,119.77940758856572,517.9139129965192,119.77940758856572,0.0
random-s0-0055,prm,cycle,50.0,100.0,30.0,1,0,0,0,0,0,0,137.69228769461614,517.8124723282322,137.69228769461614,0.0
random-s0-0055,prm,cycle,100.0,20.0,30.0,1,0,0,0,0,0,0,217.8086201905896,550.8159812186666,217.8086201905896,0.0
random-s0-0055,prm,cycle,100.0,50.0,30.0,1,0,0,0,0,0,0,212.5484916929973,533.5728711255186,212.5484916929973,0.0
random-s0-0055,prm,cycle,100.0,100.0,30.0,1,0,0,0,0,0,0,217.6423060833913,517.8124723282322,217.6423060833913,0.0
random-s0-0055,prm,event,0.0,20.0,30.0,1,0,0,0,0,0,0,51.63620804135587,517.8124723282323,51.63620804135587,0.0
random-s0-0055,prm,event,0.0,50.0,30.0,1,0,0,0,0,0,0,42.523230140537066,517.9139129965192,42.523230140537066,0.0
random-s0-0055,prm,event,0.0,100.0,30.0,1,0,0,0,0,0,0,40.7271556641293,517.8124723282322,40.7271556641293,0.0
random-s0-0055,prm,event,50.0,20.0,30.0,1,0,0,0,0,0,0,190.2063930743052,517.8124723282323,190.2063930743052,0.0
random-s0-0055,prm,event,50.0,50.0,30.0,1,0,0,0,0,0,0,119.77940758856572,517.9139129965192,119.77940758856572,0.0
random-s0-0055,prm,event,50.0,100.0,30.0,1,0,0,0,0,0,0,169.2934405265226,517.8124723282322,169.2934405265226,0.0
random-s0-0055,prm,event,100.0,20.0,30.0,1,0,0,0,0,0,0,225.502288262134,550.8159812186666,225.502288262134,0.0
random-s0-0055,prm,event,100.0,50.0,30.0,1,0,0,0,0,0,0,230.36010012140207,533.5728711255186,230.36010012140207,0.0
random-s0-0055,prm,event,100.0,100.0,30.0,1,0,0,0,0,0,0,162.4458511085831,517.8124723282322,162.4458511085831,0.0
random-s0-0055,visibility,once,0.0,20.0,30.0,1,0,1,1,0,0,1,-126.09474556542128,445.0963910069148,-126.09474556542128,100.0
random-s0-0055,visibility,cycle,0.0,20.0,30.0,1,0,1,1,0,1,0,-5.493730846880055,517.8124723282323,-5.493730846880055,80.0
random-s0-0055,visibility,cycle,0.0,50.0,30.0,1,0,1,1,0,1,0,-4.563380119300973,517.9139129965192,-4.563380119300973,60.00000000000002
random-s0-0055,visibility,cycle,0.0,100.0,30.0,1,0,1,1,0,1,0,-41.161590673384126,517.8124723282322,-41.161590673384126,220.0
random-s0-0055,visibility,cycle,50.0,20.0,30.0,1,0,0,0,0,0,0,65.22056597167247,517.8124723282323,65.22056597167247,0.0
random-s0-0055,visibility,cycle,50.0,50.0,30.0,1,0,0,0,0,0,0,79.33107886894999,517.9139129965192,79.33107886894999,0.0
random-s0-0055,visibility,cycle,50.0,100.0,30.0,1,0,0,0,0,0,0,67.60309393254991,517.8124723282322,67.60309393254991,0.0
random-s0-0055,visibility,cycle,100.0,20.0,30.0,1,0,0,0,0,0,0,89.47353952784204,540.1961563063604,89.47353952784204,0.0
random-s0-0055,visibility,cycle,100.0,50.0,30.0,1,0,0,0,0,0,0,111.26950521317508,529.3151300791973,111.26950521317508,0.0
random-s0-0055,visibility,cycle,100.0,100.0,30.0,1,0,0,0,0,0,0,89.41703369579204,517.8124723282322,89.41703369579204,0.0
random-s0-0055,visibility,event,0.0,20.0,30.0,1,0,1,1,0,1,0,-17.695253967668094,517.8124723282323,-17.695253967668094,120.0
random-s0-0055,visibility,event,0.0,50.0,30.0,1,0,1,1,0,1,0,-5.036586088047727,517.9139129965192,-5.036586088047727,50.00000000000001
random-s0-0055,visibility,event,0.0,100.0,30.0,1,0,1,1,0,1,0,-41.161590673384126,517.8124723282322,-41.161590673384126,220.0
random-s0-0055,visibility,event,50.0,20.0,30.0,1,0,0,0,0,0,0,68.01022844754749,517.8124723282323,68.01022844754749,0.0
random-s0-0055,visibility,event,50.0,50.0,30.0,1,0,0,0,0,0,0,92.685821333477,517.9139129965192,92.685821333477,0.0
random-s0-0055,visibility,event,50.0,100.0,30.0,1,0,0,0,0,0,0,75.02243571474398,517.8124723282322,75.02243571474398,0.0
random-s0-0055,visibility,event,100.0,20.0,30.0,1,0,0,0,0,0,0,100.22217888796422,541.6081017558113,100.22217888796422,0.0
random-s0-0055,visibility,event,100.0,50.0,30.0,1,0,0,0,0,0,0,111.38120426145144,529.3151300791973,111.38120426145144,0.0
random-s0-0055,visibility,event,100.0,100.0,30.0,1,0,0,0,0,0,0,121.98417087564826,517.8124723282322,121.98417087564826,0.0
random-s0-0056,voronoi,once,0.0,20.0,0.0,1,0,2,1,1,1,0,-128.66823658116226,-31.134818711879944,-128.66823658116226,460.0000000000001
random-s0-0056,voronoi,cycle,0.0,20.0,0.0,1,0,2,0,2,0,0,-3.8071533149407344,-3.8071533149407344,55.7927943387628,40.0
random-s0-0056,voronoi,cycle,0.0,50.0,0.0,1,0,0,0,0,0,0,7.159135608553413,7.159135608553413,51.99394333850583,0.0
random-s0-0056,voronoi,cycle,0.0,100.0,0.0,1,0,0,0,0,0,0,55.96147029464237,55.96147029464237,65.24952619668755,0.0
random-s0-0056,voronoi,cycle,50.0,20.0,0.0,1,0,0,0,0,0,0,14.195703432598208,14.195703432598208,50.38727790604128,0.0
random-s0-0056,voronoi,cycle,50.0,50.0,0.0,1,0,0,0,0,0,0,25.4180073176949,25.4180073176949,45.66828682805095,0.0
random-s0-0056,voronoi,cycle,50.0,100.0,0.0,1,0,0,0,0,0,0,7.992526512908824,7.992526512908824,86.57490579374911,0.0
random-s0-0056,voronoi,cycle,100.0,20.0,0.0,1,0,0,0,0,0,0,0.7927481287231899,207.31616338014487,0.7927481287231899,0.0
random-s0-0056,voronoi,cycle,100.0,50.0,0.0,1,0,0,0,0,0,0,23.364754191004124,251.21414570176387,23.364754191004124,0.0
random-s0-0056,voronoi,cycle,100.0,100.0,0.0,1,0,0,0,0,0,0,68.28301088603763,303.535510439585,68.28301088603763,0.0
random-s0-0056,voronoi,event,0.0,20.0,0.0,1,0,0,0,0,0,0,30.12913468563224,30.12913468563224,62.20092043126928,0.0
random-s0-0056,voronoi,event,0.0,50.0,0.0,1,0,0,0,0,0,0,34.080972664300305,34.080972664300305,58.05767975551692,0.0
random-s0-0056,voronoi,event,0.0,100.0,0.0,1,0,0,0,0,0,0,55.96147029464237,55.96147029464237,61.339655472944,0.0
random-s0-0056,voronoi,event,50.0,20.0,0.0,1,0,0,0,0,0,0,86.57490579374911,162.23075519986662,86.57490579374911,0.0
random-s0-0056,voronoi,event,50.0,50.0,0.0,1,0,0,0,0,0,0,87.80648934101401,159.80088539708987,87.80648934101401,0.0
random-s0-0056,voronoi,event,50.0,100.0,0.0,1,0,0,0,0,0,0,86.32569584241514,86.32569584241514,86.57490579374911,0.0
random-s0-0056,voronoi,event,100.0,20.0,0.0,1,0,0,0,0,0,0,86.57490579374911,180.38792971734372,86.57490579374911,0.0
random-s0-0056,voronoi,event,100.0,50.0,0.0,1,0,0,0,0,0,0,87.80648934101401,166.78195431595293,87.80648934101401,0.0
random-s0-0056,voronoi,event,100.0,100.0,0.0,1,0,0,0,0,0,0,86.57490579374911,145.93494933122977,86.57490579374911,0.0
random-s0-0056,prm,once,0.0,20.0,30.0,1,0,4,0,4,0,0,-135.40088784784243,-135.40088784784243,86.57490579374911,300.0
random-s0-0056,prm,cycle,0.0,20.0,30.0,1,0,1,1,0,1,0,-113.8874931773004,61.65560479217859,-113.8874931773004,259.99999999999994
random-s0-0056,prm,cycle,0.0,50.0,30.0,1,0,1,1,0,1,0,-112.748795687268,75.90346705031033,-112.748795687268,249.9999999999989
random-s0-0056,prm,cycle,0.0,100.0,30.0,1,0,1,1,0,1,0,-111.84488774795464,81.77033499882606,-111.84488774795464,240.0
random-s0-0056,prm,cycle,50.0,20.0,30.0,1,0,2,1,1,1,0,-99.86033657195178,-99.86033657195178,-93.95225787922024,339.99999999999994
random-s0-0056,prm,cycle,50.0,50.0,30.0,1,0,2,1,1,1,0,-113.5537222043485,-100.80893187669642,-113.5537222043485,329.999999999999
random-s0-0056,prm,cycle,50.0,100.0,30.0,1,0,2,1,1,1,0,-99.86033657195216,-99.86033657195216,-89.49898493673442,340.0
random-s0-0056,prm,cycle,100.0,20.0,30.0,1,0,2,1,1,1,0,-99.86033657195178,-99.86033657195178,-97.30261693928668,339.99999999999994
random-s0-0056,prm,cycle,100.0,50.0,30.0,1,0,3,1,2,1,0,-141.4857169628274,-141.4857169628274,-86.2213401594062,399.999999999999
random-s0-0056,prm,cycle,100.0,100.0,30.0,1,0,3,1,2,1,0,-135.40088784784274,-135.40088784784274,-81.58563001250225,400.0
random-s0-0056,prm,event,0.0,20.0,30.0,1,0,1,1,0,1,0,-112.97102765650078,54.51003873565284,-112.97102765650078,259.99999999999994
random-s0-0056,prm,event,0.0,50.0,30.0,1,0,1,1,0,1,0,-112.748795687268,75.90346705031033,-112.748795687268,249.9999999999989
random-s0-0056,prm,event,0.0,100.0,30.0,1,0,1,1,0,1,0,-111.84488774795464,81.77033499882606,-111.84488774795464,240.0
random-s0-0056,prm,event,50.0,20.0,30.0,1,0,2,1,1,1,0,-99.86033657195178,-99.86033657195178,-98.92745670385054,339.99999999999994
random-s0-0056,prm,event,50.0,50.0,30.0,1,0,1,0,1,0,0,-100.80893187669642,-100.80893187669642,87.80648934101401,80.00000000000001
random-s0-0056,prm,event,50.0,100.0,30.0,1,0,1,0,1,0,0,-99.86033657195216,-99.86033657195216,70.68377646443204,100.0
random-s0-0056,prm,event,100.0,20.0,30.0,1,0,2,1,1,1,0,-99.86033657195178,-99.86033657195178,-97.30261693928668,339.99999999999994
random-s0-0056,prm,event,100.0,50.0,30.0,1,0,3,1,2,1,0,-141.4857169628274,-141.4857169628274,-86.2213401594062,399.999999999999
random-s0-0056,prm,event,100.0,100.0,30.0,1,0,3,1,2,1,0,-135.40088784784274,-135.40088784784274,-81.58563001250225,400.0
random-s0-0056,visibility,once,0.0,20.0,30.0,1,0,2,0,2,0,0,-31.134818711879944,-31.134818711879944,50.72846219892827,180.0
random-s0-0056,visibility,cycle,0.0,20.0,30.0,1,0,1,1,0,0,1,-79.11945120887651,29.213735145377257,-79.11945120887651,200.0
random-s0-0056,visibility,cycle,0.0,50.0,30.0,1,0,2,1,1,0,1,-80.45160110508081,-32.52332195554291,-80.45160110508081,399.9999999999992
random-s0-0056,visibility,cycle,0.0,100.0,30.0,1,0,2,1,1,0,1,-81.37329129475033,-45.51291268374516,-81.37329129475033,420.0
random-s0-0056,visibility,cycle,50.0,20.0,30.0,1,0,0,0,0,0,0,17.801139346967005,17.801139346967005,86.57490579374911,0.0
random-s0-0056,visibility,cycle,50.0,50.0,30.0,1,0,0,0,0,0,0,18.654305642979097,18.654305642979097,87.80648934101401,0.0
random-s0-0056,visibility,cycle,50.0,100.0,30.0,1,0,0,0,0,0,0,18.56700675436622,18.56700675436622,86.57490579374911,0.0
random-s0-0056,visibility,cycle,100.0,20.0,30.0,1,0,0,0,0,0,0,27.583201055603325,27.583201055603325,86.57490579374911,0.0
random-s0-0056,visibility,cycle,100.0,50.0,30.0,1,0,2,1,1,0,1,-58.458787614855424,-7.451795524358687,-58.458787614855424,269.99999999999926
random-s0-0056,visibility,cycle,100.0,100.0,30.0,1,0,2,1,1,0,1,-58.83715921595807,-7.514291788796839,-58.83715921595807,279.9999999999999
random-s0-0056,visibility,event,0.0,20.0,30.0,1,0,1,1,0,1,0,-109.86193698710731,47.019734569416414,-109.86193698710731,240.0
random-s0-0056,visibility,event,0.0,50.0,30.0,1,0,1,1,0,1,0,-113.48033616141797,82.17318985312977,-113.48033616141797,249.9999999999989
random-s0-0056,visibility,event,0.0,100.0,30.0,1,0,1,0,1,0,0,-4.109426786605866,-4.109426786605866,86.57490579374911,20.0
random-s0-0056,visibility,event,50.0,20.0,30.0,1,0,0,0,0,0,0,16.292844892907198,16.292844892907198,86.57490579374911,0.0
random-s0-0056,visibility,event,50.0,50.0,30.0,1,0,1,0,1,0,0,-144.44957065920818,-144.44957065920818,87.80648934101401,370.0
random-s0-0056,visibility,event,50.0,100.0,30.0,1,0,1,0,1,0,0,-123.8904198316128,-123.8904198316128,86.57490579374911,340.0
random-s0-0056,visibility,event,100.0,20.0,30.0,1,0,2,0,2,0,0,-108.99493166562056,-108.99493166562056,61.588548525232085,100.0
random-s0-0056,visibility,event,100.0,50.0,30.0,1,0,2,1,1,0,1,-58.458787614855424,-7.451795524358687,-58.458787614855424,269.99999999999926
random-s0-0056,visibility,event,100.0,100.0,30.0,1,0,2,1,1,0,1,-58.83715921595807,-7.514291788796839,-58.83715921595807,279.9999999999999
random-s0-0057,voronoi,once,0.0,20.0,0.0,1,0,2,2,0,1,1,-90.92239068290849,300.1925348296011,-90.92239068290849,420.0000000000001
random-s0-0057,voronoi,cycle,0.0,20.0,0.0,1,0,2,2,0,2,0,-59.738818905485246,219.3334934323475,-59.738818905485246,560.0000000000001
random-s0-0057,voronoi,cycle,0.0,50.0,0.0,1,0,2,2,0,2,0,-68.64812462703382,224.89285600207808,-68.64812462703382,579.9999999999976
random-s0-0057,voronoi,cycle,0.0,100.0,0.0,1,0,2,2,0,2,0,-124.9757164802401,139.6984712616815,-124.9757164802401,640.0000000000002
random-s0-0057,voronoi,cycle,50.0,20.0,0.0,1,0,2,2,0,2,0,-73.65195949994516,95.87824125172511,-73.65195949994516,640.0000000000002
random-s0-0057,voronoi,cycle,50.0,50.0,0.0,1,0,2,2,0,2,0,-24.430983875371112,160.53770643864306,-24.430983875371112,439.9999999999984
random-s0-0057,voronoi,cycle,50.0,100.0,0.0,1,0,1,1,0,1,0,-28.731305848476268,291.6473689030706,-28.731305848476268,220.0
random-s0-0057,voronoi,cycle,100.0,20.0,0.0,1,0,3,3,0,3,0,-27.70483173679688,52.96924445347574,-27.70483173679688,540.0000000000001
random-s0-0057,voronoi,cycle,100.0,50.0,0.0,1,0,2,2,0,2,0,-32.39150079495323,53.11769879846938,-32.39150079495323,499.999999999998
random-s0-0057,voronoi,cycle,100.0,100.0,0.0,1,0,2,2,0,2,0,-51.84924477060258,68.98391750612575,-51.84924477060258,600.0000000000002
random-s0-0057,voronoi,event,0.0,20.0,0.0,1,0,2,2,0,2,0,-62.7403199282587,88.9200994619801,-62.7403199282587,420.0000000000001
random-s0-0057,voronoi,event,0.0,50.0,0.0,1,0,2,2,0,2,0,-69.22957873609107,135.98724524867123,-69.22957873609107,399.9999999999984
random-s0-0057,voronoi,event,0.0,100.0,0.0,1,0,1,1,0,1,0,-73.59544575053171,235.49068787619703,-73.59544575053171,420.0
random-s0-0057,voronoi,event,50.0,20.0,0.0,1,0,2,2,0,2,0,-25.534410815846968,169.37690495197256,-25.534410815846968,420.0000000000001
random-s0-0057,voronoi,event,50.0,50.0,0.0,1,0,2,2,0,2,0,-25.236010499771535,172.22312999861668,-25.236010499771535,459.999999999998
random-s0-0057,voronoi,event,50.0,100.0,0.0,1,0,2,2,0,2,0,-33.09163084013977,162.94086638123264,-33.09163084013977,520.0000000000001
random-s0-0057,voronoi,event,100.0,20.0,0.0,1,0,1,1,0,1,0,-27.33892367561836,135.89252051508697,-27.33892367561836,220.0
random-s0-0057,voronoi,event,100.0,50.0,0.0,1,0,2,2,0,2,0,-27.065185256484824,58.08367874764443,-27.065185256484824,409.9999999999981
random-s0-0057,voronoi,event,100.0,100.0,0.0,1,0,2,2,0,2,0,-51.84924477060258,68.98391750612575,-51.84924477060258,600.0000000000002
random-s0-0057,prm,once,0.0,20.0,30.0,1,0,2,2,0,2,0,-167.00579948983437,141.20475460156553,-167.00579948983437,600.0000000000002
random-s0-0057,prm,cycle,0.0,20.0,30.0,1,0,1,1,0,1,0,-147.74311089284228,239.49066428905525,-147.74311089284228,300.0
random-s0-0057,prm,cycle,0.0,50.0,30.0,1,0,1,1,0,1,0,-150.26283608098984,141.25870278847583,-150.26283608098984,419.9999999999984
random-s0-0057,prm,cycle,0.0,100.0,30.0,1,0,1,1,0,1,0,-149.42912208178265,69.96904729710357,-149.42912208178265,400.00000000000006
random-s0-0057,prm,cycle,50.0,20.0,30.0,1,0,1,1,0,1,0,-149.58832685992917,41.8167177581586,-149.58832685992917,320.0
random-s0-0057,prm,cycle,50.0,50.0,30.0,1,0,1,1,0,1,0,-154.18951322440716,30.275975990643985,-154.18951322440716,319.99999999999875
random-s0-0057,prm,cycle,50.0,100.0,30.0,1,0,1,1,0,1,0,-154.32638743105366,30.907468705429324,-154.32638743105366,400.00000000000006
random-s0-0057,prm,cycle,100.0,20.0,30.0,1,0,1,1,0,1,0,-152.64003389748228,32.189024979292924,-152.64003389748228,320.0
random-s0-0057,prm,cycle,100.0,50.0,30.0,1,0,1,1,0,1,0,-154.18951322440716,56.64035485006153,-154.18951322440716,289.9999999999989
random-s0-0057,prm,cycle,100.0,100.0,30.0,1,0,1,1,0,1,0,-154.32638743105366,57.88968369295145,-154.32638743105366,279.99999999999994
random-s0-0057,prm,event,0.0,20.0,30.0,1,0,1,1,0,1,0,-147.74311089284228,223.6391986093858,-147.74311089284228,259.99999999999994
random-s0-0057,prm,event,0.0,50.0,30.0,1,0,2,2,0,2,0,-150.26283608098984,164.69413755611328,-150.26283608098984,619.9999999999976
random-s0-0057,prm,event,0.0,100.0,30.0,1,0,2,2,0,1,1,-149.42912208178265,182.4140786781313,-149.42912208178265,400.00000000000006
random-s0-0057,prm,event,50.0,20.0,30.0,1,0,1,1,0,1,0,-24.345863750083826,32.721665659666144,-24.345863750083826,200.0
random-s0-0057,prm,event,50.0,50.0,30.0,1,0,1,1,0,1,0,-154.18951322440716,46.18166416472357,-154.18951322440716,389.9999999999986
random-s0-0057,prm,event,50.0,100.0,30.0,1,0,1,1,0,1,0,-154.32638743105366,80.47634308998067,-154.32638743105366,400.00000000000006
random-s0-0057,prm,event,100.0,20.0,30.0,1,0,1,1,0,1,0,-152.64003389748228,30.652049766528904,-152.64003389748228,380.00000000000006
random-s0-0057,prm,event,100.0,50.0,30.0,1,0,1,1,0,1,0,-154.18951322440716,56.64035485006153,-154.18951322440716,289.9999999999989
random-s0-0057,prm,event,100.0,100.0,30.0,1,0,1,1,0,1,0,-154.32638743105366,57.88968369295145,-154.32638743105366,279.99999999999994
random-s0-0057,visibility,once,0.0,20.0,30.0,1,0,3,2,1,2,0,-168.67962071207364,-47.45984754006409,-168.67962071207364,720.0000000000003
random-s0-0057,visibility,cycle,0.0,20.0,30.0,1,0,1,1,0,1,0,-149.11567046040005,304.1007813083215,-149.11567046040005,320.0
random-s0-0057,visibility,cycle,0.0,50.0,30.0,1,0,1,1,0,1,0,-148.6413454319744,303.48680264267546,-148.6413454319744,359.9999999999983
random-s0-0057,visibility,cycle,0.0,100.0,30.0,1,0,1,1,0,1,0,-148.35139287079684,302.8476968339405,-148.35139287079684,400.00000000000006
random-s0-0057,visibility,cycle,50.0,20.0,30.0,1,0,2,2,0,2,0,-149.11567046040005,24.50373584997845,-149.11567046040005,620.0000000000002
random-s0-0057,visibility,cycle,50.0,50.0,30.0,1,0,2,2,0,2,0,-148.6413454319744,22.533821697367813,-148.6413454319744,609.9999999999974
random-s0-0057,visibility,cycle,50.0,100.0,30.0,1,0,2,2,0,2,0,-148.35139287079684,24.272357718472307,-148.35139287079684,620.0000000000002
random-s0-0057,visibility,cycle,100.0,20.0,30.0,1,0,2,2,0,2,0,-149.11567046040005,24.507148334942173,-149.11567046040005,620.0000000000002
random-s0-0057,visibility,cycle,100.0,50.0,30.0,1,0,2,2,0,2,0,-148.6413454319744,22.52525963517087,-148.6413454319744,619.9999999999973
random-s0-0057,visibility,cycle,100.0,100.0,30.0,1,0,2,2,0,2,0,-148.35139287079684,24.22808817826589,-148.35139287079684,620.0000000000002
random-s0-0057,visibility,event,0.0,20.0,30.0,1,0,1,1,0,1,0,-149.11567046040005,304.00058674501736,-149.11567046040005,360.00000000000006
random-s0-0057,visibility,event,0.0,50.0,30.0,1,0,1,1,0,1,0,-148.6413454319744,303.48680264267546,-148.6413454319744,359.9999999999983
random-s0-0057,visibility,event,0.0,100.0,30.0,1,0,1,1,0,1,0,-148.35139287079684,302.8476968339405,-148.35139287079684,420.0000000000001
random-s0-0057,visibility,event,50.0,20.0,30.0,1,0,2,2,0,2,0,-149.11567046040005,34.511007714246404,-149.11567046040005,620.0000000000002
