scenario,planner,replan_policy,prediction_horizon_ms,replan_period_ms,planning_clearance_mm,trial,seed,replan_count,replan_failures,replan_attempts,blocked_robot_ms,blocked_time_pct,any_replan_failure,rebuild_calls,check_calls,planner_calls,planning_time_ms_total,planning_time_ms_initial,planning_time_ms_max_call,planning_time_ms_p95_call,planning_time_ms_rebuild,planning_time_ms_check,replans_active_blocked,replans_route_blocked,replans_route_finished,replans_scheduled,replans_other,direct_path_switches,path_shift_mm_mean,path_shift_mm_max,heading_change_rad_per_m,sharp_turns
random-s0-0015,prm,cycle,50.0,100.0,30.0,1,0,18,8,26,800.0,4.830917874396133,True,24,118,142,210.06079987273552,17.414500005543232,15.46200001030229,9.137699991697446,189.70169997191988,20.35909990081564,0,0,0,18,0,6,273.99602319148585,725.0575351631884,0.6183069110070114,2
random-s0-0015,prm,cycle,100.0,20.0,30.0,1,0,149,48,197,960.0,4.9999999999999964,True,155,623,778,1618.729000852909,17.362499987939373,41.67569999117404,10.06020000204444,1404.1492999531329,214.57970089977607,0,0,0,149,0,7,144.8628704701714,750.0000000000001,1.888238646559112,19
random-s0-0015,prm,cycle,100.0,50.0,30.0,1,0,47,43,90,2150.0,8.958333333333346,True,53,275,328,519.5703999779653,27.343699999619275,19.627599976956844,9.96689999010414,465.241900034016,54.32849994394928,0,0,0,47,0,6,268.97402873854924,750.0000000000001,1.2699754185169732,12
random-s0-0015,prm,cycle,100.0,100.0,30.0,1,0,17,18,35,1800.0,8.670520231213867,True,23,131,154,215.51310006179847,16.60120001179166,19.809799996437505,9.29099999484606,194.0697000245564,21.4434000372421,0,0,0,17,0,6,425.211158994377,750.0,0.7917267884414513,6
random-s0-0015,prm,event,0.0,20.0,30.0,1,0,11,5,16,100.0,0.6720430107526877,True,17,664,681,119.17519991402514,8.84369999403134,18.831599998520687,0.0306000001728534,106.41649999888614,12.758699915139005,11,0,0,0,0,7,348.2757795448955,736.523747785253,0.7696699827564288,6
random-s0-0015,prm,event,0.0,50.0,30.0,1,0,9,40,49,2000.0,9.157509157509168,True,15,299,314,105.02470031497069,8.609400043496862,14.504599996143952,0.1131000171881169,96.03160002734512,8.993100287625566,9,0,0,0,0,6,350.8358459025675,634.6957056232427,0.7392393041116267,7
random-s0-0015,prm,event,0.0,100.0,30.0,1,0,8,0,8,0.0,0.0,False,14,136,150,75.68410012754612,7.050099957268685,9.5253000035882,7.272800023201853,72.79129995731637,2.892800170229748,8,0,0,0,0,6,346.4918468701496,736.523747785253,0.5461373678952016,3
random-s0-0015,prm,event,50.0,20.0,30.0,1,0,16,43,59,860.0,4.4238683127571985,True,22,752,774,190.35469967639077,17.317599995294586,18.131299992091957,0.0903999898582696,171.54919999302365,18.80549968336709,16,0,0,0,0,13,410.84468752425767,750.0,1.1540896393291271,9
random-s0-0015,prm,event,50.0,50.0,30.0,1,0,8,12,20,600.0,3.105590062111804,True,14,305,319,96.68369984137826,16.160099970875308,14.588999998522922,0.1021999923978,87.82739995513111,8.856299886247143,7,1,0,0,0,7,622.9772241507309,750.0,0.8826908811491847,9
random-s0-0015,prm,event,50.0,100.0,30.0,1,0,6,5,11,500.0,1.9654088050314482,True,12,155,167,78.74450003146194,17.015799996443093,17.96130000730045,0.3245999978389591,74.04329997370951,4.70120005775243,5,1,0,0,0,5,521.9119155023756,678.6410841358042,0.4818782405237535,3
random-s0-0015,prm,event,100.0,20.0,30.0,1,0,11,24,35,480.0,1.581027667984196,True,17,896,913,148.1319997110404,18.82059994386509,17.42230000672862,0.0492000253871083,126.2097000144422,21.9222996965982,11,0,0,0,0,7,364.6923349504061,750.0000000000001,0.5183467730742556,5
random-s0-0015,prm,event,100.0,50.0,30.0,1,0,12,28,40,1400.0,7.179487179487188,True,18,305,323,144.27270033047537,19.32310001575388,15.08559999638237,0.1315999834332615,135.9758000180591,8.296900312416255,10,1,0,0,1,8,391.4476735393075,750.0000000000001,0.7721447016707415,7
random-s0-0015,prm,event,100.0,100.0,30.0,1,0,7,15,22,1500.0,7.961783439490443,True,13,146,159,77.13760010665283,16.695599973900244,10.197399999015031,6.432099995436147,73.20899999467656,3.928600111976266,7,0,0,0,0,5,373.9154418934081,693.2261799159276,0.5128026511427959,3
random-s0-0015,visibility,once,0.0,20.0,30.0,1,0,0,0,0,0.0,0.0,False,6,0,6,11.953799985349178,11.953799985349178,11.837400001240894,11.837400001240894,11.953799985349178,0.0,0,0,0,0,0,0,0.0,0.0,0.0209563954631009,0
random-s0-0015,visibility,cycle,0.0,20.0,30.0,1,0,105,8,113,160.0,0.8888888888888882,True,111,598,709,1409.000900312094,14.959200052544476,24.40769999520853,13.152400002582,1357.9570001165848,51.0439001955092,0,0,0,105,0,4,16.230751229605747,253.4717865247838,0.2561206505546735,0
random-s0-0015,visibility,cycle,0.0,50.0,30.0,1,0,43,3,46,150.0,0.8361204013377933,True,49,238,287,572.2670999821275,19.883799977833405,20.525200001429766,12.60860002366826,553.5768999543507,18.69020002777688,0,0,0,43,0,4,27.760462152015865,244.98991417360952,0.1774965029397747,0
random-s0-0015,visibility,cycle,0.0,100.0,30.0,1,0,25,1,26,100.0,0.5482456140350875,True,31,117,148,634.395299712196,15.290700015611948,44.79079999146052,26.07459999853745,618.0227000149898,16.37259969720617,0,0,0,25,0,4,30.307638426318945,175.62103552640127,0.1042519447365896,0
random-s0-0015,visibility,cycle,50.0,20.0,30.0,1,0,141,34,175,680.0,3.63247863247863,True,147,597,744,1753.0038997356314,30.23679996840656,34.92899998673238,12.228700012201443,1709.8845998407342,43.11929989489727,0,0,0,141,0,5,29.84306574020842,589.7176103888722,0.7107831516580587,3
random-s0-0015,visibility,cycle,50.0,50.0,30.0,1,0,49,16,65,800.0,4.343105320304021,True,55,237,292,582.6984002487734,23.65090002422221,15.688399987993762,11.685799981933089,566.8303999118507,15.868000336922703,0,0,0,49,0,4,41.66874114144207,436.9494661602346,0.1809395853431427,0
random-s0-0015,visibility,cycle,50.0,100.0,30.0,1,0,24,7,31,700.0,3.739316239316238,True,30,118,148,311.2686003150884,22.469600051408637,14.69589999760501,12.158400000771508,301.6319001035299,9.636700211558493,0,0,0,24,0,3,64.17575856467786,381.9521089242325,0.1361829843662739,0
random-s0-0015,visibility,cycle,100.0,20.0,30.0,1,0,173,60,233,1200.0,5.555555555555552,True,179,598,777,2029.6342000656296,23.42529996531084,19.88480001455173,12.02019999618642,1983.3878999343144,46.246300131315365,0,0,0,173,0,3,20.855250688598257,584.9767527404359,0.3690227139927599,1
random-s0-0015,visibility,cycle,100.0,50.0,30.0,1,0,68,24,92,1200.0,5.571030640668531,True,74,238,312,729.1791998723056,27.10470004240051,14.896400010911748,10.935400001471862,712.0974999852479,17.081699887057766,0,0,0,68,0,3,65.28429965981415,698.9903908218628,0.4158865819976538,0
