scenario,planner,replan_policy,prediction_horizon_ms,replan_period_ms,planning_clearance_mm,backend,physics_validation_passes,runs,scenario_count,completed_runs,completion_rate,failed_plans,collision_episodes,collision_free_rate,planner_calls_mean,replans_mean,replan_failures,planning_time_ms_median,planning_time_ms_p95,planning_time_ms_mean,call_time_ms_median,call_time_ms_max,time_to_goal_ms_mean,simulated_duration_ms_mean,wall_time_ms_mean,realtime_factor_mean,planned_path_length_mm_mean,travelled_distance_mm_mean,mean_final_error_mm,minimum_clearance_mm,near_miss_free_rate,call_time_ms_p95_median,planning_ms_per_sim_s_mean,collision_probability,collision_probability_ci95,contact_time_ms_mean,rebuild_share_of_planning_time,check_call_ms_mean,rebuild_call_ms_mean,replans_active_blocked_mean,replans_route_finished_mean,replans_route_blocked_mean,direct_path_switches_mean,path_shift_mm_mean,heading_change_rad_per_m_mean,sharp_turns_mean,path_efficiency_mean
random,prm,cycle,0.0,20.0,30.0,kinematic,0,200,200,172,0.86,29,56,0.755,673.79,69.02,3216,718.4566500363871,2062.8497001889627,855.711396971019,1.0922023072187654,376.6135000041686,3022.3255813953497,2997.700000000001,926.7257765005343,4.677710252586201,25153.514773059735,24525.868579651808,167.29915243713435,-174.76139332919297,0.205,8.047449984587729,273.478405642252,0.245,0.191-0.309,76.5999999999999,0.8471767199269328,0.2183492189726716,9.681986971485829,0.0,0.0,0.0,5.73,82.67520339521936,0.7529007125258543,4.65,0.9963335001253629
random,prm,cycle,0.0,50.0,30.0,kinematic,0,200,200,172,0.86,29,82,0.68,271.915,26.86,1502,274.4217499275692,765.4763000900857,330.69701054701,1.0243201866854006,72.40529998671263,3029.41860465116,3004.849999999997,368.3437104988843,11.314365497223521,25153.514773059735,24539.378224314973,167.37985475052403,-177.21352854447392,0.245,7.9686999815749004,104.71477572322787,0.31999999999999995,0.259-0.388,106.14999999999996,0.8500997319013192,0.20723900727604136,8.593166437615189,0.0,0.0,0.0,4.845,143.36708800910066,0.5412298760354459,3.235,0.9960967256689254
random,prm,cycle,0.0,100.0,30.0,kinematic,0,200,200,172,0.86,29,118,0.535,137.18,12.19,802,137.29515003797133,377.27160009671934,160.5803765001474,1.0005411916411495,66.12280002445914,2992.558139534885,2971.800000000001,184.51476150090457,21.557160101649064,25153.514773059735,24448.915781064046,167.23020480658843,-169.73504035232827,0.24,7.899750009528361,51.80396710566132,0.46499999999999997,0.397-0.534,119.59999999999998,0.8472847895326618,0.2058426658340909,7.539889748185258,0.0,0.0,0.0,4.23,210.5705370018815,0.3874497690049868,2.08,0.9988964065303466
random,prm,cycle+pred50,50.0,20.0,30.0,kinematic,0,200,200,167,0.835,34,45,0.795,689.63,88.02,6184,852.5120497797616,2123.401000513695,968.6331785103539,1.246771315237468,160.51760001573712,3134.6107784431156,3128.8000000000015,1037.8504684990912,4.081708208829258,25088.63676138339,25286.981050987197,179.6948456076647,-169.80798430636747,0.325,8.117299992591143,297.50402734580325,0.20499999999999996,0.155-0.266,68.39999999999998,0.8727808459866592,0.20683590170757762,9.008039264688474,0.0,0.0,0.0,6.125,86.18276379057338,0.9456852204417214,6.19,0.9682498324411556
random,prm,cycle+pred50,50.0,50.0,30.0,kinematic,0,200,200,167,0.835,34,59,0.75,277.67,35.11,2369,343.52955003851093,870.9793998568784,404.3371840339387,1.2345225766658658,118.53560002055019,3176.407185628739,3153.449999999997,444.1450119992078,9.5725756039292,25088.63676138339,25288.340579615484,179.82813032490216,-175.55624437151218,0.355,8.300599991343915,123.39552669998503,0.25,0.195-0.314,70.69999999999989,0.8759544162375562,0.21187108533076748,8.651219882842845,0.0,0.0,0.0,5.09,152.5948270565621,0.6929328627419703,4.48,0.9691753846901261
random,prm,cycle+pred50,50.0,100.0,30.0,kinematic,0,200,200,167,0.835,34,75,0.67,140.435,16.865,1238,180.88860000716522,419.56560002290644,201.56414699566085,1.2715659086832676,70.5104999942705,3168.8622754491025,3164.0000000000005,227.0004280010471,18.32731870655835,25088.63676138339,25275.754001556797,179.69844075191014,-178.47493918396668,0.37,8.119749982142821,61.134964339830404,0.32999999999999996,0.269-0.398,82.8,0.8801754436589061,0.2051327882455079,7.817220203024223,0.0,0.0,0.0,4.275,230.23653635634574,0.5121939997990086,3.225,0.9691890122302751
random,prm,cycle+pred100,100.0,20.0,30.0,kinematic,0,200,200,162,0.81,39,47,0.79,701.245,99.13,11337,925.0477000168758,2302.4295999202877,1051.8014970203512,1.3359047743439394,171.32710001897067,3294.8148148148157,3264.6000000000004,1123.66905100047,3.9000865439000396,25083.82012471438,26114.189721257746,192.95086260616856,-173.8328548827713,0.34,8.161300007486716,308.76530034614836,0.20999999999999996,0.159-0.272,66.09999999999994,0.8840138577838701,0.20458217708329693,8.860790956342598,0.0,0.0,0.0,6.44,100.31022591820876,1.1325043655295952,7.97,0.9409425833602194
random,prm,cycle+pred100,100.0,50.0,30.0,kinematic,0,200,200,162,0.81,39,52,0.775,281.46,37.41,4350,364.8882496054284,843.8617000647355,409.4507684931159,1.3102419126432467,68.18429997656494,3258.7037037037003,3221.3499999999967,449.86362300027395,9.30248258501225,25083.82012471438,25867.045844348693,193.04881757455732,-175.1883907747268,0.36,8.088299990049563,122.02948856486469,0.22499999999999998,0.173-0.288,63.44999999999991,0.8816394272118753,0.20341592682903328,8.3533018860519,0.0,0.0,0.0,5.135,175.4181996064777,0.7720011348220248,5.435,0.9495216007146634
random,prm,cycle+pred100,100.0,100.0,30.0,kinematic,0,200,200,162,0.81,39,68,0.7,142.77,18.76,2149,191.48080007289536,426.7956998955924,210.83512549797888,1.3536200473292728,42.59070000262,3319.8765432098767,3290.7,236.94954600025085,18.146040496018312,25083.82012471438,26019.062254229706,192.95577302317102,-177.48337358955632,0.425,8.172950008884072,61.14487473026772,0.30000000000000004,0.241-0.367,68.99999999999999,0.886137407414202,0.20308983543295087,7.605491207027353,0.0,0.0,0.0,4.425,252.35450059621206,0.6038813684245063,4.34,0.9462705891059531
random,prm,event,0.0,20.0,30.0,kinematic,0,200,200,172,0.86,29,60,0.725,701.575,5.825,2678,81.9333000399638,175.14590025530197,90.31506998362602,0.121308813226157,54.298800008837134,3379.0697674418593,3330.599999999999,155.74161649943562,24.314957708825563,25153.514773059735,24915.88795274787,167.2831265055014,-173.94190528758287,0.185,0.035599994589574635,27.238017221176687,0.275,0.218-0.341,100.59999999999972,0.8100605803267492,0.02486522149086304,6.2637566783550565,5.79,0.0,0.015,5.49,367.6061361462522,0.47879415462526187,2.96,0.9825742430057487
