scenario,planner,replan_policy,prediction_horizon_ms,replan_period_ms,planning_clearance_mm,backend,physics_validation_passes,runs,scenario_count,completed_runs,completion_rate,failed_plans,collision_episodes,collision_free_rate,planner_calls_mean,replans_mean,replan_failures,planning_time_ms_median,planning_time_ms_p95,planning_time_ms_mean,call_time_ms_median,call_time_ms_max,time_to_goal_ms_mean,simulated_duration_ms_mean,wall_time_ms_mean,realtime_factor_mean,planned_path_length_mm_mean,travelled_distance_mm_mean,mean_final_error_mm,minimum_clearance_mm,near_miss_free_rate,call_time_ms_p95_median,planning_ms_per_sim_s_mean,collision_probability,collision_probability_ci95,contact_time_ms_mean,rebuild_share_of_planning_time,check_call_ms_mean,rebuild_call_ms_mean,replans_active_blocked_mean,replans_route_finished_mean,replans_route_blocked_mean,direct_path_switches_mean,path_shift_mm_mean,heading_change_rad_per_m_mean,sharp_turns_mean,path_efficiency_mean
random,prm,event+pred100,100.0,20.0,90.0,kinematic,0,200,200,157,0.785,45,73,0.725,381.18,3.605,4681,24.37846700058799,66.80271800064475,29.17072208998647,0.061428675056453344,21.670613000082994,3716.942675159229,3581.899999999994,69.6766235149984,55.91971673099045,12734.133295940052,13135.272611176912,353.21640767985053,-179.00504376968593,0.665,0.0420555000459899,7.754679268018049,0.275,0.218-0.341,111.99999999999963,0.7643448062827732,0.018341067676059628,3.4947476371472295,3.39,0.0,0.1,3.115,332.89372305649465,0.5654948085172451,1.965,0.9981539440371425
random,prm,cycle,0.0,20.0,0.0,kinematic,0,200,200,195,0.975,5,73,0.695,338.965,29.975,1659,136.27756199895202,526.2356589997808,184.3044155399292,0.41522292030527447,20.616349999954764,2656.102564102566,2649.2000000000016,218.08863294500028,18.10978234712921,12601.626096269456,12276.073633031927,98.70998630115872,-171.07393866809116,0.385,4.520847499975389,64.65944479263342,0.30500000000000005,0.245-0.372,70.30000000000001,0.8227021856248129,0.10678159585290173,4.601749483611639,0.0,0.0,0.0,2.925,69.87274853381045,0.6181380389978216,1.79,0.9923876314555851
random,prm,cycle,0.0,20.0,20.0,kinematic,0,200,200,195,0.975,5,52,0.785,343.86,34.36,2038,152.05662250087926,577.6871329999835,202.497384700049,0.46085470658763295,17.11641399998598,2728.000000000002,2719.6000000000017,236.8388598350016,17.56506940417589,12733.856532693806,12392.01352084985,98.70250601535976,-171.0019320841993,0.44,4.476064999977325,67.71447148226417,0.21499999999999997,0.164-0.277,64.10000000000001,0.8395130517453782,0.10602132713499068,4.553346655952756,0.0,0.0,0.0,2.915,65.44817078510425,0.6413631956616905,1.99,0.9848520022090054
random,prm,cycle,0.0,20.0,40.0,kinematic,0,200,200,194,0.97,6,49,0.81,348.075,39.06,2372,166.11288099971944,642.3076519991469,224.96338118996465,0.49728977790408646,21.756589999995413,2785.36082474227,2773.6000000000017,260.28645635000214,16.423184880534023,12904.65070050119,12543.432467894172,106.48941432202457,-171.85772217080427,0.53,4.544940499982886,73.78767711602251,0.18999999999999995,0.142-0.250,68.80000000000001,0.8548746676582122,0.10667674838643341,4.575672037355189,0.0,0.0,0.0,3.16,69.49196584106889,0.7484941382411151,2.54,0.9750966753752559
random,prm,cycle,0.0,20.0,60.0,kinematic,0,200,200,194,0.97,6,47,0.81,350.27,41.98,2761,176.72564900055932,684.6779619995687,235.99794900999584,0.5322793140073536,20.467833999987306,2821.5463917525785,2809.1000000000017,271.61510518500364,16.041869728043103,13069.90719355792,12620.019260857149,106.49045491612746,-170.3113398079421,0.73,4.596286499975122,76.18783400400004,0.18999999999999995,0.142-0.250,67.60000000000001,0.8630611244692008,0.10584728732151082,4.531271529365786,0.0,0.0,0.0,3.18,66.37987595365428,0.747404067937984,2.425,0.9692871989691042
random,prm,cycle,0.0,20.0,90.0,kinematic,0,200,200,181,0.905,20,48,0.805,346.765,47.2,3179,196.02561050015765,710.6668779993015,260.4004591601486,0.5708285837485695,24.306137999985822,2902.651933701659,2873.6000000000013,296.4993920900014,16.05273522367996,12966.835622768456,12501.718593274416,189.55516939601932,-172.32072374038037,0.745,4.478383999980906,80.4050222001666,0.19499999999999995,0.146-0.255,74.2,0.8788267825568153,0.10636091706172851,4.5678023493020135,0.0,0.0,0.0,3.0,64.505910167774,0.7859345462197931,2.485,0.9934798441062054
random,prm,cycle+pred100,100.0,20.0,0.0,kinematic,0,200,200,184,0.92,16,50,0.795,347.88,45.54,4190,205.53304099968273,642.4026039995283,249.70743658479694,0.6014047630910293,23.483219000013378,2876.956521739132,2858.300000000001,285.5016475099968,16.183438022445774,12758.299111058479,12612.036198865986,174.12253132557112,-167.77079481007524,0.685,4.480488000027094,78.90711100379433,0.20499999999999996,0.155-0.266,73.80000000000001,0.8754853675762599,0.10384152588280775,4.511250658377354,0.0,0.0,0.0,3.105,80.48351786249701,0.8192617535220432,2.58,0.9819733043341818
random,prm,cycle+pred100,100.0,20.0,20.0,kinematic,0,200,200,183,0.915,17,52,0.79,349.76,47.13,4816,202.9200265004647,695.1256199997715,254.8901373448726,0.6004482329890076,20.84641900000861,2892.5683060109304,2869.5000000000014,290.7567690100014,15.851676708101872,12940.843065347084,12668.041771681548,179.03872819175027,-167.77079481007524,0.725,4.4831560000488935,80.3878197916408,0.20999999999999996,0.159-0.272,77.60000000000001,0.8780619540887926,0.10370120037326487,4.472161695973612,0.0,0.0,0.0,3.19,77.15690690151523,0.8316520967347766,2.62,0.9787774385043402
random,prm,cycle+pred100,100.0,20.0,40.0,kinematic,0,200,200,178,0.89,23,56,0.775,348.345,48.965,5267,217.01550549987303,715.944247002426,261.1056562400604,0.633537939067436,27.48367499998494,2935.3932584269673,2906.6000000000013,297.20472153499986,15.941446897498208,12959.330488487672,12647.99689067891,219.61761075046758,-167.77079481007524,0.715,4.434241499978953,81.4159933866436,0.22499999999999998,0.173-0.288,81.9,0.8824363076921925,0.10353140872539088,4.443762993443119,0.0,0.0,0.0,3.225,79.60639438802286,0.8735848597259086,2.77,0.9956749927409487
random,prm,cycle+pred100,100.0,20.0,60.0,kinematic,0,200,200,172,0.86,29,59,0.765,350.255,53.565,5718,220.578599500044,788.7101910016554,280.8220793400102,0.6318156764630465,24.974574999987453,3030.348837209303,2977.9000000000005,317.943588415006,15.988820099731997,12972.937391400405,12725.397260564838,257.6087341508781,-167.77079481007524,0.705,4.460555000036948,83.67695772483961,0.235,0.182-0.298,87.89999999999996,0.8917372060931132,0.10346821481474562,4.438488061678827,0.0,0.0,0.0,3.21,73.97549950853231,0.919072744007947,3.25,1.0020674516690609
